author,date,introduce,location,price,review,star

吴海龙, /2018-04-01,本书以4大块内容展开讲解，从电商设计的发展到设计观点，再结合大量的实战案例来阐述在电商设计中所需要的各种设计思维、设计方法和技巧。通过日常实战中积累的经验和对于电商这个以活动带动销售，以营销加深品 牌曝光度的设计类别的理解，总结出了一些实用且高效的方法。,人民邮电出版社,¥75.80,38条评论,width: 100%;

瞿颖健, /2012-07-01,完全的功能讲解:全书细致讲解了中文版3ds Max 2012全部的功能命令，真正做到完全解析、完全自学。 工具与命令检索:本书制作了中文版3ds Max 2012的工具与命令对照表，涵盖3ds Max 2012全部的功能命令，读者可以通过索引快速、准确地了解参数和命令的功能。 学习与练习结合:本书专门设计了1000多个技巧与提示、55个技术专题、50多个软件常见疑难问答、若干个知识链接、198个实战练习和12个综合实例，便于读者在较短的时间内掌握并巩固中文版3ds Max 2012的重要命令和主要应用。 视频与图书互补:本书附带一张DVD9教学光盘，内容包含本书所有实例的多媒体教学录像，共210集，读者可以书盘结合轻松上手。 超值的学习套餐:550多页的学习资料、1000多个技巧与提示、55个技术专题、50多个软件常见疑难问答、若干个知识链接、210个实战练,人民邮电出版社,¥95.00,5886条评论,width: 90%;

郭万军, /2010-07-01,,人民邮电出版社,¥27.80,971条评论,width: 90%;

袁诗轩, /2017-01-01,内容全 5大模板内容，从零开始，由浅入深，全面详尽介绍。 案例多180多个案例，470分钟同步操作高清语音视频演示。 剖析深120多个专家指点，1800多张图片全程图解知识要点。,清华大学出版社,¥60.00,300条评论,width: 90%;

赵申申, /2017-10-01,轻松学习Photoshop五大技术 本书以Photoshop基础为入门基础，通过对修图、抠图、调色、特效、合成这5大核心技术的逐一学习，使读者快速掌握Photoshop的各项技术。 攻破九大行业应用设计 本书不仅在Photoshop技术方面，立足简单、好学、实用，在行业应用领域方面，更是分门别类。案例精准攻破当前九大热门行业设计，包括平面设计、广告设计、人像精修、照片处理、创意设计、海报招贴设计、版式设计、标志设计、插画设计。,清华大学出版社,¥75.70,44条评论,width: 100%;

时代印象, /2018-05-01,超厚手册、超大容量、技术全面 建模、摄影构图、灯光布置、材质贴图、渲染、动画与特效全接触 20章教学内容，软件功能全覆盖 188个练习实战、4个场景表现实例、3个角色动画实例，理论结合应用,人民邮电出版社,¥123.60,16条评论,width: 100%;

时代印象, /2018-01-01,完全的功能讲解 全书细致讲解了Premiere Pro CS6的功能命令，内容丰富，技术全面，学练结合，真正做到完全解析、完全自学。 学习与练习结合 本书专门设计了119个小技巧、40个拓展知识窗、65个新手练习、50个高手进阶和5个高级综合案例，便于读者在较短时间内掌握并巩固Premiere Pro CS6的重要命令和主要应用。 视频与图书互补 本书附带教学资源，内容包含本书所有实例的多媒体教学录像，共151集，读者可以观看视频，轻松上手。另外，教学资源中还提供了所有实例的工程文件和素材文件，读者可以书、视频、素材文件结合使用，提高学习效率。 丰富的学习套餐 380页的学习资料、119个小技巧、40个拓展知识窗、65个新手练习、50个高手进阶、5个综合案例和151集多媒体教学录像，海量的学习资料，当之无愧的学习套餐。,人民邮电出版社,¥103.70,30条评论,width: 60%;

互联网, /2017-03-01,《中文版Photoshop CS6全能一本通 全彩版（附光盘）》是一本性价比超高的Photoshop基础入门图书，图书内容久经打磨，且排版讲究，详细介绍了Photoshop CS6的操作方法和应用。学完本书，读者可直接上手抠图、修图、调色、合成、特效这五项Photoshop功能，也可直接参与广告制作、手绘、照片处理、UI设计、电商设计等项目。为了让学习更轻松，本书还精心录制了126个教学微视频，可用手机扫描书中二维码进行在线学习，也可打开光盘本地播放，若使用光盘播放，建议使用交互式学习模式，即一边听一边动手操作的方式来学习。案例配套素材和效果文件均打包放于光盘中，此外，还提供了图片设计素材、笔刷素材、形状样式素材、Photoshop图像处理技巧、印前技术与印刷知识集锦等资料，这些均是作者多年用心收藏、筛选并整理后的资源，希望能对读者有所帮助。,人民邮电出版社,¥67.00,217条评论,width: 100%;

于化龙, /2018-06-01,近年来，随着技术的飞速发展，大众化的MG动画微视频设计和开发已经变得较为容易。由于融合了平面设计、动画设计和电影语言等多种技术，MG动画微视频表现形式丰富多样，包容性强，可以和各种艺术形式及风格混搭，很好地满足了大众及师生快速获取信息、学习知识、提高技能的需求。 本书围绕MG动画与微课视频制作这一主线，详细介绍了“万彩动画大师”软件的诸多功能，讲解清晰，图文并茂，实例丰富，可操作性强，是一本MG动画与教育教学相结合的好书。 为方便读者对照图书自学，本书配套提供相关的图片、视频、音频、动画等资源，请到异步社区下载。,人民邮电出版社,¥56.60,10条评论,width: 60%;

Eyes, /2017-12-01,iOS、Android、Windows，三大主流平台，手机、平板，各种常见移动界面设计全包罗！ 小清新、可爱、特效，风格多样。设计原则与应用技巧结合，学以致用。 配书资源提供了书中所有案例的素材文件和效果文件，同时还提供了视频教学，用户跟随书中的步骤并配合视频进行学习，能够快速独立制作出满意的移动UI设计作品。,人民邮电出版社,¥75.80,67条评论,width: 100%;

时代印象, /2017-06-01,掌握全套家装空间渲染表现技法，感受VRay为我们带来的视觉印象。 配书下载资源 书中12个室内场景的模型文件和素材贴图 书中案例的重点技法教学录像，共计450分钟 超值附赠超过2500个高精度单体模型文件,人民邮电出版社,¥94.10,159条评论,width: 80%;

华天印象, /2018-02-01,深入浅出，简单易学：针对移动UI设计人员，本书涵盖了UI设计各个方面的内容，如布局、配色、抠图等，让读者一看就懂。 内容翔实，结构完整：本书通过21章软件技术精解＋260多个专家提醒＋2770多张图片全程图解。书中详细讲解了Photoshop CC在移动UI设计中常用的工具、功能、命令、菜单和选项，做到完全解析、完全自学，读者可以即查即用。 举一反三，经验传授：书中每个案例均配有相应的素材、效果源文件，同时对案例设计中的整体图进行轻松更改，使读者不仅能轻松掌握具体的操作方法，还可以做到举一反三，融会贯通。 全程图解，视频教学：本书全程图解剖析，版式美观大方、新鲜时尚，利用图示标注对重点知识进行图示说明，同时对书中的技能实例全部录制了带语音讲解的高清教学视频，方便读者学习和参考。,人民邮电出版社,¥66.20,31条评论,width: 100%;

亿瑞设计, /2018-01-01,《Photoshop CC 中文版基础培训教程》内容均以课堂案例为主线，通过对各案例的实际操作，使学生可以快速上手，熟悉软件功能和艺术设计思路。书中的软件功能解析部分能够使学生深入学习软件的使用方法；视频陪练和实战案例可以拓展学生的实际应用能力，提高软件操作技巧；综合案例实训可以帮助学生快速地掌握商业图形图像的设计理念和设计元素，顺利达到实战水平。,清华大学出版社,¥51.40,18条评论,width: 0%;

刘西杰, /2016-07-01,畅销图书 全新升级 经久不衰的经典教程震撼升级，诠释网页制作的新技术。实例典型 轻松易学 以实例方式讲解理论知识，直观、具体，有助于快速上手。边学边做 学以致用 涵盖网页制作中的各类知识，高效解决工作中的实际问题。配套课件 便于总结 精心配备了课件和案例文件，便于老师教学以及学生复习。（配套素材文件及PPT课件请扫描封底左侧二维码进入社区，搜索本书书名即可进去资源下载页面）,人民邮电出版社,¥47.00,862条评论,width: 90%;

Jonathan, /2015-07-01,游戏编程经典入门读物的**版，更新到**的第4版。 本书自第1版出版至今已经长达十年，深受广大读者欢迎。本书有志于进入游戏编程世界且有一定C++编程基础的初学者阅读，也适合作为社会培训机构的培训教材。 读者将学习到把思想转化为现实所需的技术，比如2D、3D图形的绘制、背景卷动、处理游戏输入、音效、碰撞检测等。在每章结束时，给出了测验题和项目以便帮助读者实践新学到的技能。 本书的配套网站 jharbour.com提供了所有示例代码和项目的下载。,人民邮电出版社,¥56.60,350条评论,width: 100%;

李杰, /2015-03-01,1.8大类24个典型商业案例，包括杂志广告设计、网页设计、海报设计、画册设计、产品包装及造型设计、插画设计、书籍装帧设计和UI设计，使读者快速掌握设计理念和软件功能。 2.16个课后习题，提高读者实际应用软件的能力。 3.35集案例教学视频和162个案例演练中需要用到的素材和源文件，便于读者跟进练习。 4.全面解析创作思路、创作关键点、色彩和版式的搭配特点，详解实现过程。 5. 制作技巧 对比分析 知识扩展 的讲解方式，深入剖析不同设计作品的重点和要点。,人民邮电出版社,¥67.00,208条评论,width: 100%;

先锋影像, /2017-07-01,这本书针对摄影爱好者，讲解了99个摄影照片后期处理案例。照片类型涉及风光、人像、建筑、人文、星轨、银河、全景、HDR、微距等常见题材。,电子工业出版社,¥85.40,89条评论,width: 100%;

布丽吉特, /2018-01-29,1. 《可视化绘图制作技巧：让演讲生动的7种图像制作方法》 获得德国在线图书媒体授予的 红色骑士 奖！ 2. 本书给出了用笔绘制图形的简单方法和技巧。 3. 本书一步一步教人们快速绘出富有表现力的大纲示图。 4. 本书提供了提升绘图能力方面的实际操作练习。 5.对于毫无绘画天赋的人，掌握适合自己的实用绘画技巧。,北京时代华文书局,¥37.90,49条评论,width: 0%;

樊松阳, /2018-07-01,游戏开发易上手，精进难，因此很多人停留在初级游戏开发阶段。 本书是一本面向广大游戏开发者的进阶指南，书中深入探讨了Unity3D与实际商业项目结合使用的技巧，从日常技能逐渐过渡到核心能力，从全局的角度，帮助读者理解游戏开发的架构流程。,电子工业出版社,¥66.20,1条评论,width: 100%;

陈毅杭, /2018-04-01,适合零基础读者学习的图标设计书 解析各类风格的图标设计技法 41个讲解视频，包含本书实战的操作步骤演示 17个图标设计基础实战/14个线性图标设计实战/5个扁平化图标设计实战/5个拟物化图标设计实战,人民邮电出版社,¥76.60,16条评论,width: 0%;

唯美映像, /2014-11-01,如果给足够的时间，可以学会任何东西，但是很多情况下，东西尚未学会，人却老了。时间就是财富、效率就是竞争力，谁能够快速学习，谁就能增强竞争力。 本书致力于在*短的时间内快速掌握3ds Max+Vray效果图制作。 采用“视频+实例+专题+案例+实例素材”的形式，相关内容有：全套视频讲解136节/全书素材效果图，实例/专题/案例讲解130余项，设计素材700个，图案/样式/笔刷贴图6大类。,清华大学出版社,¥85.10,227条评论,width: 100%;

华天印象, /2018-04-01,深入浅出，简单易学：针对网店卖家或美工人员，本书涵盖了网店装修各个方面的内容，如布局、配色、抠图等，深入浅出，简单易学，让读者一看* 懂！ 内容翔实，结构完整：在全面掌握网店装修技巧的同时，针对装修中的8大核心区域对装修技巧和设计进行讲解，使学习者逐步完成店铺装修，并囊括了8种不同类型商品的首页装修案例，从多角度讲解网店装修的设计技能！ 举一反三，经验传授：书中每个案例均配有相应的素材、效果源文件，同时学习者可以对案例设计中的整体图进行轻松更改，使读者不仅能轻松掌握具体的操作方法，还可以做到举一反三，融会贯通。 全程图解，视频教学：本书全程图解剖析，版式美观大方、新鲜时尚，利用图示标注对重点知识进行图示说明，同时对书中的技能实例全部录制了带语音讲解的高清教学视频，让读者能够轻松学习,人民邮电出版社,¥95.00,33条评论,width: 100%;

龙马高新教育, /2017-03-01,#写作特色# *从零开始，循序渐进 无论读者是否从事计算机相关行业的工作，是否接触过Photoshop CC，都能从本书中找到学习起点，循序渐进地完成学习过程。 *紧贴实际，案例教学 全书内容均以实例为主线，在此基础上适当扩展知识点，真正实现学以致用。 *紧凑排版，图文并茂 紧凑排版既美观大方又能够突出重点、难点。所有实例的每一步操作，均配有对应的插图和注释，以便读者在学习过程中能够直观、清晰地看到操作过程和效果，提高学习效率。 *单双混排，超大容量 本书采用单、双栏混排的形式，大大扩充了信息容量，从而在有限的篇幅中为读者奉送了更多的知识和实战案例。 *秘技，扩展学习 本书在每章以 高手私房菜 的形式为读者提炼了各种高级操作技巧，为知识点的扩展应用提供了思路。 *书盘结合，互动教学 本书配套的多媒体教学光盘内容,人民邮电出版社,¥28.60,77条评论,width: 80%;

互联网, /2017-06-01,《中文版Photoshop CS6全能修炼圣经（移动学习版）》是人民邮电出版社和互联网 数字艺术研究院为Photoshop初学者打造的完备的学习解决方案。图书内容是作者历经多年打磨后的精华沉淀，所有案例均录制了微视频，扫描书中的二维码，即可同步视频学习。为了方便读者不受纸质图书的约束，人民邮电出版社为这本图书专门研发了 人邮云课 移动学习平台，读者只需要扫描封面的二维码，即可把图书微视频全部添加到 人邮云课 的 我的课程 中， 想学就学 ！当然，要想提升技能，大量的练习是不可缺少的，为此，作者将大量的素材及理论文档等资料整理出来，通过光盘的形式提供给读者，并且会将后续持续更新的资料刚在人邮教育社区，读者可前去下载。,人民邮电出版社,¥103.70,87条评论,width: 90%;

杨继萍, /2011-12-01,总结了作者多年Visio图形设计经验和教学心得 系统讲解了Visi02010的要点和难点 实例众多、效果精美、实用性强 提供丰富的课堂练习和课后习题 附赠大容量、高品质多媒体语音视频教程光盘,清华大学出版社,¥34.20,690条评论,width: 90%;

毛星云, /2013-11-01,网络昵称“浅墨”，90后，热爱游戏编程的家伙，有点倔的伪IT文艺青年。因为在CSDN上开设《Visual C++游戏开发》博客专栏而被网友熟知。本科毕业于乌克兰国立航空航天大学和南京航空航天大学，目前在南京航空航天大学读研究生。 “愿尽以绵薄之力，薪火相传游戏开发的信仰与梦想，复兴国产单机游戏。” CSDN明星博主“浅墨”诚心倾力之作。 引领开创正能量＆文艺IT技术图书新风潮。 关于游戏编程的入门诀窍，你要的答案就在这里。 复兴国产游戏，实现游戏大作开发梦想，从这本书开始。,清华大学出版社,¥84.30,390条评论,width: 90%;

盛意文化, /2015-11-01,,电子工业出版社,¥85.40,426条评论,width: 100%;

姚松奇, /2018-05-09,卖点 1 全面实用， 220个知识重、难点讲解，完全覆盖Photoshop软件七 大延伸知识点，助您掌握 Illustrator软件操作精髓。 卖点 2 实战进阶， 35实操案例分析 4大商业案例精讲，帮助读者彻底掌握软件操作技巧，领会作品设计精髓，活学活用所学知识。 卖点 3 全彩印刷，详尽步骤讲解，配以丰富操作演示图例，参数设置、设计效果一目了然，适合新手读者模仿操作。 卖点 4 随书赠送 PPT教案、设计资源、配套教学视频和实例文件，学习知识可以更轻松！ 在 案例中融 智慧 ，于实践中现 精髓 ！ 《Photoshop CC中文全彩铂金版平面设计案例教程》真正实现了Photoshop操作技巧与实际应用案例的结合，并设置了课后练习及答案供读者自测练习，随书附赠的资料包括本书教学视频和实例文件，帮助您更好地理解本书操作技巧。 本书以读者需求的角度,中国青年出版社,¥60.10,13条评论,width: 0%;

新视角文化行, /2014-09-01,图文并茂，制作精细。对书中插图进行了必要的标注处理。 语言流畅，学习轻松。由教学和制作经验丰富的专家编写。 源于实践，回归实战。所有案例均是实际工作技巧的体现。,人民邮电出版社,¥84.50,286条评论,width: 100%;

Adobe公司, /2015-06-01,Adobe公司推出的权威经典教程。 畅销全球20年的著名品牌图书。 在全世界以27种语言火爆发行。 国内逾300家学校用作培训教材。 由Adobe专家撰写的经典教程。 以实例引导的正规学习用书。 让每位Adobe Photoshop用户**会学习Adobe专家的使用技巧。 提供完整教学资源：素材文件、复习题及答案。 学习如何校正、修饰和修复数码照片；创建合成图像；准备用于打印和Web的图像；使用动作来自行执行任务，其中包括基于判断标准来运行的条件动作；编辑视频，包括过渡和动感效果；使用内容感知移动工具无缝地修复图像；创建和操作3D图像。,人民邮电出版社,¥75.80,983条评论,width: 90%;

邓文达, /2014-01-01,优秀的品质： 本书作者曾出版多部畅销书，多次荣获全国 Flash 大赛奖项，其制作的《茶包看世界》系列动画曾在湖南各电视台动漫频道播出，作者丰富的设计经验和教学心得融入书中，保证了图书的优秀品质。 超值的赠送： 随书赠送 DVD 光盘，含 92 集高清自学视频， 220 个精彩实例源文件，另有 2000 个海量素材供下载。 精美的版式及装帧： 本书版式设计及装帧几经斟酌，*终呈现给读者的是精美大气，简单而不俗气的风格，让读者阅读的同时感受到美的视觉享受。 凡购买本书一本，可赠送“一分钟秘笈”套书中任一本，共 100 本，先到先得： ● 一分钟秘笈：光影魔术手照片处理（配光盘） ● 一分钟秘笈：可牛影像照片处理（配光盘） ●,清华大学出版社,¥77.30,512条评论,width: 90%;

吴桢, /2017-07-01,完善的学习模式 实例要点 实例目的 知识点链接 操作步骤 操作提示 5大环节保障了可学习性。明确每一阶段的学习目的，做到有的放矢。200个实际案例，涵盖了大部分常见应用。 进阶式知识讲解 全书共13章，每一章都是一个技术专题，从基础入手，逐步进阶到灵活应用。基础讲解与操作紧密结合，方法全面，技巧丰富，不但能学习到专业的制作方法与技巧，还能提高实际应用的能力。 全程同步的教学视频 200集42个多小时多媒体语音教学视频，由一线教师亲授，详细记录了所有案例的具体操作过程，边学边做，同步提升操作技能。 超值的配套工程文件 提供书中所有实例的素材文件，便于读者直接实现书中案例，掌握学习内容的精髓。还提供了所有实例的AEP文件，供读者对比学习。,人民邮电出版社,¥75.80,92条评论,width: 90%;

熊昌隆, /2017-06-01,适合不同开发者的Docker工具书! 内容全面：基础命令、进阶用法悉数囊括，知识点全覆盖。 活学活用：大量实践案例展示，指导上手使用，深化理解。 知识新鲜：以*文档、材料为基础，跟进Docker演进的步伐。,电子工业出版社,¥66.20,74条评论,width: 100%;

新西兰, /2016-06-01,第2版的《R绘图系统》补充了新的扩展包和实例，其扩充内容反映了统计和计算技术的新发展。Paul Murrell在这本书中为菜鸟和老手掌握复杂的R绘图技术提供了一座深不可测的宝藏。第2版的《R绘图系统》分为四大部分，内容涵盖了传统的和更新的R独有的图形系统。全书详细描述了R语言的图形功能和R强大的grid图形系统。此外，本书还讨论了图形引擎，亦即一组常用的基本绘图功能，并涉及R绘图系统主要的应用领域和一些主要的扩展。第2版内容更新更新了核心图形引擎、传统绘图系统、grid绘图系统和lattice扩展包的内容；添加了关于ggplot2的章节；添加了讨论R绘图应用与扩展的章节，包括地理学绘图、动态图与交互图，以及点-边图（node-and-edge）。,人民邮电出版社,¥75.80,176条评论,width: 90%;

数字艺术教育研究室, /2016-03-01,12章完整教学大纲12章完整备课教案12章详尽配套教学PPT课件42个课堂实战演练和课后综合演练操作答案典型学习案例41个课堂实训案例，使学生快速熟悉艺术设计理念和软件功能。42个课堂练习和课后习题，提高学生实际应用软件的能力。商业设计实训6个综合设计实训案例演练，使学生掌握商业设计流程与方法，提升学生的设计应用能力。24个课堂练习和课后习题，全面考察学生的创意思维和制作技巧，提升学生的商业设计实践水平。设计应用领域全书案例涵盖了Photoshop在设计领域的应用方向，包含卡片设计、照片模板设计、广告设计、书籍装帧设计、包装设计和网页设计6大应用领域。全部素材效果59个软件练习操作中需要使用的基础素材，337个案例演练操作中需要使用的案例素材和83个案例效果的源文件。,人民邮电出版社,¥37.40,116条评论,width: 100%;

布雷特·马乐瑞, /2015-05-01,在Bret Malley的世界里，父亲是悬浮在空中的宝宝的玩具，商场和停车场变得具有再生性，人可以徒手雕刻火焰……在《Adobe Photoshop大师班：高级合成的秘密》这本书中，Bret将他对图像处理的方法进行了分享，并向读者展示出如何将生活中的场景变得如此不可思议。 本书从Adobe Photoshop的界面入手，着眼于图像合成的方法，将相关知识有趣地贯穿在整个学习过程中，教会读者制作出各种独特的创意作品。在书中Bret除了对工具、图层、调整等基础功能进行讲解之外，还使用了一步一步手把手的教学方式，对他的Photoshop作品的创作过程进行了深度揭秘。另外在讲解案例的过程中，还增添了各种技巧的使用方法。除此之外，本书还对知名艺术家和新兴艺术家的灵感来源、创造性的洞察力和专业经验进行了专门的采访。 本书属于Adobe Master Class系列，即Adobe,人民邮电出版社,¥75.80,277条评论,width: 100%;

Eyes设计工作室, /2017-12-01,iOS、Android、Windows，各种常见系统图标和界面设计全包罗！ 扁平化、立体图标、图像界面、写实界面、绘画艺术界面，风格多样。 工具应用、主题应用、程序软件应用、游戏应用，各种不同应用系统界面。设计原则与应用技巧结合，学以致用。 配书资源提供了书中所有案例的素材文件和效果文件，同时还提供了视频教学，用户跟随书中的步骤并配合视频进行学习，能够快速独立制作出满意的App设计作品。,人民邮电出版社,¥75.80,68条评论,width: 100%;

Adobe公司, /2011-01-01,Adobe公司推出的权威经典教程 畅销全球17年的著名品牌图书 在全世界以27种语言火爆发行 由Adobe专家撰写的经典教程。 以实例引导的正规学习用书。 让每位Illustrator用户**会学习Adobe专家的使用技巧。 提供完整教学资源：素材文件、复习题及答案。 “经典教程系列是迄今为止市场上极佳的培训材料，其中包括精通软件所需的一切内容：每个课程的清晰解释、逐步的指导，以及可供学生使用的项目文件。”,人民邮电出版社,¥43.20,5198条评论,width: 90%;

王浩, /2014-02-01,全面涵盖从游戏基础知识到游戏项目开发的各种实用技术 详解7个经典游戏项目案例的完整开发过程 ， 43.8小时高清多媒体教学视频 夯实基础： 介绍了游戏类型、集成开发环境、C++基础、网络通信基础、游戏中的多媒体处理、项目管理及测试等必知必会的基础知识 案例精讲： 详解五子棋（网络版）、贪吃蛇、俄罗斯方块、连连看、黑白棋、扫雷、推箱子7个经典游戏的开发过程，并给出详细的源代码和注释 实用性强： 讲解游戏开发的基础知识时给出了60多个实例，讲解游戏项目案例时注重每个项目的设计思路，并将软件工程的思想融入项目开发中 技巧性强： 讲解过程中穿插了大量的开发技巧、说明及各种注意事项 超值光盘： 配书光盘提供了大量高清配套多媒体教学视频，并赠送大量的VisualC++教学视频和实例源代码 推荐阅读（请点击链接） 《Sw,清华大学出版社,¥60.00,357条评论,width: 100%;

Adobe公司, /2014-08-01,Adoebe公司推出的权威经典教程 畅销全球20年的著名品牌图书 在全世界以27种语言出版发行 由Adobe公司专家编写，是AdobeIllustrator CS6软件的官方指定培训教材。全书语言通俗易懂，内容由浅入深、循序渐进，并配以大量的图示，特别适合初学者学习，同时对有一定基础的读者也大有裨益。另外，本书也非常适合其他各类培训班及广大自学人员参考阅读。,人民邮电出版社,¥52.80,474条评论,width: 90%;

大写艺设计教育机构, /2017-09-01,1.书中结合大量室内设计实例，全面深入地讲解了室内设计制图规范、量房、平面图设计、立面图设计、顶面图设计、预算、中式风格设计、欧式风格设计、地中海风格设计、室内手绘方案表现、CorelDRAW彩色方案图绘制和室内软装设计等各方面的知识。 2.随书附赠资源包括案例文件、4集装饰施工视频、8集CorelDRAW设计方案视频和44集室内手绘视频教程，以及4套经典室内设计参考方案。,人民邮电出版社,¥95.00,151条评论,width: 100%;

李红萍, /2015-06-01,50个精彩案例：将理论知识融入案例中，以案例的形式进行讲解，800分钟视频教学：使读者在家享受专家课堂式的讲解，综合实例包括：电子贺卡、电子相册、婚礼视频、旅游和影视预告片等，内容涵盖：素材采集与剪辑、叠加与抠像、字幕制作、各种特效、运动效果等。,清华大学出版社,¥67.90,197条评论,width: 90%;

时代印象, /2013-10-01,完全的功能讲解：细致讲解了中文版3ds Max 2014全部的功能命令，真正做到完全解析、完全自学。 工具与命令检索：制作了中文版3ds Max 2014的工具与命令对照表，涵盖3ds Max 2014全部的功能命令，读者可以通过索引快速、准确地了解参数和命令的功能。 附录便捷速查表：附录不仅包含了工具与命令检索，还囊括了本书所有实例、技术专题、疑难问答、常见物体折射率、常用家具尺寸、室内物体常用尺寸以及60种常见材质的速查表，读者可以通过索引快速找到所需知识点。 学习与练习结合：专门设计了1000多个技巧与提示、57个技术专题、60多个软件常见疑难问答、若干个知识链接、200个实战练习和11个综合实例，便于读者在较短的时间内掌握并巩固中文版3ds Max 2014的重要命令和主要应用。 视频与图书互补：本书附带一张DVD9教学光盘，内容包含本书所有实例的多,人民邮电出版社,¥95.00,2265条评论,width: 90%;

龙飞, /2017-02-01,◆ 5大篇幅内容安排本书结构清晰，共分为5大篇：新手入门篇、视频剪辑篇、精彩特效篇、后期处理篇以及专题实战篇，帮助读者循序渐进，稳扎稳打，掌握软件的核心与各种视频剪辑的高效技巧，通过大量实战精通演练，提高水平，学有所成。◆ 4大专题案例实战精通本书从专题摄影、旅游记录、儿童相册、婚纱相册4个方面，精心挑选素材并制作了4个大型影像案例：《百花齐放》、《*美凤凰》、《快乐童年》以及《钟爱一生》，帮助读者掌握会声会影X9的精髓内容。◆ 30个选项参数讲解全书将会声会影X9中的对话框、选项面板、菜单、命令、按钮中的各个选项参数进行了详细介绍，通过这些选项含义的介绍，让读者深刻理解软件的每一项功能，帮助读者逐步掌握会声会影X9软件的核心技能以及各个选项的含义。,清华大学出版社,¥42.10,234条评论,width: 100%;

程罡, /2016-01-01,,清华大学出版社,¥58.50,126条评论,width: 100%;

Sarah, /2018-05-01,在互联网上，没有什么能像运动中的物体那样引起人们的注意。使用SVG动画，你可以讲述故事、创建引人注目的可视化数据，并使用户交互感觉更加自然。本书通过讲解SVG 动画的基本实践，向网页设计师和开发人员展示了如何使用多种技术、动画库，以及JavaScript插件来创建漂亮和独特的效果。作者Sarah Drasner解释了SVG DOM如何帮助大家使图形变得更具可访问性，并演示了优化SVG性能的方法如何使得图形更简洁，以及避免网站陷入麻烦。 你还将从本书中学习到如何使用SVG实现跨浏览器和向后兼容、优化及响应式相关的知识。 ■ 深入剖析SVG动画 ■ 使用SVG和CSS创建独立的UI/UX动画 ■ 比较多种Web动画技术，包括一些JavaScript库 ■ 使用D3和图表库创建带有动画的数据可视化图表 ■ 使用GreenSock创建高性能的HTML5动画 ■ 探索一些库和插件，比如mo.js、MorphSVG和React-Motion,电子工业出版社,¥75.80,2条评论,width: 100%;

董浩, /2016-06-17,董浩老师10年项目及教学经验总结之作。既有现成的案例制作解析，也有发散学习启示。可以帮助读者尽快制作出高品质的案例。熟悉掌握影视后期工作的各个重要的模块和环节。超适合After Effect影视相关专业使用。影视动画、影视后期合成特效人员适用。,清华大学出版社,¥59.30,86条评论,width: 100%;

钟百迪, /2014-07-01,本书从目前摄影圈摄影爱好者*迫切解决的问题入手，教您解决照片偏灰、加透、曝光的标准、照片处理的思路等头痛问题。剖析摄影圈*流行的摄影风格，比如历次国展的获奖风格，低调低饱和度，电影风格的青黄调，以及如何让照片更有质感，如何获得更高的品质。本书提供的思路与手法95%都是**次公布，相信会让喜欢数码后期的摄影爱好者感受到一个大惊喜！,人民邮电出版社,¥75.80,4233条评论,width: 90%;

Adobe公司, /2014-09-01,Array,人民邮电出版社,¥47.00,1348条评论,width: 90%;

数字艺术教育研究室, /2018-05-01,《中文版Photoshop CS6基础培训教程（第2版）》是针对数字艺术教育培训实际需要，倾力打造的就业实战型全功能培训教材。 《中文版Photoshop CS6基础培训教程（第2版）》集合软件功能讲解、课堂案例演练、课堂练习、课后习题、商业案例实训等功能于一体。力求通过软件功能讲解，使学生深入学习软件功能和基本制作技能；通过课堂案例演练，使学生快速掌握软件功能和艺术设计思路；通过课堂练习和课后习题，锻炼学生的动手能力；通过商业案例实训，提高学生的商业案例实践水平。,人民邮电出版社,¥43.20,15条评论,width: 0%;

时代印象, /2017-04-01,《中文版Maya 2016基础培训教程》是针对数字艺术教育培训实际需要，倾力打造的就业实战型全功能培训教材。 《中文版Maya 2016基础培训教程》集合软件功能讲解、课堂案例演练、课堂练习、课后习题、商业案例实训等功能于一体。力求通过软件功能讲解，使学生深入学习软件功能和基本制作技能；通过课堂案例演练，使学生快速掌握软件功能和艺术设计思路；通过课堂练习和课后习题，锻炼学生的动手能力；通过商业案例实训，提高学生的商业案例实践水平。,人民邮电出版社,¥38.20,148条评论,width: 100%;

Adobe公司, /2014-06-01,畅销全球20年的著名品牌图书，在全世界以27种语言火爆发行。 由Adobe专家撰写的Audition CS6官方教材。 以实例引导的正规学习用书。 让每位Audition用户**会学习Adobe专家的使用技巧。 提供完整教学资源：素材文件、复习题及答案。,人民邮电出版社,¥43.20,503条评论,width: 100%;

杨端阳, /2016-04-01,导语_点评_推荐词,清华大学出版社,¥50.70,142条评论,width: 80%;

