author,date,introduce,location,price,review,star

胡志齐, /2014-06-01,,电子工业出版社,¥22.00,3条评论,width: 0%;

马振飞, /2014-01-01,《网络舆情导控教程/普通高等教育“十一五”***规划教材·高等院校信息安全专业系列教材》充分考虑网络舆情导控教学的需求特点，将内容分为理论篇与实践篇。理论篇对网络舆情概念进行了详细的辨析，准确地闸述了舆论、舆情、民意、牢骚、恶搞之间的区别与联系，清晰地描述了网络舆情的构成要素、特点、传播途径以及现今网络舆情的诱发原因；并对网络舆情监控工作的依据、原则、流程、意义等加以阐述，对实际工作中网络舆情信息搜集、网络舆情信息分析、网络舆情信息编报、网络舆论引导等具体内容加以详细讲解。实践篇是对网络舆情监控工作中遇到的难点有针对性地设立的实训内容，主要包括互联网服务器信息搜集、涉及属地信息网站搜集、网络舆情信息搜集、有害信息处置、网络舆情信息编报、网络舆论引导等内容。《网络舆情导控教程/,清华大学出版社,¥14.40,98条评论,width: 90%;

李铁军, /2014-01-01,使用了安全软件上网就安全吗？ 免费WiFi，能不能用？ 网上银行有没有安全隐患？ 手机支付是否可行？ 你的手机有没有被监听？ ROOT ？越狱？有必要吗？ 二维码真的一扫就中毒吗？ 如果你也有上面的疑问，那本书就适合你！,电子工业出版社,¥26.90,68条评论,width: 100%;

姚建东, /2009-09-01,新编信息技术上机与实验指导（21世纪普通高校计算机公共课程规划教材）,清华大学出版社,¥26.00,21条评论,width: 100%;

曹天杰, /2007-11-01,本书主要介绍了计算机系统安全概述、计算机系统的物理安全、可靠性、密码学基础、消息认证与数字签名、公钥基础设施、身份认证、访问控制、防火墙、攻击与应急响应、入侵检测、IPSec、TLS协议等内容。本书可作为计算机科学与技术、电子信息科学与技术等专业“计算机系统安全”、“网络安全”课程的教材，也可供从事信息安全管理、开发、服务等工作的人员参考。,高等教育出版社,¥29.80,26条评论,width: 100%;

程庆梅, /2012-05-01,,机械工业出版社,¥14.10,47条评论,width: 100%;

赖荣旭, /2011-06-01,,清华大学出版社,¥22.10,26条评论,width: 90%;

程庆梅, /2012-09-01,,浙江大学出版社,¥31.10,9条评论,width: 0%;

饶运涛, /2011-05-01,,北京航空航天大学出版社,¥30.80,39条评论,width: 90%;

马伦, /2013-01-01,""" 上帝之锤 "" 安全合作组织的创始人 , 首席安全架构师雷神**力作 安全技术译丛其他重点图书 《灰帽黑客：正义黑客的道德规范、渗透测试、攻击方法和漏洞分析技术 ( 第 3 版 ) 》 链接地址： http://product.dangdang.com/product.aspx?product_id=22903493 《深入浅出密码学——常用加密技术原理与应用》 链接地址： http://product.dangdang.com/product.aspx?product_id=22886004 《 Web 商务安全设计与开发宝典——涵盖电子商务与移动商务》 链接地址： http://product.dangdang.com/product.aspx?product_id=22881636",清华大学出版社,¥40.00,40条评论,width: 80%;

方伟华王静爱史培军, /2011-05-01,暂时没有内容,科学出版社,¥36.30,1条评论,width: 0%;

肖如良, /2015-03-01,,电子工业出版社,¥45.80,6条评论,width: 100%;

蒋文保, /2012-11-01,,清华大学出版社,¥19.80,14条评论,width: 60%;

唐朝京, /2014-07-01,,国防工业出版社,¥33.10,19条评论,width: 0%;

马洪连, /2014-04-01,信息安全已经成为国家战略的重要组成部分，同时也是我们生活和工作中无影无形却无处不在的隐忧。马洪连主编的这本《信息安全攻防实用教程》融合作者多年教学和安全评测经验，从实际应用出发，详细介绍了安全评估和渗透测试常用的系统环境与网络环境配置、社会工程学、加密与破解、主机攻防、常见的三种Web安全问题（欺骗攻击、数据库注入与XSS跨站攻击）、入侵检测、无线安全以及信息安全等级保护等，强调实践能力的培养。,机械工业出版社,¥18.80,8条评论,width: 70%;

席勒, /2009-08-01,,科学出版社,¥37.90,52条评论,width: 100%;

马建峰, /2009-04-01,,高等教育出版社,¥50.30,8条评论,width: 0%;

郁滨, /2014-02-01,,中国科学技术大学出版社,¥18.90,18条评论,width: 100%;

吴锐, /2012-01-01,《高职高专教育“十二五”划教材：网络安全技术》特色 ●立足于“看得懂，学得会，用得上”的原则，重点讲述与实践密切相关的黑客技术、网络入侵、密码技术及系统安全等当代网络安全的突出问题 ●引用了大量实例，设置7实训操作练习，帮助读者了解计算机网络安全方面存在的漏洞 ●配有电子教案及丰富的教学资源，方便教学与学习,水利水电出版社,¥23.00,9条评论,width: 100%;

吕俊杰, /2010-06-01,,知识产权出版社,¥16.60,25条评论,width: 80%;

赵俊玲, /2007-02-01,,国家图书馆出版社,¥17.30,9条评论,width: 90%;

M.加德纳, /2008-11-01,,高等教育出版社,¥9.70,4条评论,width: 100%;

沈鑫剡, /2011-03-01,沈鑫剡编著的《计算机网络安全》是一本既注重于网络安全基础理论，又着眼培养读者解决网络安全问题能力的教材。书中详细讨论了目前主流的网络安全技术。本书可作为计算机专业本科生、研究生的计算机网络安全教材，也可供从事计算机网络安全工作的工程技术人员参考。,人民邮电出版社,¥28.40,31条评论,width: 90%;

Sherri, /2015-01-01,推荐购买： 《揭秘家用路由器0day漏洞挖掘技术》：全球**本关于家用路由器底层安全分析的书籍！系统剖析路由器硬件分析之道。技术要点与实践可延伸到智能物联、工控系统等新兴领域！吴石、余弦推荐！ 《Android安全攻防实战》：极其实用的Android安全攻防快速学习手册。大量Android攻防示例代码、安全攻防工具、技能一站式学习。《iOS应用安全攻防实战》：看过本书的朋友，能够将自己的iOS应用在安全方面的得分，从不及格提升到80分！《恶意代码分析实战》：迄今为止*权威的一本恶意代码分析指南，专业人士案头必备 《线上幽灵：世界头号黑客米特尼克自传》：头号黑客传奇人生的启迪！ 全面、实用、快速掌握网络取证核心要点与实践，让网络犯罪无所遁形！这是一本详细结合网络技术与法学要素分析的专著，亚马逊五星好评！随着移动互联网、物联网等技,电子工业出版社,¥80.90,0条评论,width: 0%;

彭飞, /2013-04-01,《重点大学信安全专业规划系列教材：计算机网络安全》特点： 教学目标明确，注重理论与实践的结合 教学方法灵活，培养学生自主学习的能力 教学内容先进，反映了信息安全技术的**发展 教学模式完善，提供了配套的教学资源解决方案,清华大学出版社,¥29.30,101条评论,width: 90%;

蒋罗生, /2010-03-01,,中国电力出版社,¥21.60,4条评论,width: 0%;

王祯学, /2011-06-01,《信息系统安全风险估计与控制理论》结合作者多年的科研与教学方面的实践，站在系统论、控制论的高度，综合应用信息论、系统论、控制论、博弈论的基本思想和方法，从分析信息系统构成要素和信息资产面临的安全风险入手，讨论信息系统安全风险的识别、估计、控制与信息对抗等问题。从跨学科研究的角度出发，采用定性分析和定量分析相结合的方法，得到了一系列新的理论研究成果，对信息安全的学科建设和工程实践都有学术参考价值。,科学出版社,¥14.50,2条评论,width: 0%;

徐茂智, /2006-12-01,本书是在作者为北京大学数学和信息专业的本科高年级学生和研究生讲授信息安全课程讲义的基础上 编写成的。为使学生较快对信息安全有一个系统的了解，本书力图对读者的基础做*的要求，并且把重点放在基本概念、基本算法与模型的论述上面，同时也对一些重要的技术进行了介绍。学生可以学到结构 化的知识、并了解*技术动态。内容选取主要集中在事先防护的安全理论和技术方面。全书内容包括六章：基本概念；基本算法；安全协议；安全模型；应用技术；其它保障技术。本书可供信息与计算科学、计算机科学以及通信专业的本科高年级学生和研究生课程的教材使用。,高等教育出版社,¥8.50,0条评论,width: 0%;

俞承杭, /2014-03-01,《信息安全技术(第2版)》以信息生命周期为主线，关注各环节的安全问题，从系统的角度，提出了技术安全、组织安全和管理安全的信息安全实现体系，充分考虑了信息安全体系结构的人、技术和管理三个关键要素。此次改版在**版的基础上，根据信息安全技术的层次结构，对章节次序作了调整，每部分均通过专用的产品或技术实现其安全性。在每一章中，我们都精心组织了相应的实验项目，将实验项目与教学内容**结合在一起，巩固本章知识，并尽力起到承前启后的作用。本书由俞承杭编著。,科学出版社,¥30.00,89条评论,width: 90%;

伯内特, /2009-07-01,,科学出版社,¥23.50,28条评论,width: 80%;

李继国,,,武汉大学出版社,¥15.00,39条评论,width: 90%;

吕林涛, /2010-05-01,,科学出版社,¥27.60,16条评论,width: 90%;

张同光, /2016-03-01,导语_点评_推荐词,清华大学出版社,¥31.80,6条评论,width: 0%;

斯图塔德, /2012-07-01,,人民邮电出版社,¥168.00,0条评论,width: 0%;

李瑞民, /2014-05-01,为什么自己会收到陌生人的邮件、短信和电话？自己的银行卡和***密码是否被盗过？在网上输入的一些重要个人信息是否被不法分子利用了？自己的计算机是否中毒了？......《你的个人信息安全吗（双色）》回答的就是你在工作和生活中不经意间想到并担心的问题，以及各种你想都没想到过的个人信息安全泄露的问题。在信息时代，个人信息安全泄露已经成为人人都担心的事情，我们需要去了解其中的缘由及防护措施。 《你的个人信息安全吗（双色）》由从事信息安全行业十几年的专家细心收集近年来的各种典型个人信息安全泄露事件，并全面补充了个人在生活、工作中容易泄露个人信息的方方面面，更对信息安全泄露的原理进行了细致讲解。这是一本信息时代人人都需要的个人信息安全科普读物。 推荐购买： 《 你的个人信息安全吗（ 第2版）,电子工业出版社,¥33.80,166条评论,width: 100%;

孙茂华, /2016-10-01,暂时没有内容,电子工业出版社,¥23.80,0条评论,width: 0%;

吴世忠, /2014-04-01,暂时没有内容,机械工业出版社,¥51.40,0条评论,width: 0%;

彭新光, /2005-09-01,,科学出版社,¥26.90,18条评论,width: 100%;

张永, /2016-03-01,导语_点评_推荐词,清华大学出版社,¥27.60,3条评论,width: 0%;

何小东, /2014-08-01,,北京交通大学出版社,¥36.60,23条评论,width: 100%;

袁津生, /2013-07-01,本书以教材的形式进行编写，内容由浅入深，通俗易懂，每章附有小结和习题，并有相关的实验。本书是目前我国*早出版的网络安全方面的教材，因此应扩大其优势和影响力。 本教材具有如下特色： 1．通俗易懂 本书的作者具有多年计算机网络安全和计算机网络相关的教学经验和工作经历，并且使用原有的教材已经过多次教学的循环，故能克服原书中的不足并发挥原书中的优点。这样写出的教材语言简练，叙述简洁，可以用于课堂教学和自学。同时还将很多复杂、艰涩的数学公式简化，这样学习者的数学水平不需要很高也可以学好有关安全的知识，扩大了读者群。原教材已经达到了这个目的，并且在教学中已经取得了良好的效果。 2．丰富的习题和练习 本教材在编写过程中，非常注重读者动手进行练习和习题训练，每道题都经过,人民邮电出版社,¥31.00,82条评论,width: 100%;

武春岭, /2010-10-01,本书共分8章，第1章讲述防火墙产品配置与应用；第2章讲述VPN产品配置与应用；第3章讲述入侵检测产品配置与应用；第4章讲述网络隔离产品配置与应用；第5章讲述安全审计及上网行为管理产品配置与应用；第6章讲述网络存储设备配置及应用；第7章讲述数据备份软件配置及应用；第8章讲述防病毒过滤网关系统配置及应用。 本书不仅可以作为高职、高专计算机信息类专业学生的教材，也可作为企事业单位网络信息系统管理人员的技术参考手册，尤其适合想在短期内快速掌握安全产品应用与部署的用户。,电子工业出版社,¥22.90,21条评论,width: 100%;

陈晓峰, /2017-12-01,,科学出版社有限责任公司,¥63.20,38条评论,width: 100%;

,,,北京邮电大学出版社有限公司,¥23.50,26条评论,width: 90%;

段钢, /2008-07-01,提示软件加密与解密*核心，看雪安全技术团队全力支持。专家讲坛，全面探讨，软件安全问题与解决之道，技术剖析，深入浅出，分析加密与解密技术核心，共同进步，循序渐进，迅速提升读者的专业水平。 本书技术支持：看雪软件安全网站提供本书的全面技术支持服务，阅读此书过程中，如有什么问题或学习心得，欢迎光临论坛与这些传说中的好手共同交流。,电子工业出版社,¥40.70,2393条评论,width: 90%;

王清, /2011-06-01,,电子工业出版社,¥67.20,540条评论,width: 90%;

James, /2017-04-01,导语_点评_推荐词,清华大学出版社,¥88.30,295条评论,width: 90%;

钟晨鸣, /2013-01-01,在Web技术飞速演变、电子商务蓬勃发展的今天，企业开发的很多新应用程序都是Web应用程序，而且Web服务也被越来越频繁地用于集成Web应用程序或与其进行交互，这些趋势带来的问题就是web应用系统的安全风险达到了前所未有的高度，在安全缺陷被利用时可能会出现灾难性后果。 SQL注入+上传Webshell这样的攻击成为了业界主流，几乎对动态Web服务无往不利。大中型企业和机构纷纷增加了80端口的检查和封堵。看到一些SQL注入攻击被挡住的日志，他们脸上露出了满意的微笑…… 可是，厉害的Web攻击方式，就只有一个SQL注入吗？ 如果把SQL注入算做Web后端攻击方式的话。那XSS和CSRF、ClickJacking等前端攻击方式的运用则更为复杂。 在这本书中，作者向大家阐述了“草木竹石，均可为剑”的道理。在他们的眼中URL、HTML、JavaScript、CSS、ActionScript……几乎,电子工业出版社,¥46.60,2510条评论,width: 90%;

杨义先, /2013-06-01,,北京邮电大学出版社有限公司,¥42.30,8条评论,width: 100%;

李建华, /2009-09-01,·信息系统安全管理的基本概念、发展现状及重要性 ·信息安全管理的相关标准及法律法规 ·信息系统的安全风险评估与管理技术 ·安全综合管理系统的体系结构以及关键技术 ·安全综合管理系统的典型应用、市场前景及发展趋势,机械工业出版社,¥23.00,17条评论,width: 100%;

李圆圆, /2014-01-01,,世界图书出版公司,¥23.20,11条评论,width: 100%;

肯尼, /2017-06-01,,电子工业出版社,¥68.00,0条评论,width: 0%;

李敏, /2013-07-01,,重庆大学出版社,¥19.70,5条评论,width: 0%;

王凤英, /2010-12-01,,北京邮电大学出版社有限公司,¥18.90,68条评论,width: 90%;

吴翰清, /2012-03-01,推荐购买： 请购买本书**版《白帽子讲 Web 安全（纪念版）》 《*技术这十年》 《模糊测试》 安全是互联网公司的生命，也是每一位网民的*基本需求。一位天天听到炮声的白帽子和你分享如何呵护生命，满足*基本需求。这 是一本能闻到硝烟味道的书。 ——*集团首席架构师 阿里云总裁 王坚 对于绝大多数的中小网站来说，Web安全是技术上*薄弱而又很难提高的一个环节，而这个环节上发生的问题曾让很多人寝食难安。感 谢此书中分享的诸多宝贵经验，让我受益匪浅。同时，强烈建议每个技术团队的负责人都能阅读此书，定能让你受益。 ——丁香园CTO 冯大辉 作为互联网的开发人员，在实现功能外也需要重点关注如何避免留下XSS、CSRF等漏洞，否则很容易出现用户账号泄密、,电子工业出版社,¥54.50,2391条评论,width: 90%;

塞兹, /2011-03-01,推荐购买： Python 黑帽子：黑客与渗透测试编程之道 （安全畅销书《 Python 灰帽子》同作者姊妹篇 知道创宇余弦、腾讯胡珀及 Keen 、蓝莲花等知名黑客战队联合作序盛赞）,电子工业出版社,¥30.80,461条评论,width: 90%;

任晓珲, /2013-09-01,相关推书推荐： 《Web之困：现代Web应用安全指南》 《Metasploit渗透测试魔鬼训练营》 （首本中文原创Metasploit渗透测试著作！国内信息安全领域布道者和资深Metasploit渗透测试专家领衔撰写。) 《恶意软件、Rootkit和僵尸网络》 (恶意软件、Rootkit和僵尸网络领域经典入门书，译著双馨，10余家安全机构联袂推荐，Amazon五星畅销书) 《黑客免杀攻防》 (全方位揭示黑客免杀技术的常用方法、技术细节和思想原理，为反病毒工程师剖析恶意软件和遏制免杀技术提供具体方法和应对策略) 《Rootkit：系统灰色地带的潜伏者》 （原书第2版）（Amazon五星级畅销书，rootkit领域的重要著作，计算机安全领域公认经典） 《渗透测试实践指南：必知必会的工具与方法》 （Amazon五星级超级畅销书，美国国家安全局主管Keith B. Alexander将军（向奥巴马汇报）鼎力推荐！） 《BackTrack4：利用,机械工业出版社,¥70.30,430条评论,width: 100%;

戴士剑, /2014-07-01,本书作者戴士剑是知名数据恢复专家，有多年的数据恢复工作经验。本书是作者工作经验和技术理论的总结，通过多种典型实例详细介绍了Windows系统下数据恢复技术的原理和方法。,电子工业出版社,¥68.30,156条评论,width: 100%;

Michal, /2013-10-01,点击查看： 《Web之困：现代Web应用安全指南》Web安全领域圣经级著作，**深度探索现代Web浏览器安全技术的专著，由来自GoogleChrome浏览器团队的世界**黑客、国际一流安全专家撰写。 从浏览器设计角度深入剖析现代浏览器的技术原理、安全机制和设计上的安全缺陷，为Web安全工作者应对基于浏览器的各种安全隐患提供应对措施。,机械工业出版社,¥47.60,592条评论,width: 90%;

范春晓, /2012-08-01,,清华大学出版社,¥29.30,8条评论,width: 100%;

徐胜, /2013-02-01,推荐购买 : 白帽子讲 Web 安全（纪念版） 广义的外挂随处可见，一度喧嚣尘上的抢票浏览器其实就是外挂行为。对于游戏而言，外挂是一种通过篡改特定网游的部分程序而实现作弊的第三方软件。游戏外挂的涌现与游戏官方的抵制相伴相生，互相促进着对方技术的提高与创新。其中的运作机理、攻防手段以及整体思路，因从未公开披露而显得高深而神秘。《游戏外挂攻防艺术》的出现，彻底打破这样的格局，游戏外挂从此透明攻防……,电子工业出版社,¥46.60,884条评论,width: 90%;

Kevin, /2014-01-01,推荐购买：白帽子讲Web安全 推荐购买：Web 前端黑客技术揭秘（国内**本专注Web前端的黑客书） 推荐购买：Web应用安全威胁与防治--基于OWASP Top 10与ESAPI (OWASP中国核心成员倾囊相授 一本OWASP与ESAPI秘笈） 《线上幽灵：世界头号黑客米特尼克自传》有特殊的阅读体验，胆小慎入！ 《线上幽灵：世界头号黑客米特尼克自传》是米特尼克的一部自传。精彩、惊险的经历堪称一部现代版的江洋大盗真人秀！好莱坞甚至以他的故事为蓝本，拍摄了电影《战争游戏》。 米特尼克天生魔力，少年时便游走在网络世界中，如入无人之地，入侵众多大公司机密数据库。政府、企业、民间均视其为“线上幽灵”，谈虎色变。而FBI即便动用了大量人力物力，追踪多年，设下各类圈套，安排众多线人，仍被米特尼,电子工业出版社,¥54.50,783条评论,width: 90%;

米特尼克, /2016-08-01,作者是全球首位被通缉和入狱的黑客，他与帮助FBI抓捕他的日裔黑客之间的对战颇具传奇色彩展示信息安全的薄弱环节，并指出为什么个人和企业处于社会工程师攻击的危险之下展示黑客如何利用人们的信任、乐于助人的愿望和同情心使你上当受骗，从而获得他们想要的信息以小说故事的形式来叙述典型的攻击案例，给读者演示黑客可以戴上许多面具并冒充各种身份 套装内包含： 《灰帽黑客(第4版)：正义黑客的道德规范、渗透测试、攻击方法和漏洞分析技术》 《反入侵的艺术――黑客入侵背后的真实故事》 《反欺骗的艺术――世界传奇黑客的经历分享》,清华大学出版社,¥123.80,393条评论,width: 90%;

谢码, /2016-02-01,编辑推荐： 作者是全球首位被通缉和入狱的黑客，他与帮助 FBI 抓捕他的日裔黑客之间的对战颇具传奇色彩 展示信息安全的薄弱环节，并指出为什么个人和企业处于社会工程师攻击的危险之下 展示黑客如何利用人们的信任、乐于助人的愿望和同情心使你上当受骗，从而获得他们想要的信息 以小说故事的形式来叙述典型的攻击案例，给读者演示黑客可以戴上许多面具并冒充各种身份,清华大学出版社,¥141.70,152条评论,width: 100%;

王清贤, /2018-07-01,,高等教育出版社,¥31.50,0条评论,width: 0%;

创客诚品, /2017-11-01,无论攻防技术、安全防护方法、还是数据还原，一本适合各个层面电脑爱好者及维护工作者的通用教材！ 与同类书籍相比，与时俱进、细致到位、更贴合新技术！ 担心操作系统漏洞太多，如何快速检测并修复漏洞？ 忘记很久前设置的密码，如何快速破解密码？ 不小心中了木马病毒，如何彻底清除掉？ QQ被盗的原因是什么？如何防止QQ被盗？ 更换电脑时，如何备份QQ聊天记录？ 这些问题是不是经常困扰到你？ 拿起本书静心阅读，这些困惑统统可以解决！ 搭配多个实例进行学习讲解 理论 实践，层次分明。 针对专业名词进行通俗化描述 更易理解，干货满满。 无论是刚刚接触，还是学有小成，都能在本书中发现你需要的东西！,北京希望电子出版社,¥49.90,0条评论,width: 0%;

恩格布雷森, /2014-09-01,,机械工业出版社,¥46.60,129条评论,width: 100%;

卡巴斯基, /2010-06-01,俄罗斯著名的安全技术专家Kris Kaspersky力作 横跨Windows和UNIX两大主流操作系统 全面介绍多种调试工具和方法,电子工业出版社,¥51.40,162条评论,width: 90%;

里夫, /2011-10-01,黑客文化和伦理的奠基之作，计算机专业人士必读。 二十五周年新版，涵盖比尔·盖茨、马克·扎克伯格、理查德·斯托曼、史蒂夫·沃兹尼克等著名黑客的**资料。 多年前，射击游戏之父、Doom游戏的作者约翰·卡马克由于读到本书，坚定了游戏开发的决心。 谷歌首席信息官本·弗里德也是本书的忠实读者。 探寻黑客文化的本质，体会黑客精神的精髓。,机械工业出版社,¥54.50,602条评论,width: 90%;

王文君, /2013-01-01,"王文君,李建蒙编著的《Web应用安全威胁与防治(基于OWASP Top10与ESAPI)》是一本讲解Web应用中*常见的安全风险以及解决方案的实用教材。它以当今公认的安全权威机构OWASP（Open Web Application Security Project）制定的OWASP Top 10为蓝本，介绍了十项*严重的Web应用程序安全风险，并利用ESAPI（Enterprise Security API）提出了解决方案。",电子工业出版社,¥65.60,50条评论,width: 100%;

Sherri, /2015-01-01,推荐购买： 《揭秘家用路由器0day漏洞挖掘技术》 ：全球**本关于家用路由器底层安全分析的书籍！系统剖析路由器硬件分析之道。技术要点与实践可延伸到智能物联、工控系统等新兴领域！吴石、余弦推荐！ 《Android安全攻防实战》 ：极其实用的Android安全攻防快速学习手册。大量Android攻防示例代码、安全攻防工具、技能一站式学习。 《iOS应用安全攻防实战》 ：看过本书的朋友，能够将自己的iOS应用在安全方面的得分，从不及格提升到80分！ 《恶意代码分析实战》 ：迄今为止*权威的一本恶意代码分析指南，专业人士案头必备 《线上幽灵：世界头号黑客米特尼克自传》 ：头号黑客传奇人生的启迪！ 全面、实用、快速掌握网络取证核心要点与实践，让网络犯罪无所遁形！ 这是一本详细结合网络技术与法学要素分析的专著,电子工业出版社,¥94.00,263条评论,width: 100%;

杰.雅克布, /2015-09-01,,机械工业出版社,¥62.40,93条评论,width: 100%;

Bill, /2013-10-01,相关推书推荐： 《Web之困：现代Web应用安全指南》 《Metasploit渗透测试魔鬼训练营》 （首本中文原创Metasploit渗透测试著作！国内信息安全领域布道者和资深Metasploit渗透测试专家领衔撰写。) 《恶意软件、Rootkit和僵尸网络》 (恶意软件、Rootkit和僵尸网络领域经典入门书，译著双馨，10余家安全机构联袂推荐，Amazon五星畅销书) 《黑客免杀攻防》 (全方位揭示黑客免杀技术的常用方法、技术细节和思想原理，为反病毒工程师剖析恶意软件和遏制免杀技术提供具体方法和应对策略) 《Rootkit：系统灰色地带的潜伏者》 （原书第2版）（Amazon五星级畅销书，rootkit领域的重要著作，计算机安全领域公认经典） 《渗透测试实践指南：必知必会的工具与方法》 （Amazon五星级超级畅销书，美国国家安全局主管Keith B. Alexander将军（向奥巴马汇报）鼎力推荐！） 《BackTrack4：利用,机械工业出版社,¥78.20,306条评论,width: 100%;

萨顿, /2013-10-01,推荐购买:白帽子讲Web安全（纪念版） 推荐购买：超值套装： Excel疑难千寻千解丛书普及版 （Excel 2010操作与技巧 Excel 2010函数与公式 Excel 2010数据透视表大全 随书附赠PPT达人速成手册光盘一张！微软全球*有价值专家力作，当当全国独家！） 推荐购买：超值套装：Excel疑难千寻千解丛书提高版（Excel 2010 VBA编程与实践 Excel 2010SQL完全应用 随书附赠PPT达人速成手册光盘一张！微软全球*有价值专家力作，当当全国独家！）,电子工业出版社,¥61.40,120条评论,width: 100%;

蔡皖东, /2016-02-01,,电子工业出版社,¥45.80,48条评论,width: 100%;

中国网络空间研究院, /2016-09-01,,人民邮电出版社,¥54.50,21条评论,width: 100%;

鲍旭华, /2014-04-01,绿盟科技——巨人背后的专家。在竞争激烈的互联网领域，总有一些组织和个人利用DDoS攻击进行破坏，从而达成各自的目的。本书为您揭晓互联网上**破坏力，*难防御的攻击之一——DDoS,机械工业出版社,¥38.70,263条评论,width: 90%;

陈小兵, /2012-04-01,,电子工业出版社,¥70.30,320条评论,width: 90%;

张宏, /2015-01-13,本书理论与实践并重。理论部分除了介绍*的网络信息安全理论内容外，与时俱进地增加了网上电子支付安全和物理安全的内容。第1～8章各章后面均附有小结和思考题。第9章为实验及综合练习题，可操作性更强、更容易，以帮助学生提高实际动手能力。,知识产权出版社,¥31.60,1条评论,width: 0%;

公安部信息安全等级保护评估中心, /2010-10-01,信息安全等级测评师等级保护工作的重要环节，信息系统备案单位通过委托测评机构开展等级测评，可以查找系统安全隐患和薄弱环节，明确系统与相应等级标准要求的差距和不足，有针对性地进行安全建设整改。等级测评工作涉及的信息系统范围广、政策性强，需要建立专门的测评机构专业开展测评工作，需要培养一批专门从事等级测评工作的专业技术人员。 本书对开展信息安全等级测评工作的主要内容和方法进行了介绍，供读者参考、借鉴。本教材除了适用于等级测评师培训外，还适用于信息系统运营使用单位的运维、管理人员，有助于他们在信息系统运行维护和组织本单位系统自查过程中有针对性的开展相应工作。,电子工业出版社,¥46.60,240条评论,width: 90%;

James, /2017-04-01,导语_点评_推荐词,清华大学出版社,¥89.60,8条评论,width: 0%;

Charlie, /2013-09-01,美国国家安全局全球网络漏洞攻击分析师、连续4年Pwn2Own黑客竞赛大奖得主Charlie Miller主笔 作者阵容超级豪华，6位均为信息安全领域大名鼎鼎的**专家，各有所长，且多有专著出版 国内**专注于iOS平台漏洞、破解及安全攻防的中文专著 推荐组合购买： 黑客攻防技术宝典：Web实战篇(第2版)(安全技术宝典全新升级),人民邮电出版社,¥54.50,372条评论,width: 90%;

佩拉, /2012-03-01,涵盖主流操作系统——UNIX系列、Mac OS X和Windows 详解常见方案，如一般内存损坏（栈溢出、堆溢出等）问题、逻辑错误和竞态条件等 从用户态漏洞利用引领到内核态漏洞利用的世界中，专注于漏洞利用实施步骤,机械工业出版社,¥62.40,229条评论,width: 90%;

吴强, /2009-01-01,加密与解密的因果轮回！加密是解密之因，解密是加密之果。加密与解密，矛与盾，孰坚孰固！,企业管理出版社,¥40.00,60条评论,width: 90%;

阮一峰, /2018-06-01,,人民邮电出版社,¥66.00,0条评论,width: 0%;

赵彬, /2014-07-01,精准定位 本书写作目标定位于当前网络安全的主要“战场”：Web安全真实环境从防范角度描述一个真实的入侵案例，给出完善的安全方案。 丰富案例 作者精炼筛选大量真实攻防案例，步骤详细，讲解翔实到位。 在线交流 作者组建在线QQ技术群以及微信公众平台，为读者在线答疑。,中国铁道出版社,¥39.30,130条评论,width: 100%;

Steven, /2017-03-01,要保证网络和系统安全，需要做的事情有很多：运行杀毒软件，安装防火墙，将所有东西上锁，遵循严格的检查规定，加密并监视网络中的所有流量，重金聘请安全顾问，等等。但结果往往让人失望：公司在安全上投入巨大人力和物力，却还是会遭受大量的黑客攻击。很明显，这里还存在问题。 本书的目的就是教你将安全看作一个系统问题来考虑，使防御措施与实际威胁相匹配，让企业的安全措施不会过于严苛而影响生产效率，也不会太过松懈给人可趁之机。除了安全相关的技术、应对策略，本书还讲授如何设计一个架构，来处理安全问题造成的后果。作者基于自己在安全领域丰富的经验，分享了针对SSO、联合认证、BYOD、可视化以及云安全等方面问题的解决方案。,电子工业出版社,¥75.10,0条评论,width: 0%;

杨锦川, /2004-03-01,本书内容丰富、结构清晰，基本涵盖了电脑安全各个方面的内容，从硬件、系统、硬盘管理、文件、网络等层面全面讲述了电脑安全防范知识。本书不但讲解了常见病毒和黑客的防范七，还讲解了数据维护、数据备份、灾难恢复等实际操作，力求为电脑用户提供一个完整的安全解决方案。,云南人民出版社,¥19.50,0条评论,width: 0%;

姚军, /2011-10-01,,机械工业出版社,¥51.40,262条评论,width: 90%;

斯坦戈, /2003-01-01,本书全面、详细地介绍了系统安全的策略和多种保护措施，以及黑客攻击系统的常用手段，有助于安全决策者和系统管理能够根据公司的业务特点，协同公司管理人员确定具体业务运作和系统安全保护的方向和原则。本书涉及的个人和网络系统的保护工具，为系统管理员和安全保护人员提供了形象而生动的实例。同时，也细化了安全保护与攻击的概念。,电子工业出版社,¥45.80,4条评论,width: 90%;

