author,date,introduce,location,price,review,star

房丽丽, /2013-04-01,序 我国 正处于从中国制造到中国创造的转型期，经济环境充满挑战。由于 80% 的成本在产品研发阶段确定，如何在产品研发阶段提高产品附加值成为制造企业关注的焦点。 在当今世界，不借助数字建模来优化和测试产品，新产品的设计将无从着手。因此越来越多的企业认识到工程仿真的重要性，并在不断加强应用水平。工程仿真已在航空、汽车、能源、电子、医疗保健、建筑和消费品等行业得到广泛应用。大量研究及工程案例证实，使用工程仿真技术已经成为不可阻挡的趋势。 工程仿真是一件复杂的工作，工程师不但要有工程实践经验，同时要对多种不同的工业软件了解掌握。与发达国家相比，我国仿真应用成熟度还有较大差距。仿真人才缺乏是制约行业发展的重要原因，这也意味着有技能、有经验的仿真工程师在未来将具有广阔的职业前景。 ANSYS,水利水电出版社,¥61.60,175条评论,width: 90%;

文杰书院, /2010-08-01,,机械工业出版社,¥42.80,22条评论,width: 100%;

CAE技术联盟, /2017-03-01,高效学习 提升就业竞争力；实战演练 掌握职场主动权。本丛书实例、案例丰富，助你身经百战；经验、技巧汇萃，一线设计师亲自传授工作经验；速查、速练、速用，千余资源免费赠送，力求在较短的时间让您高效、快速、深入掌握AutoCAD。 1．配套自学视频：59节配套自学视频，全程实例操作演示，手把手教您。(*快速*容易学习方式) 2．应用技巧汇总：101个AutoCAD应用技巧，提高绘图效率。（快速绘图及实战） 3．疑难问题汇总：187个疑难问题解答，扫除学习障碍。（高效学习） 4．典型练习题：256项各类习题精选，会做才是硬道理。（熟能生巧、深入巩固） 5．常用图块集：160个常用图块，拿来改改就能用。（快速绘图及实战） 6．全套工程图纸及视频：2大类全套工程图纸案例及配套视频，展现工作流程。（完全实战）,清华大学出版社,¥68.60,103条评论,width: 90%;

孙劼, /2014-07-01,本书采用理论基础+案例实战+DIY的形式，系统讲解3D打印与AutoCAD/UG NX/Creo/SolidWorks建模相结合的综合技术。深入解读生活日用品、艺术品、工业、产品、机械、玩具、军事和家具建模与3D打印技巧。只需要一个想法，一些材料，一台3D打印机，就可以把你脑中的一切想法转化成实体。,人民邮电出版社,¥66.20,220条评论,width: 100%;

刘培晨, /2014-01-01,更多精彩：,机械工业出版社,¥50.70,98条评论,width: 100%;

槐创锋, /2015-07-01,,清华大学出版社,¥67.90,14条评论,width: 0%;

李波, /2014-11-01,更多精彩： ★内容超级实用，全部以实际的设计图纸为案例进行讲解。 ★配套资源丰富。附赠光盘包括所有实例的素材文件，还有近800分钟的语音视频讲解。,机械工业出版社,¥67.90,90条评论,width: 70%;

CAE技术联盟, /2017-03-01,高效学习 提升就业竞争力；实战演练 掌握职场主动权。本丛书实例、案例丰富，助你身经百战；经验、技巧汇萃，一线设计师亲自传授工作经验；速查、速练、速用，千余资源免费赠送，力求在较短的时间让您高效、快速、深入掌握AutoCAD。 1．配套自学视频：101节配套自学视频，全程实例操作演示，手把手教您。(*快速*容易学习方式) 2．应用技巧汇总：101个AutoCAD应用技巧，提高绘图效率。（快速绘图及实战） 3．疑难问题汇总：187个疑难问题解答，扫除学习障碍。（高效学习） 4．典型练习题：256项各类习题精选，会做才是硬道理。（熟能生巧、深入巩固） 5．常用图块集：393个常用图块，拿来改改就能用。（快速绘图及实战） 6．全套工程图纸及视频：7大类全套工程图纸案例及配套视频，展现工作流程。（完全实战）,清华大学出版社,¥60.00,112条评论,width: 80%;

龙马高新教育, /2017-05-01,透彻讲解 AutoCAD专家与具有数十年经验的电脑辅助设计培训教师联手打造 特色方法 精心设计图解和视频双通道教学模式， 入门 更简单， 精通 更高效 视频授课 全程同步高清教学录像，如名师现场指导，透彻解析实操技能 系统全面 系统讲解AutoCAD 2016知识点，全面囊括相关操作技法 精选案例 精心遴选、设计教学案例，典型实用，事半功倍 紧贴实战 紧密结合日常工作、学习中的真实需求，学完就用，快速上手 实用技巧 精心甄选实用秘技，极速提升实战水平 海量资源 超值赠送海量学习资料，举一反三，全面提高 DVD多媒体光盘超值赠送 赠送资源 1 AutoCAD 2016 软件安装教学录像 赠送资源 2 AutoCAD 2016 常用命令速查手册 赠送资源 3 100套AutoCAD设计源文件 赠送资源 4 110套AutoCAD行业图纸 赠送资源 5 50套精选3ds Max 设计源文件 赠送资源 6 5小时3ds Max教学录像 赠送资源 7 9,人民邮电出版社,¥67.00,71条评论,width: 0%;

刘建英, /2014-11-01,更多精彩： ★作者具有丰富的实际工作经验，出版过多本畅销书。 ★书中所有案例均经过作者的精挑细选，均为实际工作中常用且经常出错的典型案例。让读者的学习事半功倍。 ★配套资源丰富。附赠光盘包括所有实例的素材文件，还有详细的语音视频讲解。,机械工业出版社,¥68.60,90条评论,width: 90%;

龙马高新教育, /2016-01-01,本书特色 （1）零基础、入门级的讲解 无论读者是否从事相关行业，是否使用过AutoCAD 2016，都能从本书中找到的起点。本书入门级的讲解，可以帮助读者快速地进入高手的行列。 （2）精心排版，实用至上 双色印刷既美观大方，又能够突出重点、难点。精心编排的内容能够帮助读者深入理解所学知识并实现触类旁通。 （3）实例为主，图文并茂 在介绍的过程中，每一个知识点均配有实例辅助讲解，每一个操作步骤均配有对应的插图加深认识。这种图文并茂的方法，能够使读者在学习过程中直观、清晰地看到操作过程和效果，便于深刻理解和掌握相关知识。 （4）高手指导，扩展学习 本书以 高手私房菜 的形式为读者提炼了各种高级操作技巧，在全书的 高手秘籍篇 中还总结了大量系统实用的操作方法，以便读者学习到更多的内容。 （5）双栏排版，超大容量,人民邮电出版社,¥56.60,72条评论,width: 100%;

任振华, /2017-02-21,"本书免费赠送本书自媒体视频,下载地址为：http://pan.baidu.com/s/1i4RMp9r本书实例典型，内容丰富，有很强的针对性。书中各章不仅详细介绍了实例的具体操作步骤，而且还配有一定数量的练习题供读者学习使用。读者只需按照书中介绍的步骤一步步地实际操作，就能完全掌握本书的内容。(1)内容全面。囊括了暖通空调设计的专业知识、国家标准、CAD制图技术，以及各类常用暖通空调图纸的绘制，适合作为案头手册随时查阅。(2)范例专业。书中所有范例均精心挑选自实际工程项目。通过这些范例的研读、操练，可以让读者真正体验到项目的真实制作方法和过程，保证学习的技能都是工作中所需要的。(3)突出实用性。本书不求面面俱到，但强调实用性，所以围绕暖通空调制图需要的技术进行讲解，并通过工程范例强化应用，加深理解，让读者一定能看得懂，学得会。",清华大学出版社,¥59.30,27条评论,width: 100%;

北京兆迪科技有限公司, /2013-04-01,功能全面：国内**一本全面、系统学习和运用UG NX软件的宝典书籍，书中内容几乎涵盖该软件的所有模块，帮助读者在短期内能够运用UG软件完成复杂产品的设计、运动与结构分析和制造等工作。 适用两个UG版本：提供低版本素材源文件，适合UG NX 8.5/8.0的用户和读者使用。 适用读者群：技术人员/高校师生的UG完全自学教程、就业/择业的UG面试宝典、手边必不可少的大型UG工具图书。,水利水电出版社,¥78.80,413条评论,width: 90%;

周海涛, /2016-11-01,全面、细致的功能讲解：全书细致讲解了SolidWorks全部的功能命令，真正做到全面解析、应用极致； 丰富的技术看点：本书各章中插入丰富的 技术支持 、 操作技巧 、 技术拓展 等让读者轻松获得软件应用技术和实战设计经验； 充实的实战案例：本书插入了107个实训练习和45个拓展训练，便于读者以较短的时间掌握并巩固SolidWorks 2013的重要命令和主要应用。各章后还增加了课后的案例练习，使读者能在课外之余多练手。,人民邮电出版社,¥113.30,81条评论,width: 80%;

钟日铭, /2017-03-01,主要特色如下： （1）抛弃理论型教学方式，全部采用实战案例教学，将设计理论与产品材质等基础课程完全溶入到实际设计制作讲解中，使读者在 设计 的过程中充分的了解并运用设计理论知识，更易于广大读者快速掌握并具备工业产品设计实战能力。 （2）体验式强化训练，重点突出设计理念与创意思维；设计软件表现技能，快速完成客户的各种需求；在体验过程中与设计师岗位需求的无缝对接，让学员轻松就业。 （3）丛书强调：兴趣 态度=提高学习热情、标准 个性=强调行业定位、理论 实践=注重案例分析、引导 互动=引导参与创意、认识 方法=提高思考能力。,人民邮电出版社,¥95.00,94条评论,width: 70%;

张洪才, /2013-01-01,更多精彩： 本系列丛书有： ANSYS Workbench14.5数值模拟工程实例解析 ANSYS14.0/FLOTRAN理论解析与工程应用实例 ANSYS14.0工程实例解析与常见问题解答 ANSYS14.0理论解析与工程应用实例 ANSYS13.0流场分析技术及应用实例 ANSYS13.0与HyperMesh 11 0联合仿真有限元分析 有限元分析—ANSYS13.0从入门到实战,机械工业出版社,¥77.20,1153条评论,width: 90%;

董国峰, /2018-02-01,丛书特色 1. 选题新颖，策划周全 为计算机教学量身打造 本套丛书注重理论知识与实践操作的紧密结合，同时突出上机操作环节。丛书作者均为各 大院校的教学专家和业界精英，他们熟悉教学内容的编排，深谙学生的需求和接受能力，并将 这种教学理念充分融入本套教材的编写中。 本套丛书全面贯彻 理论 实例 上机 习题 4 阶段教学模式，在内容选择、结构安排 上更加符合读者的认知习惯，从而达到老师易教、学生易学的目的。 2. 教学结构科学合理、循序渐进 完全掌握 教学 与 自学 两种模式 本套丛书完全以大中专院校、职业院校及各类社会培训学校的教学需要为出发点，紧密结 合学科的教学特点，由浅入深地安排章节内容，循序渐进地完成各种复杂知识的讲解，使学生 能够一学就会、即学即用。 对教师而言，本套丛书根据实际教学情况安排好课时，提前组,清华大学出版社,¥49.90,1条评论,width: 0%;

高兰恩, /2016-06-01,海量案例：每个案例都包含相应工具、功能的使用方法和技巧 紧贴实战：大量提示、经验和技巧用于解读实际设计时的困惑 内容丰富：从基本功能、操作界面到常见电气绘图类型全收录 立体教学：书盘结合的形式，成倍提高读者的学习兴趣和效率,机械工业出版社,¥60.10,16条评论,width: 0%;

龙海, /2016-01-11,★有良好读者口碑的畅销书作者编写。 ★书中所有案例均经过作者的精挑细选，均为实际工作中常用且经常出错的典型案例。让读者的学习事半功倍。 ★配套资源丰富。附赠光盘包括所有实例的素材文件，还有详细的语音视频讲解。,机械工业出版社,¥60.00,91条评论,width: 90%;

肖琼霞, /2015-01-01,大陆万册畅销 AutoCAD 图书升级版再版！ AutoCAD 一线资深工程师联手倾力打造！ 千百万CAD初中级读者入门学习的**CAD自学教程！,中国青年出版社,¥51.50,82条评论,width: 100%;

贺李平,,本系列丛书有： ANSYSWorkbench14.5数值模拟工程实例解析 ANSYS14.0/FLOTRAN理论解析与工程应用实例 ANSYS14.0工程实例解析与常见问题解答 ANSYS14.0理论解析与工程应用实例 ANSYS13.0流场分析技术及应用实例 ANSYS13.0与HyperMesh 11 0联合仿真有限元分析 有限元分析—ANSYS13.0从入门到实战,机械工业出版社,¥42.10,518条评论,width: 90%;

CAE应用联盟组, /2016-09-21,★作者具有丰富的实际工作经验，出版过多本畅销书。★书中所有案例均经过作者的精挑细选，均为实际工作中常用且经常出错的典型案例。让读者的学习事半功倍。★配套网盘资源提供了书中所有实例的模型文件和结果文件，让读者学习起来更轻松。,机械工业出版社,¥67.90,159条评论,width: 90%;

谢龙汉, /2015-05-01,更多精彩： ★本书结合大量经典工程案例，并辅以视频教学，详细讲解了AutoCAD2014的主要功能及使用方法。 ★本书力求紧扣操作、文字简洁、条理清晰，避免冗长的解释说明，令读者可以快速地了解和掌握AutoCAD 2014的使用方法和操作步骤。,机械工业出版社,¥68.70,11条评论,width: 0%;

张传记, /2018-07-21,作者以多年的培训与设计经验，将AutoCAD 2018软件功能融会贯通，告诉你正确的制图观念与高效率的设计方法从实际应用和典型操作的角度出发，全方位地讲解了AutoCAD 2018软件在建筑、机械、装饰装潢等主要制图领域的实际应用,清华大学出版社,¥76.50,0条评论,width: 0%;

龙马高新教育, /2016-01-01,实用讲解――UG NX专家与具有数十年经验的电脑辅助设计培训教师联手打造 特色方法――设计图解和视频双通道教学模式，“入门”更简单，“精通”更高效 视频授课――全程同步高清教学录像，如名师现场指导，透彻解析实操技能 系统全面――系统讲解UG NX 10知识点，全面囊括相关操作技法 精选案例――精心遴选、设计教学案例，典型实用，事半功倍 紧贴实战――紧密结合日常工作、学习中的真实需求，学完就用，快速上手 精选技巧――精心甄选秘技，极速提升实战水平 海量资源――超值赠送海量学习资料，举一反三，全面提高 DVD多媒体光盘超值赠送 赠送资源 1 UG NX 10快捷键查询手册 赠送资源 2 11小时3ds Max教学录像 赠送资源 3 50套精选3ds Max设计源文件 赠送资源 4 3小时AutoCAD建筑设计教,人民邮电出版社,¥67.00,27条评论,width: 100%;

CAD\CAM\CAE技术联盟, /2014-06-01,如果给我足够的时间，我可以学会任何东西，但是很多情况下，东西尚未学会，人却老了。时间就是财富、效率就是竞争力，谁能够快速学习，谁就能增强竞争力。本丛书致力于在*短时间高效、快速、深入掌握AutoCAD。 1．配套自学视频：44节配套自学视频，全程实例操作演示，手把手教您。(*快速*容易学习方式) 2．应用技巧汇总：101个AutoCAD应用技巧，提高绘图效率。（快速绘图及实战） 3．疑难问题汇总：187个疑难问题解答，扫除学习障碍。（高效学习） 4．典型练习题：256项各类习题精选，会做才是硬道理。（熟能生巧、深入巩固） 5．常用图块集：343个常用图块，拿来改改就能用。（快速绘图及实战） 6．全套工程图纸及视频：6大类全套工程图纸案例及配套视频，展现工作流程。（完全实战） 7．快捷命令速查：97个快捷命令，提,清华大学出版社,¥51.40,376条评论,width: 100%;

北京兆迪科技有限公司, /2017-03-08,内容全面，介绍了Pro/ENGINEER模具设计的各方面知识，与市场上同类书籍相比，本书包含更多的内容。 讲解详细，由浅入深，条理清晰，图文并茂，对于欲进入模具设计行业的读者，本书是一本不可多得的快速入门、快速见效指南。 范例丰富，覆盖分型面和体积块的创建、浇道系统和水线的创建、模座设计、模具的修改与分析等环节，对于迅速提高读者的模具设计水平很有帮助。 写法独特，紧贴Pro/ENGINEER野火版5.0中文版的实际操作界面，采用软件中真实的对话框、按钮和图标等进行讲解，使读者能够直观、准确地操作软件进行学习。 附加值高，本书附带1张多媒体DVD学习光盘，制作了教学视频并进行了详细的语音讲解，可以帮助读者轻松、高效地学习。,机械工业出版社,¥51.50,39条评论,width: 100%;

胡仁喜, /2014-01-01,本书除利用传统的纸面讲解外，随书配送了多媒体学习光盘。光盘中包含全书实例建筑设计图纸和全书所有实例操作过程配音录屏AVI文件。利用作者精心设计的多媒体界面，读者可以随心所欲地像看电影一样轻松愉悦地学习本书。为了增强教学的效果，进一步方便读者的学习，作者将多年操作应用AutoCAD软件的心得和技巧进行了总结，结集成AutoCAD操作“锦囊妙技200招”电子书随盘赠送。另外，随书赠送AutoCAD操作快捷命令和快捷键表格电子书，希望对读者的学习有所裨益。,江苏科学技术出版社,¥40.50,41条评论,width: 100%;

包陈, /2009-01-01,,水利水电出版社,¥43.50,178条评论,width: 90%;

龙马高新教育, /2017-03-01,透彻讲解 AutoCAD专家与具有数十年经验的电脑辅助设计培训教师联手打造 特色方法 精心设计图解和视频双通道教学模式， 入门 更简单， 精通 更高效 视频授课 全程同步高清教学录像，如名师现场指导，透彻解析实操技能 系统全面 系统讲解AutoCAD 2017知识点，全面囊括相关操作技法 精选案例 精心遴选、设计教学案例，典型实用，事半功倍 紧贴实战 紧密结合日常工作、学习中的真实需求，学完就用，快速上手 实用技巧 精心甄选秘技，极速提升实战水平 海量资源 超值赠送海量学习资料，举一反三，全面提高 DVD多媒体光盘超值赠送 赠送资源 1 AutoCAD 2017 软件安装教学录像 赠送资源 2 AutoCAD 2017 快捷键查询手册 赠送资源 3 AutoCAD 2017 常用命令速查手册 赠送资源 4 100套AutoCAD设计源文件 赠送资源 5 110套AutoCAD行业图纸 赠送资源 6 6小时AutoCAD机械设计教学录像,人民邮电出版社,¥67.00,126条评论,width: 100%;

龙马高新教育, /2017-03-01,#写作特色# *从零开始，循序渐进 无论读者是否从事计算机相关行业的工作，是否接触过 AutoCAD 2016，都能从本书中找到学习起点，循序渐进地完成学习过程。 *紧贴实际，案例教学 全书内容均以实例为主线，在此基础上适当扩展知识点，真正实现学以致用。 *紧凑排版，图文并茂 紧凑排版既美观大方又能够突出重点、难点。所有实例的每一步操作，均配有对应的插图和注释，以便读者在学习过程中能够直观、清晰地看到操作过程和效果，提高学习效率。 *单双混排，超大容量 本书采用单、双栏混排的形式，大大扩充了信息容量，从而在有限的篇幅中为读者奉送了更多的知识和实战案例。 *秘技，扩展学习 本书在每章以 高手私房菜 的形式为读者提炼了各种高级操作技巧，为知识点的扩展应用提供了思路。 *书盘结合，互动教学 本书配套的多媒体教学光盘内,人民邮电出版社,¥28.60,10条评论,width: 0%;

张云杰, /2016-01-01,清华大学出版社“案例课堂”大系 丛书以案例的形式讲解软件的内容，读者可以在实践中熟练掌握软件的使用方法。 每一个案例都精挑细选，同时配有全程语音讲解的视频文件，方便读者学习。 案例的选材广泛，涉及到软件应用的各个领域、各个行业，学习无死角。,清华大学出版社,¥47.30,57条评论,width: 90%;

钟日铭, /2016-10-24,★有良好读者口碑的畅销书作者钟日铭编写。★本书内容全面，涵盖了AutoCAD的所有主要常用功能，所有案例均经过作者的精挑细选，均为实际工作中常用且经常出错的典型案例。★配套资源丰富。附赠网盘资料包括所有实例的素材文件，还有详细的语音视频讲解。,机械工业出版社,¥59.30,65条评论,width: 100%;

钟日铭, /2016-12-09,★作者具有丰富的一线教学经验及工程实践经验，出版过多本畅销书。★书中所有案例均经过作者的精挑细选，均为实际工作中常用且经常出错的典型案例。让读者的学习事半功倍。★配套资源丰富。附赠网盘包括所有实例的素材文件，还有详细的语音视频讲解。,机械工业出版社,¥59.30,102条评论,width: 90%;

钟日铭, /2014-06-01,更多精彩：,机械工业出版社,¥44.70,18条评论,width: 70%;

苏杰汶, /2015-01-01,更多精彩： ★本书在讲解中力求语言精炼，条理清晰，深入浅出地让读者掌握相关软件操作的要领。 ★本书精选一些电气设计与制图中的经典实例，先示范如何用AutoCAD 2014来进行绘制那些经典图例，接着再详细讲解在绘图中所用到的功能与操作方法，等读者理解如何操作后，再在后面示范绘制几个经典的电气设计图例，让读者在实际应用中更加深入地理解AutoCAD 2014相关功能的使用。 ★本书将功能讲解、实例讲解等全部内容，按照上课教学的形式录制成多媒体视频，让读者如临教室，学习效果更好。读者有时候甚至可以抛开书本，直接观看视频，这样学习起来比较轻松。,机械工业出版社,¥50.70,35条评论,width: 100%;

王佳, /2014-01-01,,中国电力出版社,¥22.10,69条评论,width: 90%;

龙马高新教育, /2016-11-01,全面 翔实 高效的AutoCAD自学宝典！ 全面： 本书由数位国内杰出辅助设计师和培训讲师联手打造，全面、细致讲解了AutoCAD的功能命令、使用技巧和经典案例。 系统： 教初学者入门，教入门者进阶，教进阶者高级应用，介绍所有读者需要的AutoCAD辅助设计知识。 实战： 在介绍知识点的同时配以实例辅助讲解，全书70个实例、6个大型行业应用案例 ，帮助读者更快地掌握所学知识，提高AutoCAD的应用水平。 超值DVD光盘： 33小时与图书内容同步的视频讲解，让学习更轻松、更高效 ； 210套AutoCAD行业图纸 设计源文件，边看边练效果更好 ；16小时机械设计 建筑设计 室内装潢设计视频讲解，深入AutoCAD行业应用 ； AutoCAD 2016快捷键查询电子书，提高绘图效率 ； 13小时3ds Max UG Photoshop视频讲解，关于辅助设计的方方面面,人民邮电出版社,¥95.00,57条评论,width: 100%;

陈桂山, /2017-01-01,本书主要以AutoCAD 2016 软件为平台，通过基础内容、进阶和高手篇的安排，内容全面具体，实例丰富实用，可以帮助读者在短时间内有效提升AutoCAD 2016 软件应用能力。本书是针对初学者和中级读者的一本实战型教材。本书案例内容丰富、专业技术知识更加全面。,电子工业出版社,¥62.40,19条评论,width: 100%;

陈平, /2015-01-01,更多精彩： ★本书作者既包括有着多年企业实践经验的一线工程师，也包括多年从事培训和教育工作的专家。 ★本书是作者对数控加工编程经验的归纳与总结，深入浅出地讲解了UG NX 8.5中文版数控加工编程的过程、方法与技巧。 ★全书实例丰富、代表性强、技术含量高，实例全部来自一线工厂实践，具有较强的实用性、指导性和可操作性，并配备有超值光盘。,机械工业出版社,¥55.90,84条评论,width: 100%;

阎照文, /2009-01-01,本书比较详细地介绍FEKO 5.4的基本原理和分析方法，内容包括：FEKO基础、CADFEKO操作指南、POSTFEKO指南、EDITFEKO指南、卡片介绍、FEKO求解天线问题实例、FEKO求解RCS问题实例、FEKO求解传输线问题以及FEKO的优化技术、时域技术、自适应频率采样技术等。本书适合于从事高频电磁场计算的教师、研究生和高年级本科生使用，也适合从事电磁场计算的科技人员参考。,水利水电出版社,¥30.80,169条评论,width: 80%;

CAE技术联盟, /2016-05-01,"76段大型高清多媒体教学视频，32个上机实验,手把手教您auto cad从入门到精通！光盘含所有实例的源文件和素材，按照书中实例操作时，可直接调用！赠送1套大型图纸设计方案及长达116分钟同步教学视频，拓展视野，增强实战。AutoCAD绘图技巧、快捷命令速查手册、疑难问题汇总、常用图块等辅助学习资料，极大地方便读者学习。",清华大学出版社,¥60.00,35条评论,width: 100%;

钟日铭, /2014-06-01,更多精彩： ★本书以目前**的AutoCAD 2015简体中文版为讲解平台 ★内容全面：包括二维、三维曲线编辑，图层、图块设置，标注、打印输出的全过程。 ★注重实用：以AutoCAD 2015应用特点为主线，以应用实战为导向，结合作者多年经验为读者量身打造。 ★配套丰富：全程语音讲解、图形素材文件、教学用PPT，全面提升读者的阅读价值。,机械工业出版社,¥59.30,110条评论,width: 100%;

魏荣亮, /2012-07-01,,机械工业出版社,¥63.60,35条评论,width: 90%;

周佳新, /2013-07-01,,化学工业出版社,¥41.30,62条评论,width: 100%;

胡仁喜, /2018-01-20,,机械工业出版社,¥67.90,8条评论,width: 0%;

刘靖, /2013-09-01,,中南大学出版社有限责任公司,¥25.50,12条评论,width: 100%;

老虎工作室, /2018-06-01,《AutoCAD 2016中文版从新手到高手》一书由AutoCAD畅销书金牌作者老虎工作室姜勇编著，全书涵盖了AutoCAD绝大部分功能，强化绘图技能和专业应用，录制了274个微视频，读者通过扫描书中二维码即可在线学习，也可通过关注 CAD全能训练营 微信公众号，随时获取学习咨询。,人民邮电出版社,¥67.00,1条评论,width: 0%;

陈旭, /2014-09-01,本书是目前市面上SolidWorks软件*全面的教程之一。学习本书，您将能获得全面的建模设计理念。 全面、细致的功能讲解：全书细致讲解了SolidWorks全部的功能命令，真正做到全面解析、应用极致； 丰富的技术看点：本书各章中插入丰富的“技术支持”、“操作技巧”、“技术拓展”等让读者轻松获得软件应用技术和实战设计经验； 充实的实战案例：本书插入了107个实训练习和45个拓展训练，便于读者以较短的时间掌握并巩固SolidWorks 2013的重要命令和主要应用。各章*后还增加了课后的案例练习，使读者能在课外之余多练手。,人民邮电出版社,¥113.30,44条评论,width: 100%;

腾龙科技, /2011-10-01,,清华大学出版社,¥31.00,507条评论,width: 90%;

钟日铭, /2015-09-01,★作者为出版社优秀作者，出版过多部累计过万册畅销书，在读者中有良好口碑。 ★所选实例均为能解决实际问题的经典案例，可以帮助初学者快速上手、有基础者迅速提高。 ★光盘中除了本书所有实例的素材和结果文件外，作者还提供了语音视频讲解。 AutoCAD 2016中文版机械设计基础与实战 第6版 新手案例学 AutoCAD 2016中文版从入门到精通 AutoCAD Mechanical机械设计从入门到精通 AutoCAD 2016辅助设计从入门到精通 第2版 AutoCAD 2014中文版入门 进阶 精通 第3版,机械工业出版社,¥55.90,134条评论,width: 100%;

李志尊, /2007-06-01,,机械工业出版社,¥33.50,112条评论,width: 80%;

樊宁宁, /2016-03-01,完善的学习模式：明确每一章的学习要点，做到有的放矢。详细讲解操作步骤，力求让读者即学即会。功能讲解配合实战练习，让读者学以致用。进行实例总结，巩固所学知识点。贴心的教学提示：书中有100个“技巧与提示”，用于辅助读者学习，让读者更好地理解所学知识，扩展所学知识点。清晰的素材指引：每个操作实例前都有详细的素材、实例和视频位置指示，方便读者找到配书的学习资源，并对实例的难易指数和技术掌握做了说明。随书资源辅助学习：63个实例分析及其用到的素材和源文件，15章的PPT教学课件，410分钟的案例视频讲解录像，帮助读者轻松学习 EDIUS。,人民邮电出版社,¥47.00,45条评论,width: 100%;

CAE技术联盟, /2014-12-01,当当网AutoCAD 五星级 畅销书！当当网数月排行靠前，好评超过6000条，销量超30000册！ AutoCAD官方全球认证讲师、中国区认证首席专家担任主编! 110集同步视频讲解，让专家手把手教您； 《AutoCAD应用技巧大全》1部，高手经验大放送，大幅提高学习工作效率； 《AutoCAD疑难问题大全》1部，扫除学习障碍，事半功倍； 《AutoCAD经典习题集》1部，9套经典练习，绘图制图，练习必不可少； 《AutoCAD常用图块集》1部，393个常用规范图块，拿来就用； 《AutoCAD常用快捷命令》1部，会用快捷命令，提高作图效率，效率是财富，时间是生命！ 《AutoCAD常用快捷》1部，会用快捷，再次提高作图效率。 《AutoCAD工具按钮速查》1部，提高工作效率。 AutoCAD全套工程图纸 含6套全套工程图纸及同步制作视频，拓展视野，开阔思路！ Auto CAD 2007 2008 20,清华大学出版社,¥68.60,9447条评论,width: 90%;

李晓雪, /2014-04-01,,机械工业出版社,¥64.50,65条评论,width: 90%;

钟日铭, /2016-08-16,1.作者获得机械工业出版社60周年“畅销书作者”称号，与我社合作出版多部畅销书，累计贡献码洋过千万，在读者中有相当的影响。独自创立“设计梦网”（www.dreamcax.com），注册会员已过10万。2.配套资源丰富。附赠超值网盘资源，含操作视频、配套素材、图形样板和PPT电子教案，可以极大地方便读者学习使用。,机械工业出版社,¥50.70,71条评论,width: 90%;

九州书源, /2016-09-19,162节交互式高清自学视频，AutoCAD 2008/2010/2012/2014用户通用学习版本精彩实战案例/交互学习模式/实用行业知识/超值学习套餐 ? 交互学习独创的交互学习模式，光盘不仅可以 看 ，还可以实时操作，准确检验学习效果? 实战为王100多个中小行业实例，259个配套素材效果文件，反复实践加深理解 超值赠送：? 超值学习套餐69个行业设计案例，500多种常用设计图块，PPT高效办公模板147个? 超大云盘资料共享下载赠送AutoCAD技巧大全、疑难速查，以及更多的练习实例、常用图块集、综合施工图纸,清华大学出版社,¥85.80,34条评论,width: 90%;

, /2014-02-01,,电子工业出版社,¥43.20,93条评论,width: 90%;

北京兆迪科技有限公司, /2015-05-01,由浅入深、清晰简明、图文并茂；涵盖不同行业，重点突出、操作简练，即学即用、即用即得!,电子工业出版社,¥47.90,41条评论,width: 100%;

祝松田, /2018-02-08,《3ds Max 2016室内外效果图制作案例课堂(第2版)》以130 个制作室内外效果图的案例详细介绍了Autodesk 3ds Max 2016 强大的三维模型制作和渲染等功能。《3ds Max 2016室内外效果图制作案例课堂(第2版)》注重理论与实践紧密结合，实用性和可操作性强。相对于同类Autodesk 3ds Max 2016 实例书籍，《3ds Max 2016室内外效果图制作案例课堂(第2版)》具有以下特色： 信息量大：130 个案例为读者架起了一座快速掌握3ds Max 2016 的使用与操作的 桥梁 ；使初学者可以融会贯通、举一反三。 实用性强：130 个案例经过精心设计、选择、不仅效果精美，而且非常实用。 注重方法的讲解与技巧的总结：本书特别注重对各案例制作方法的讲解与技巧总结，特别对于一些重要而常用的案例的制作方法和操作技巧做了较为精辟的总结。 操作步骤详细：本书中各案例的操作步骤介绍非常详细，即使是,清华大学出版社,¥84.30,3条评论,width: 100%;

林永, /2016-12-01,1.本书写法细腻，让读者知其然更知其所以然的图书，堪称完全自学宝典。 2.配套大型高清DVD光盘 （1）全套高清自学视频 15小时、330集高清视频讲解，全程演示绘图过程，零基础亦能轻松上手 （2）疑难问题全解答 3小时共86集难点教学视频，自己搞定不求人 （3）实例全部源自工作一线 98个应用实例，完全覆盖机械设计的三视图、三维模型、轴测图和装配图 （4）有学有练效率高 12套共64道自测练习题，提供答案及操作解析 （5）附赠实用学习资料 附赠96套机械设计图纸 、139个制图快捷速查命令,人民邮电出版社,¥76.60,15条评论,width: 100%;

