author,date,introduce,location,price,review,star

刘玉红, /2016-01-01,清华大学出版社 案例课堂 大系 丛书以案例的形式讲解软件的内容，读者可以在实践中熟练掌握软件的使用方法。 每一个案例都精挑细选，同时配有全程语音讲解的视频文件，方便读者学习。 案例的选材广泛，涉及到软件应用的各个领域、各个行业，学习无死角。 网站开发 系列附赠超值，全面学习无障碍： CSS属性速查表 HTML标签速查表 网页布局案例赏析 精彩网站配色方案赏析 精选JavaScript实例 JavaScript函数速查手册 CSS DIV布局案例赏析 案例源文件与教学课件,清华大学出版社,¥67.90,53条评论,width: 100%;

田婧, /2018-02-01,视频引导：超值赠送85个的本书的配套视频讲解，帮读者轻松学习。从零起步：从Revit基础知识讲起，让读者在阅读实践中轻松掌握各类命令的操作方法和技术精髓。举一反三：每个实例都与建筑设计相配合，重点和要点处添加了大量提示和技巧，帮助读者加深认识，案例剖析：以办公楼应用实例，详细介绍了使用Revit创建建筑模型的操作方法和具体流程。问题汇总：附录中包含使用Revit过程中经常碰到的问题和解决方法以及软件的常用快捷键。,清华大学出版社,¥50.70,3条评论,width: 0%;

, /2008-08-01,国家“653”工程指定教材；国家“十一五”规划教材；以就业为导向；以“工学结合”、校从企合作为导向；发挥行业指导性，推行“双证书”制度为导向；教学支持及服务；立体化教材网站支持。,中国电力出版社,¥21.30,159条评论,width: 90%;

颜一鸣, /2015-04-01,企业专业实训是在真实的企业工作环境中， 以项目组的工作方式实现完整的项目开发过程， 是实现高素质软件人才培养的重要实践教学环节， 是集中训练学生的科学研究能力、 工程实践能力和创新能力的必要一环， 是对学生综合运用多学科的理论、 方法、 工具和技术解决实际问题的真实检验， 对全面提高教育教学质量具有重要意义。 本系列教材包括《C语言项目开发实践》《数据库项目开发实践》《Java项目开发实践》《Web前端项目开发实践》《Java EE项目开发实践》《.Net项目开发实践》《Android项目开发实践》《嵌入式ARM体系结构编程项目开发实践》， 共8本。校企双方教师、 技术专家联合组成了教材编写委员会， 他们深入生产实际、 把握主流技术、 遵循教学规律， 摆脱了传统教材“理论知识+实训案例”的简单模式， 将实训内容项目化、 专业化和职,中南大学出版社有限责任公司,¥34.00,129条评论,width: 90%;

明日科技, /2012-09-01,软件开发视频大讲堂 丛书系清华社 视频大讲堂 重点大系之一。该大系包括多个子系列，每个子系列的图书在其同品种的图书中销售名列前茅，其中： 软件开发视频大讲堂 丛书系清华社 视频大讲堂 重点大系之一。该大系包括多个子系列，每个子系列的图书在其同品种的图书中销售名列前茅，其中： 4个品种荣获 全行业优秀畅销品种 1个品种荣获 2012 年清华大学出版社 专业畅销书 一等奖 绝大多数品种在 全国计算机零售图书排行榜 同品种排行中名列前茅 截至目前该大系累计销售超过 55 万册 该大系已成为近年来清华社计算机专业基础类零售图书 *畅销的品牌之一 软件开发视频大讲堂 系列作为清华社 视频大讲堂 大系的子系列之一，继承和创新了清华社 视频大讲堂 大系的编写模式、写作风格和优良品质。本书突,清华大学出版社,¥60.00,3657条评论,width: 90%;

Shaw, /2015-12-01,Zed Shaw完善了Ruby学习系统。只要跟着学习，你就会和迄今为止数十万Zed教过的初学者一样获得成功！你只要有纪律、有恒心地去学习，承诺决不放弃就可以了，其他的就让作者来完成吧。 在这本书中，你将通过完成52个精心设计的习题来学习Ruby。阅读这些习题，输入代码（不许复制和粘贴），修正你的错误，观察程序的运行。在这个过程中，你将了解软件是如何工作的，好的程序看起来是什么样子的，怎样阅读、编写和思考代码，以及如何使用专业程序员的技巧来找出并修正程序中的错误。重要的是，你将学到下面这些编写的Ruby软件必需的初始技能。 万事开头难，不过很快你就会弄懂，并且享受其中的乐趣！ 这本书会让你的每一分钟投入都有回报。Ruby是世界上强大、受欢迎的编程语言之一，很快你就会成为一名Ruby程序员。 你还可以看Zed的讲课视频！本书附,人民邮电出版社,¥47.00,79条评论,width: 100%;

王萍萍, /2008-08-01,本书包含了以下重要开发案例：聊天室、论坛、网上购物网站、新闻发布系统、学生信息管理系统、在线测试系统。 由具有多年网站开发经验的专业人员精心编写而成，注重基础知识与实例相结合，语言通俗易懂，程序清晰整洁、实用性强，结合目前*流行的行业案例开发过程进行讲解，适合网站开发爱好者、网络管理员等初／中级用户阅读。,清华大学出版社,¥41.30,110条评论,width: 90%;

John, /2014-12-01,,清华大学出版社,¥85.10,217条评论,width: 100%;

陈玉英, /2017-08-18,本书以清晰、简洁、完整的基本理论为基础；以实用、多角度的工程实例为对象；以方便、快速、功能强大的Matlab语言为工具，以轻松、友好的方式，介绍优化设计的理论及应用。,中国铁道出版社,¥28.80,18条评论,width: 0%;

张婷, /2018-08-01,●内容翔实，本书不仅介绍了Photoshop、Dreamweaver软件使用方法和技巧，还介绍了网站建设与运营的方方面面的知识，完成了由入门到精通的转变。 ●实例新颖，采用“基础+实例”的形式。为了使读者能够真正掌握网页设计的技巧，书中通过大量实例，在讲解时对操作过程中的每一个步骤都有详细说明，不论是初学者，还是有一定基础的读者，只要根据这些步骤一步一步地操作，jiu能顺利完成整个实例。 ●经验丰富，作者具有多年网站建设经验，编写多本畅销图书，所编写图书在各大书店和网上书店销售一直名列前茅。 ●重点突出，本书还精心配备了PPT电子课件，便于老师课堂教学和学生把握知识要点。 ●问题精解，附录中给出了网页制作的常见问题精解，能够帮助读者及时解决网页制作过程中出现的各种常见问题。,人民邮电出版社,¥56.60,0条评论,width: 0%;

刘春茂, /2018-01-01,零基础、入门级的讲解 无论您是否从事计算机相关行业，无论您是否接触过网页制作和设计，都能从本书中找到*起点。 超多、实用、专业的范例和项目 本书在编排上紧密结合深入学习网页制作技术的先后过程，从HTML 5的基本概念开始，引导读者逐步深入地学习各种应用技巧，并侧重实战技能，使用简单易懂的实际案例进行分析和操作指导，让读者读起来简明轻松，操作起来有章可循。 随时检测自己的学习成果 每章首页中，均提供了学习目标，以指导读者重点学习及学后检查。 大部分章节*后的 跟我学上机 板块，均根据本章内容精选而成，读者可以随时检测自己的学习成果和实战能力，做到融会贯通。 细致入微、贴心提示 本书在讲解过程中，在各章使用了 注意 提示 技巧 等小贴士，使读者在学习过程中更清楚地了解相关操,清华大学出版社,¥59.30,12条评论,width: 100%;

刘文红, /2017-08-01,本书为 软件开发与测试丛书 中的一册，由从事软件评测与工程化管理的专业人员组织编写。本书结合实例，系统地介绍了动态测试和静态测试中的典型技术方法，比较了各种方法的不同之处并分析了它们的优缺点，紧扣软件测试实际和标准规范要求，从测试原则、测试环境、测试策略、测试内容、测试方法、测试过程等不同方面分别介绍了单元测试、集成测试、配置项测试和系统测试等不同测试级别中实用的测试方法与技术，具有很好地参考与应用价值。本书定位于一本软件测试方法和技术的实用指南，适用于软件从业人员了解软件测试的基础知识、一般流程、实用技术方法和常用测试工具，提高技术能力和过程能力水平，也适用于软件测试机构建立测试能力体系，规范软件测试管理。,清华大学出版社,¥59.30,16条评论,width: 100%;

刘春茂, /2018-01-01,本书特色 零基础、入门级的讲解 无论您是否从事计算机相关行业，无论您是否接触过网页配色，都能从本书中找到*起点。 超多、实用、专业的范例和项目 本书在编排上紧密结合深入学习网页配色技术的先后过程，从Photoshop软件的基本操作开始，带领大家逐步深入地学习各种网页配色的应用技巧，侧重实战技能，使用简单易懂的实际案例进行分析和操作指导，让读者读起来简明轻松，操作起来有章可循。 随时检测自己的学习成果 大部分章节中，均提供了 疑难解惑 板块，以指导读者解决学习中的困惑。 大部分章末的 跟我学上机 板块，均根据本章内容精选而成，读者可以随时检测自己的学习成果和实战能力，做到融会贯通。 细致入微、贴心提示 本书在讲解过程中，使用了大量的 注意 提示 技巧 等小贴士，使读者在学习过程,清华大学出版社,¥67.10,7条评论,width: 0%;

李勇, /2011-10-01,当前，Python已经成为流行的程序设计语言之一，被越来越多的人作为**语言来学习和应用。作为一种解释型的语言，Python具有高效的数据结构，提供了一种简单但很有效的方式以便进行面向对象编程。 为了使广大读者既能了解Python语言的基础知识，又能将Python语言应用于特定领域(如Web开发)，李勇，本书全面地介绍了用Python语言进行程序开发的相关知识。学习完本书之后，相信读者能够掌握Python语言，并且可以使用Python语言进行实际项目的开发。,清华大学出版社,¥56.80,385条评论,width: 90%;

王萍, /2012-03-01,作者二十余年一线教学经验 计算机程序设计教材、计算机等级考试应试参考教材 配有“习题解答与上机指导” 源程序代码、教学资源下载(华信教育资源网：www．hxedu．com．cn),电子工业出版社,¥34.60,109条评论,width: 100%;

中公教育优就业研究院, /2018-01-01,因印刷批次不同，图书封面可能与实际展示有所区别，增值服务也可能会有所不同，以读者收到实物为准。 《中公版·实用Web前端开发：轻松学 HTML5+CSS3+JavaScript》分为HTML5、 CSS3、JavaScript三个部分，每一部分都从基础知识入手，逐步深入，结合大量的代码示例，帮助读者在了解理论知识的基础上，提高实战能力，既可作为Web前端开发初学者的入门教材，又可作为中高级开发者进一步学习新技术的参考用书。本书采用双色印刷，图文结合，讲解详细明确，而且大部分章节配有二维码视频进行重难点讲解，使读者在掌握基础知识的基础上，具备较强的实际操作能力，读者扫描二维码即可实现在线学习，操作便捷高效。,世界图书出版公司,¥81.00,7条评论,width: 0%;

谭贞军, /2012-08-01,《Java编程新手自学手册(附光盘)/新手学编程ABC丛书》编著者谭贞军。本书适用于Java的初学者，也适于有一定Java基础的读者，还可以作为有一定造诣的程序员的参考书。本书不但适用于Java的初学者，也适于有一定Java基础的读者，还可以作为有一定造诣的程序员的参考书。,机械工业出版社,¥77.30,45条评论,width: 80%;

北京课工场教育科技有限公司, /2016-04-01,,水利水电出版社,¥41.10,50条评论,width: 100%;

李鑫, /2018-01-01,知识点全 网站程序开发展开讲解，具有很强的逻辑性和系统性。 实例丰富 书中各实例均经过作者精心设计和挑选，都是根据作者在实际开发中的经验总结而来的，涵盖了在实际开发中所遇到的各种问题。 应用广泛 对于精选案例，给出了详细步骤，结构清晰简明、分析深入浅出，而且有些程序能够直接在项目中使用，可避免读者进行二次开发。 基于理论，注重实践 在讲述过程中，不仅介绍理论知识，而且还在合适位置安排综合应用实例，或者小型应用程序，将理论应用到实践中，以加强读者的实际应用能力，巩固所学的知识。 贴心的提示 为了便于读者阅读，全书还穿插着一些技巧、提示等小贴士，体例约定如下。 提示：通常是一些贴心的提醒，让读者加深印象或得到解决问题的方法。 注意：提出学习过程中需要特别注意的一些知识点和内容，,清华大学出版社,¥75.70,16条评论,width: 0%;

王石磊, /2014-03-01,紧跟Web 3.0时代步伐，实现站点信息的私人定制 成为移动Web的弄潮儿，打造掌上信息中心 配套资料“大数据”，使阅读更加愉悦 引领**Web开发技术，构建**的用户体验,清华大学出版社,¥54.00,109条评论,width: 90%;

王东华, /2016-09-01,本书的特色是实现了入门知识、实例演示、范例演练、技术解惑、综合实战5大部分内容的融合，让读者看得懂、用得上、学得会。 一本书的容量，讲解了入门类、范例类和项目实战类三类图书的内容。 丰富的配套资源 学习更高效461个实例，更多的实践演练机会675分钟视频讲解，降低学习难度306个拓展实例，真正地举一反三74个技术解惑，破解学习难点 技术讲解 范例演练 技术解惑 贯穿全书，全面掌握Visual C 开发 技术讲解：通过155个实例，循序渐进地讲解了Visual C 开发的各个知识点。范例演练：306个拓展范例和2个综合实例，使读者真正具有项目实战能力。技术解惑：把容易混淆的概念单独讲解和剖析，帮助读者绕过学习中的陷阱。 QQ群 网站论坛实现教学互动，形成互帮互学的朋友圈 网站论坛：读者答疑／学习辅导／PPT资源下载读者QQ群：疑惑快速解答／和,人民邮电出版社,¥66.20,111条评论,width: 90%;

王作启, /2014-07-01,,清华大学出版社,¥67.90,27条评论,width: 100%;

肖睿, /2017-07-01,,水利水电出版社,¥30.80,47条评论,width: 90%;

何明, /2017-11-01,《Oracle PL/SQL从入门到精通》是Oracle PL/SQL入门类畅销书的全新改造，适用于Oracle OCP认证，Oracle 11g、Oracle 12c、Oracle 10g、Oracle 9i等。 1.教程 同步视频 实例分析 海量资源 在线服务。 2.扫描书中二维码，可在手机、电脑同步看教学视频。 3.112集高清微视频覆盖全书，集视、听演示于一体，边看边学更快捷。 4.263项OCP认证试题详尽分析，阅读源代码快速进阶。 5.小说式编写风格，幽默风趣。 6.实战派资深讲师，为几十家大型企业做过培训。 7.编写方式采用 基础知识 中小实例 模式编写，由浅入深，扫除学习障碍，快速学习。 8.在线服务：QQ群、微信公众号在线服务，即时在线交流本书的所有疑难问题。 《Oracle数据库管理从入门到精通》是Oracle DBA入门类畅销书的全新改造，适用于Oracle OCP认证，Oracle 11g、Oracle 12c、Oracle 10g、Oracle 9i等。 1.累计重印18次、销量3,,¥141.90,63条评论,width: 100%;

王琪, /2015-09-01,,中国电力出版社,¥19.50,18条评论,width: 100%;

罗果, /2016-06-01,开源中国 知名博主 悠然 扛鼎大作！作者在开源中国开博两年，博客浏览量近百万次！ 开源中国创始人红薯先生、特赞CTO黄勇先生、恒生电子CTO范径武先生倾情作序并推荐！ 图书正式上市前一周作者博客预售，300多读者已经付款购买！ 奉行 好的软件架构是 品 出来的，好的软件架构一定是简单的 的原则写作！ 本书是一本怎样的书？ 1. 基于Java EE技术路线； 2. 面向企业级应用； 3. 以实践为主，每章解决一个具体问题，每章都提供开发案例； 4. 重点解决企业级架构中的问题及其解决方案； 5.可以保证书中的问题解决方案一定是相当不错的解。 特色鲜明，上乘之作！ 1. 全面涵盖缓存、文件处理、模板语言、服务层、数据库架构、数据库水平扩展、元数据、Web架构、前端界面等企业级应用架构技术； 2. 提供大量的原创实践,清华大学出版社,¥85.80,141条评论,width: 90%;

哈罗威, /2013-04-01,《Clojure程序设计》是一部Clojure编程经典之作，由Clojure之父作序推荐； 针对Clojure 1.3版本，介绍Clojure的方方面面。,人民邮电出版社,¥47.00,145条评论,width: 100%;

王英英, /2018-07-31,C语言是世界上*受欢迎的编程语言之一，稳定、灵活并且简单易学，这些特性使其在全球获得越来越多的开发人员的青睐。本书并不是枯燥地介绍理论，而是通过与不同难度的案例结合，比较全面地介绍C语言。通过本书的学习，读者可以轻松掌握前沿的C语言技术，为以后高级编程技术的学习和应用程序的开发夯实基础。本书以零基础讲解为宗旨，用实例引导读者深入学习，深入浅出地讲解C语言的各项技术及实战技能，适合任何想学习C语言编程的人员。无论你是否从事计算机相关行业，是否接触过C语言，通过本书的学习，均可快速掌握C语言的开发方法和技巧。,清华大学出版社,¥110.90,1条评论,width: 100%;

马夫罗蒂, /2013-09-01,对于web开发人员来说，HTML5和CSS3无疑是*重要、*基本的两种语言，HTML5和CSS3被认为是webd的未来，并保证在模块开发方面的灵活性。 HTML5和CSS3快速参考浓缩近3000多页的HTML5和CSS3的标准规范，涵盖了*基本的通用概念和、包括标签、属性、属性值、对象及其属性与方法、时间、以及一系列API,人民邮电出版社,¥56.60,38条评论,width: 100%;

北京课工场教育科技有限公司, /2016-03-01,,水利水电出版社,¥62.40,38条评论,width: 100%;

文杰书院, /2017-07-01,本书具有令人过目不忘的潜质！ 全新的阅读模式：看起来不累，学起来不繁琐，用起来更简单 进阶式学习体验：基础知识 专题课堂 实践经验与技巧 有问必答 多样化学习方式：看书学，上网学，用手机自学 全方位技术指导：PC网站 手机网站 微信公众号 QQ群交流 多元化知识拓展：免费赠送配套视频教学课程、素材文件、PPT课件 一站式VIP服务：在官方网站免费学习各类技术文章和更多的视频课程,清华大学出版社,¥48.20,43条评论,width: 70%;

夏丽华, /2018-01-01,? 精心提炼全书知识点和技巧，系统全面，超值实用。? 全书步骤详细，提示精准，操作要点一个不漏！。? 每章穿插大量提示、课堂练习等栏目，构筑了面向实际的知识体系。? 采用全程图解方式，图像大量PS裁切拼合，信息丰富，阅读轻松，快速上手。? 每章知识点均为资深建模专家与经验丰富电脑培训教师联手打造。,清华大学出版社,¥51.40,15条评论,width: 0%;

Jong, /2018-02-01,仿人机器人让机器人更具人行，具有更强的智能和功能。仿人机器人具有人类的外观，可以适应人类的生活和工作环境，代替人类完成各种作业，并可以在医疗、教育、娱乐等方面扩展人类的能力。 本书介绍仿人机器人，结合Robotic OP平台进行讲解。全书以基础理论加实例的方式介绍，避免了生涩抽象的描述，还通过MATLAB和C 等工具对机器人进行了仿真测试，并通过相应的平台对机器人进行了实际测试。,人民邮电出版社,¥114.20,9条评论,width: 100%;

龙马高新教育, /2015-10-01,《Visual C++从入门到精通》，超级畅销的C语言经典著作，100000读者的共同选择，长期雄踞各大书店、网店排行榜前列。本次改版在传承经典的基础上，对内容进行全面扩充，大量补充典型案例，贴近实战，帮助读者迅速积累开发经验。 强大的编委会阵容，业界专家倾力推荐 中国软件行业协会教育与培训委员会 秘书长 邱钦伦 微软开发工具及平台事业部 产品经理 胡德民 Sun亚洲全球化中心 技术总监 刘杰 龙马创新教育研究室 总裁 孔长征 河南省863软件孵化器有限公司 总经理 翟为唐 广东拓思软件科学园有限公司 副总经理 黄万民 西安863软件孵化器有限公司 总经理 楼文晓 郑州大学信息工程学院 副院长 周清雷 华大锐志软件人才孵化基地 技术总监 微软有价值专家（MVP） 王豫翔 NEC信息系统（中国）有限公司,人民邮电出版社,¥67.00,94条评论,width: 100%;

阿默兰德, /2015-03-01,想让自己或公司的信息在浩淼的互联网中被目标用户快速找到么？想提升公司的站点流量么？想提升公司品牌在网络上的影响力和形象么？《谷歌语义搜索》作为亚马逊全五星好评的图书，全面剖析了语义搜索背后的技术以及谷歌内部的专利技术，会给出你想要的答案。 突破性的“语义搜索”技术正在改变谷歌的搜索结果。如果你想要被人找到，过去的SEO技术已不再能满足需要了。本书会用平滑朴实的文字来告诉你要做些什么，才能被找到。 本书作者David Amerland揭开了知识图谱（Knowledge Graph）、TrustRank、AuthorityRank、个性化和移动搜索、社交媒体行为等的神秘面纱。凭借对谷歌内部工作和**专利的深层了解，他也揭示了社交网络对你的SEO性能日益增强的影响。无论你是亲自操刀还是监督着一家机构来做，本书都会成为你下一代SEO的完整剧本。 本,,¥43.20,128条评论,width: 90%;

Allen, /2013-06-01,语言本身并不重要，解决问题的创新方法才是王道，学会像计算机科学家一样思考 程序设计思维和问题解决方案的能力，越来越受到重视。计算机科学思维方式、问题解决方法和算法经验总结，对程序员读者、计算机专业学生群体非常具有吸引力。 你不仅可以在C++方面达到初窥门径的效果，同时对计算机编程这本记忆也会有一个全面科学的认识。,人民邮电出版社,¥37.40,84条评论,width: 100%;

Adam, /2015-08-01,AngularJS是一款前端JS框架，已经被用于Google的多款产品当中，并且得到众多前端工程师的青睐，是JS技术领域的热点，学习者众多。 《AngularJS高级程序设计》作者Adam Freeman是一位畅销技术图书作家，很善于将复杂的技术讲解的《AngularJS高级程序设计》内容全面，讲解深入，深入学习AngularJS，驾驭强大的现代Web浏览器。,人民邮电出版社,¥95.00,405条评论,width: 100%;

Othmar, /2016-04-01,,人民邮电出版社,¥43.20,57条评论,width: 90%;

葛芝宾, /2011-06-01,,清华大学出版社,¥22.90,14条评论,width: 100%;

车云月, /2018-01-01,本书从目前流行的Web标准与CSS网页布局实例入手，从静态网页和动态网站的开发、网站的推广与宣传等方面翔实介绍了使用HTML进行网页制作的要点。本书语言简洁、内容丰富，适合不同等级的相关 专业师生、网页制作培训班学员、个人网站爱好者阅读。,清华大学出版社,¥42.80,7条评论,width: 0%;

朱治国, /2008-06-01,本书全面介绍了ActionScript 3.0的基本语法、类的架构以及面向对象程序的设计理念。内容安排上既适合刚刚接触到ActionScript脚本语言的初学者，也照顾到学习过ActionScript之前版本有一定编程经验的读者。 本书以ActionScript 3.0体系结构为主线，附以大量的范例进行讲解。无论是基本的语法还是类的设计与应用，都配有丰富、生动的范例代码帮助读者理解，使学习过程变得轻松而又高效。 本书既适合Flash ActionScfpt初学者使用，也适合有一定编程基础的学习者进一步深造使用。可作为自学教材和各级培训用教材。 采用Flash CS3中文版编写，注重ActionScript 3.0编程知识的系统性讲解，范例带动知识点，适合Flash ActionScript的初学者快速上手，包含160多个实用范例，实战指导，是学习ActionScript的**教材，互动式学习，配套专业资源网站，提供便捷的在线答疑。,清华大学出版社,¥44.70,160条评论,width: 90%;

肖睿, /2017-08-01,,水利水电出版社,¥28.40,50条评论,width: 100%;

查恩达, /2014-01-01,使用 .NET Framework 4.5 中的新功能构建数据驱动的网站，介绍现代 Web 应用程序开发中的领先技术 ASP.NET MVC 4,清华大学出版社,¥41.30,112条评论,width: 100%;

陈强, /2012-01-01,,机械工业出版社,¥74.00,45条评论,width: 90%;

数字艺术教育研究室, /2016-10-01,* 5大移动设备和2大网页界面设计应用类型的完全解析； * 180个移动设备和66个网页界面设计案例的细节剖析。 * 界面展示 颜色提示 整体评析3大环节完美诠释案例，引领读者提高对UI设计的审美能力和理解能力，真正领悟界面设计的内涵； * 创意 独特 舒适 经典 精美突出的界面的成功塑造，帮助读者快速掌握 经典 传神 的界面的设计方法。,人民邮电出版社,¥47.80,69条评论,width: 100%;

陈益材, /2012-11-01,新版《 Dreamweaver CC+ASP 动态网站开发从入门到精通 第 3 版》现已上市，点击文字可购买。 《Dreamweaver CS5+ASP动态网站建设从入门到精通》由资深网站设计师(陈益材)编著，包含大量精美实用的商业应用实例。本书内容及版式设计新颖，知识与实例相结合，以图解为主，充分提高学习效率。 《Dreamweaver CS5+ASP动态网站建设从入门到精通》采用**的dlv+CSS网页布局，7个网站常用动态系统的设计与开发案例，读者无须掌握烦琐的编程技巧，即可巧妙利用Dreamweaver CS5的服务器行为实现各种动态系统的开发与建设。 附赠精彩多媒体光盘，并配备全程语音讲解及字幕，从视觉、听觉全方位引导读者轻松愉快地学习。 赢在电子商务 网络营销创意与实战 PHP+MySQL+Dreamweaver动态网站建设从入门到精通,机械工业出版社,¥68.60,95条评论,width: 80%;

杨光, /2014-07-01,,清华大学出版社,¥50.70,33条评论,width: 100%;

罗刚, /2010-10-01,《自己动手写网络爬虫》是国内**本专门讲解网络爬虫开发的书籍，介绍如何应用云计算架构开发分布式爬虫。猎兔搜索工程师多年项目经验总结 深入介绍Web数据挖掘实现过程 光盘中提供了高效的代码解决方案 案例均使用流行的Java语言编写,清华大学出版社,¥37.00,1770条评论,width: 90%;

陈惠貞, /2016-04-01,导语_点评_推荐词,清华大学出版社,¥59.30,36条评论,width: 100%;

丰国欣, /2017-10-01,本书主要适合语言学、教育学等专业的本科生、硕士研究生和博士研究生阅读，也可以作为语言学、教育学研究者的参考文献。,清华大学出版社,¥67.10,6条评论,width: 0%;

S.霍斯特曼, /2015-04-01,Java经典图书**版，前一版曾获得第13届Jolt生产效率大奖。 Java平台的权威指南，介绍了Java支持企业级开发和桌面应用开发的*强大特性。新版做了全面更新，体现了Java SE 7的变化，并将对Java SE 7新特性的完整描述融入对Java基本概念的精辟阐述中。 专为做实际项目的程序员编写，是一本真实可信、不偏不倚且简单直接的Java教程，书中使用了全面测试过的代码示例来阐述关键的Java语言与库的特性，体现了**的编程实践。 两位作者均是业内权威人物，有丰富的写作和实战经验。,人民邮电出版社,¥114.20,88条评论,width: 90%;

Adam, /2017-06-01,本书将引导你了解 Flux 设计模式的方方面面，如何去设计和开发基于此的强大的 Web 应用，并构建一个真实的 React 应用来突出 Flux 的强大和简洁，以及 Alt 和 Redux如何使 React 和 Flux 开发变得更加简单。 理解 Flux 模式，同时对你的 React 应用产生影响。 使用 Flux 构建真实的 Web 应用。 在你的应用中处理异步动作。 使用 Immutable.js 实现不可变的存储器。 用可替代的视图组件代替 React.js，比如 jQuery 和 Handlebars。 使用 Jest Facebook 实现的一个对 Jasmine 的增强库，去对 Flux 架构进行各种测试和基准测试。,电子工业出版社,¥85.40,24条评论,width: 100%;

郑赟, /2017-07-01,,电子工业出版社,¥56.60,24条评论,width: 90%;

王敏志, /2015-10-01,l FPGA 设计从初级迈向高级的必备图书！ l 抛开不必要的理论解释，结合官方设计技巧及笔者自身设计经历，深度讲述真实 FPGA 设计方法！ 推荐阅读（ 请点击链接）： FPGA设计实战演练（逻辑篇）（特权同学全新力作，我们一起玩转FPGA！） FPGA设计——从电路到系统（按照“从电路到系统”的思路，介绍FPGA开发的方方面面！） 51单片机开发实 战精讲——从模块到项目（ 单片机开发从“入门”到“精通”的必备图书！ ） ARM Cortex-M3嵌入式开发与实践——基于LPC1788和μC/OS-II (理论与应用紧密结合，实例丰富，资料翔实) ARM Cortex-M0+嵌入式开发与实践——基于LPC800（ 系统论述ARM Cortex-M0+内核LPC800系列 ） 图像测量活学活用——原理、算法模型及DSP实现（图像处理技术在计量分析领域应,清华大学出版社,¥47.30,167条评论,width: 100%;

刘洪海, /2017-11-01,"《""十二五""职业教育国家规划教材 网站建设与管理专业:网站服务器管理》共23章，涵盖了当前主流的网络服务器技术，包括网络服务器管理与配置基础，以及DNS、DHCP、WINS、Web、FTP、E mail、RAS、VPN、路由、代理、流媒体、活动目录、网络杀毒、即时通信和数字证服务器等。《""十二五""职业教育国家规划教材 网站建设与管理专业:网站服务器管理》结构清晰、内容全面、实用性强，所有实例均经过上机反复实践。对实际应用中经常出现的问题给出了完善可行的解决方案，具有很强的指导性。",山东科学技术出版社,¥21.30,11条评论,width: 100%;

王家林, /2016-04-06,大数据培训名师、Spark大数据畅销书《大数据Spark企业级实战》作者王家林新作。内容全面覆盖Spark技术及其生态系统，通过源码分析详解Spark四大子框架。秉承“实战”类图书特点，解析大量代码的编写操作，具有较强的可操作性，便于读者学习和理解。,机械工业出版社,¥64.50,76条评论,width: 100%;

克里斯托弗·尼格斯, /2017-03-01,Linux系统或云环境上运行Docker的实用指南！ 无论是在笔记本上还是在远程云上，Docker 都能够改变创建、测试、部署和管理zui关键应用的方式。本书中，作者Christopher Negus 帮助读者从头开始掌握Docker 容器化技术。 开始的时候读者能够运行一些Ubuntu、Fedora、RHEL、CoreOS 或Project Atomic 的Docker 容器镜像，看完本书之后，读者就可以在现代Linux 和云环境中部署企业级质量、多容器的Kubernetes。 本书是写给系统管理员、软件开发人员和技术狂热者的，书中触及了Docker 使用的方方面面：设置容器化应用，使用单个和多个容器，在云环境中运行容器，以及开发容器。 书中通过桌面应用、系统服务和游戏等实际例子进行教学，指导读者构建和部署自己的Docker 化应用。随着经验的充实，读者还会学到不可或缺的Docker zuijia实践，这些实践用于构建和集成容器、进行日常的Docker 管理，以,人民邮电出版社,¥56.60,113条评论,width: 100%;

赵志荣, /2017-08-01,"本书出版前已经流传甚广，读者众多，出版是众望所归。本书旨在帮助读者全面掌握Android开发技术，能够实际开发Android项目。本书采用案例驱动式展开讲解，即案例概述 案例核心技术 知识点展开 案例总结的方式。本书既可作为高等学校计算机软件技术课程的教材,也可作为社会培训机构培训教程，还适合于广大Android初学者和Android应用开发的程序员等。",清华大学出版社,¥67.90,16条评论,width: 100%;

宦国胜, /2016-12-01,,水利水电出版社,¥71.10,33条评论,width: 70%;

电脑编程技巧与维护, /2010-01-01,汇主流编程语言 精选典型编程案例，聚宝贵编程经验 揭示编程技术诀窍 高手解读，编程热点技术 实例导航，引领编程捷径 内容精编，荟萃编程技巧 代码移植，编程方便快捷 二次加工，全 新 全 品,水利水电出版社,¥36.30,42条评论,width: 90%;

刘玉红, /2017-09-01,《实战从入门到精通》系列图书是专门为计算机初学者量身定做的一套学习用书，整套书涵盖办公、网页设计等方面。整套书具有以下特点： 前沿科技 无论是Office办公，还是Dreamweaver CC、Photoshop CC，我们都精选较为前沿或者用户群*的领域推进，帮助大家认识和了解*动态 作者团队 组织国家重点实验室和资深应用专家联手编著该套图书，融合丰富的教学经验与优秀的管理理念 学习型案例设计 以技术的实际应用过程为主线，全程采用图解和同步多媒体结合的教学方式，生动、直观、全面地剖析使用过程中的各种应用技能，降低难度提升学习效率,清华大学出版社,¥67.10,13条评论,width: 0%;

