author,date,introduce,location,price,review,star

柳胜, /2009-11-01,,人民邮电出版社,¥35.60,91条评论,width: 90%;

张瑾, /2008-03-01,,机械工业出版社,¥30.80,29条评论,width: 90%;

, /2017-06-01,,无,¥135.00,0条评论,width: 0%;

牛金海, /2015-07-01,,上海交通大学出版社,¥69.50,58条评论,width: 90%;

Peter, /2011-01-01,,人民邮电出版社,¥62.40,320条评论,width: 90%;

陈臣, /2011-01-01,,清华大学出版社发行部,¥75.65,0条评论,width: 0%;

UCDChina, /2011-05-01,用户体验和产品设计行业综合社区UCDChina集结精华文章 分享、交流行业经验、实例和实践者观点,人民邮电出版社,¥24.20,1958条评论,width: 90%;

Alistair, /2012-05-01,一项技术产品只有在获得了Jolt奖之后才能真正成为行业的主流，一本技术图书只有在获得了Jolt奖之后才能真正奠定经典的地位。,电子工业出版社,¥54.50,226条评论,width: 90%;

布彻, /2011-06-01,,人民邮电出版社,¥25.20,70条评论,width: 80%;

拉尔曼, /2013-07-01,享誉世界的敏捷方法大师Craig Larman的经典著作。 一本面向管理者的敏捷迭代开发方法的权威指南。 Craig Larman通过具有统计意义的研究以及大规模的案例分析，为读者呈现了迭代开发有史以来**有说服力的案例。 Craig Larman在书中对驱动所有敏捷和迭代过程的关键思路进行了简要而又富含大量信息的总结。 无论你是IT主管、项目经理、软件工程专业的学生还是软件开发人员，Craig Larman都能帮助你理解敏捷和迭代开发的美好前景，并在整个组织中推行它，从而将美好前景变为现实。,人民邮电出版社,¥38.70,195条评论,width: 100%;

王善斌,,,化学工业出版社,¥53.70,70条评论,width: 80%;

北京亚嵌教育研究中心, /2009-05-01,基于处于快速发展阶段的MiniGUI系统，由权威培训机构为读者解读MiniGUI3.0新技术的应用。 结合了GUI理论和MiniGUI系统的实现，让读者同时从广度和深度上对嵌入式GUI乃至嵌入式系统有深入的了解。 提供了详尽的配套光盘，包含大量的源代码和应用，可使读者具备快速搭建系统的能力，并能快速上手，搭建自己的系统。 书中包含众多事例，可操作性、可扩展性强，能充分发挥读者的想象力。,电子工业出版社,¥35.50,33条评论,width: 80%;

张大方, /2007-05-01,,湖南大学出版社,¥27.60,29条评论,width: 90%;

温伯格, /2010-03-01,温伯格以其独特的视角回顾了自己当年的见解，重新审视了与今天的程序开发尤为相关的问题，并强调了今于昔的异同。内容包括：作为社会行为、程序开发团队、大型工程中共同的社会性问题、智力水平，以及问题求解能力、积极性、培训以及经验，还有程序语言设计的一些原则等等。 在计算机界，还没有任何一本计算机方面的书在初次出版之后，能够在长达30年的岁月中一直保持活力，而且这种活力到今天仍在继续。《程序开发心理学》是开创“以人为本”研究方法的先驱，它以其对程序员们的智力、技巧，团队和问题求解能力等方面独特的视角和敏锐的观察经受住了时间的考验。温伯格在1971年首次出版的、具有深远影响的第1版的基础上，增加了令人耳目一新的内容，构成的这本《程序开发心理学》的银年纪念版。新增的内容包括：新的前言，每一章之后,电子工业出版社,¥54.50,106条评论,width: 90%;

艾戈, /2015-03-01,电影《超级战舰》中讲到，外星人占领地球之后**件事就是抢占人类的基站以和同伴建立通信，可见“联系”对一个物种来说是多么重要。我们人类的触觉、嗅觉、视觉都跟人体与外界的联系有关。试想一下，如果一个玩具猴子能够通过传感器感知周围变化，并通过微处理器进行计算，它会不会拥有人工智能，自己天黑睡觉天冷加衣呢？这种近乎于科幻的想象在目前的发达科技面前并非不可能，《创客圣经：33个智能化应用项目（第2版）》的作者——Arduino的创始人之一Tom Igoe，就列举了33个项目，分别讲述网络、微控制器、无线通信、定位等内容，使得没有生命的物体也能“活”起来。以后你枕边的玩具们就要真的像胡桃夹子里面一样等你睡着了之后开Party啦！,人民邮电出版社,¥118.50,86条评论,width: 90%;

王轶辰, /2010-07-01,,电子工业出版社,¥28.40,61条评论,width: 80%;

肖利琼, /2013-05-01,本书之所以被数位测试界技术权威联名推荐，是因为其紧扣测试工作命门，围绕测试设计展开全部内容；更是国内外以此为题的**专业著作。除了细致绵密的原理剖析和技术细节，还有一些观点值得已经或立志于以此为业的读者关注与思考，摘录如下。 （1）找Bug，就好像挖地雷，每走一步，得都小心谨慎，否则一不小心，一个bug就在你眼皮底下悄悄地溜走了。 （2）相信自己，Bug是找不完的，Bug不是没有了，只是暂时我没有发现。 （3）坚持！严重的偶发Bug定可重视。 （4）并不是所有的Bug都能解决或需要解决，测试要坚持，又要舍得放弃。,电子工业出版社,¥40.70,234条评论,width: 90%;

, /2015-02-01,,人民邮电出版社,¥48.00,3条评论,width: 0%;

库珀, /2005-06-01,自从该书2003年在美国出版以来，在美国和欧洲本书已被许多大学的计算机科学和设计专业选为教材。尤其是人物角色的使用，几乎已经成为普遍采纳的设计和人性因素的**方法。 无论在中国还是西方，交互式设计的未来都是光明的。我们希望本书能激发出中国新一代数字产品和服务中的杰出设计！ ——美国马萨诸塞州的布鲁克林 美国加利福尼亚州的门洛帕克 我们目前对这场革命的了解还是很肤浅，人机交互领域在国内的科研，科学和应用都还在起步阶段。这就很有些旧的差距没有弥补上，而新的差距又产生了的危险！这本书现在被介绍到国内来，将有助于我们填补这方面的差距。此其时也！ 叶展 人机交互分析师 2005年3月于美国芝加哥 随着计算机越来越走向大众，软件观念正在发生革命。我曾提出界,电子工业出版社,¥70.30,3条评论,width: 90%;

马特洛夫, /2009-11-01,"调试对软件开发至荚重要。然而，即使对于有经验的程序员，调试也并非易事。 本书是一部优秀的软件调试入门著作，对业界多年口口相传的调试经验做了很好的总结。书中通过丰富的C/C++实例．生动阐述了适用于各种平台与编程语言的通用调试原则、基础知识、经验技巧和相关的背景知识，详细讲解了Linux/Unix平台*受欢迎的三个调试工具——GDB、DDD和Eclipse，并讨论了网络、多线程、GUI和多核程序的调试等高级主题。不仅如此．书中还讲述了如何在调试中运用vim、gcc、errno和lint等工具，以,及Java、Python、Perl和汇编等程序的调试。 Amazon五星图书； Linux/Unix平台软件调试权威著作，涵盖C/C++/Java/Python等多种语言； 详解GDB、DDD和Eclipse三大工具应用。",人民邮电出版社,¥30.80,65条评论,width: 90%;

温伯格, /2009-12-01,“程序设计心理学”一书作者Weinberg的另一力作！ 揭穿软件测试神话 每个人都在软件测试中扮演着某种角色，即使是项目团队之外的人也一样。测试人员、开发人员、客户和用户都会参与塑造测试的过程和结果，很多时候是在无意中进行的。测试人员不需要继续生成大堆文档、造成敌视的态度，而是可以通过在任何过程中结合有效的测试意识来培育大量的机会和丰富的关系。 Gerald Weinberg是《The Psychology of Computer Programming》及其他超过40本非小说类书籍的作者。他在《完美软件一对软件测试的各种幻想》一书中着手反驳与测试和测试人员有关的有害观点。他的书中融合了智慧、故事和令人叹为观止的洞察力，为他赢得了遍及世界各地的追随者。他在《完美软件:对软件测试的各种幻想(中英文对照)》中深入地分析了软件测试中哪些是期望得到的、哪些是重要的,电子工业出版社,¥43.40,68条评论,width: 100%;

杜瓦尔, /2008-01-01,本书适合软件开发人员及团队阅读，也适合大专院校相关专业师生参考。 本书向软件开发者展示了如何将集成从一件痛苦的事情变成日常开发过程的一部分。正如作者所说的，关键就在子利用持续集成的实践和技术经常进行集成。 本书首先从*基础的东西开始讲起，讨论了持续集成的概念和实践，然后进一步讨论了持续集成系统执行的其他有效过程，如数据库集成，测试、审查。部署和反馈。通过40多个持续集成相关的实践和不同语言环境下的应用示例，读者可以明白持续集成将导致更快速的软件开发，在开发生命周期中的每一步都能得到可部署的软件，而且减少了引入缺陷和发现缺陷之间的时间，节约了开发时间，降低了开发成本。通过成功地实现持续集成，开发者可以减少风险和重复的手工操作过程，开发团队可以更好地了解项目的状态。 本书主,机械工业出版社,¥27.60,9条评论,width: 90%;

赵斌, /2015-10-01,暂时没有内容,科学出版社,¥57.70,3条评论,width: 0%;

希赛教育软考学院, /2013-05-01,《希赛教育?全国计算机技术与软件专业技术资格(水平)考试用书:信息系统项目管理师考试考点突破与实战练习(第2版)》可以保证既不漏掉考试必需的知识点，又不加重考生备考负担，使考生轻松、愉快地掌握知识点并领悟信息系统项目管理师考试的真谛。 推荐购买： 信息系统项目管理师考试考前冲刺与考点分析,电子工业出版社,¥54.50,243条评论,width: 90%;

魏亮, /2015-12-01,,天津大学出版社,¥73.50,0条评论,width: 0%;

陈志勇, /2016-10-01,,人民邮电出版社,¥162.00,0条评论,width: 0%;

布鲁克斯, /2007-11-01,,人民邮电出版社,¥38.70,20条评论,width: 80%;

吴岸城, /2016-03-12,,电子工业出版社,¥212.00,0条评论,width: 0%;

Dietmar, /2013-07-01,暂时没有内容,人民邮电出版社,¥41.30,0条评论,width: 0%;

成思源, /2010-10-01,,清华大学出版社,¥20.50,179条评论,width: 90%;

麦克艾佛, /2011-04-01,,清华大学出版社,¥46.60,157条评论,width: 80%;

文杰, /2013-09-01,从工程项目角度出发，手把手教，一步一步学，语言通俗易懂，讲解图文并茂。,中国电力出版社,¥35.60,93条评论,width: 80%;

海史密斯, /2005-07-01,第15届Jolt大奖入围作品！敏捷运动领军人物Jim Highamith先生又一力作！ Jim Highsimth是能帮助我们了解知识经济中工作特性的为数不多的现代作家之一。 ——Rob Austin 哈佛商学院副教授 这是一本将敏捷方法与严谨的项目管理有效结合的项目管理图书，对此我们期待已久。 ——Lynne Ellen，高级副总裁兼CIO，DTE Energy 本书融合敏捷软件开发运运的激情和必需项目管理知识。我们都能从本书受益。 ——Nevil R. Singham，CEO，ThougtWorks，Inc. 产品开发的动态性和不确定性越来越高。许多管理者则通过增强流程、增加文档或更多关注成本来对应这种局面。这都不会凑效。Jim Highsimth将引导你另辟蹊径从容应对这个时代。 ——Preston G. Simth，New Product Dynamics负责人，合著有《产品开发新法则,清华大学出版社,¥22.10,4条评论,width: 70%;

Sliger, /2010-05-01,,机械工业出版社,¥33.10,70条评论,width: 80%;

温伯格, /2003-09-01,温伯格以其独特的视角回顾了自己当年的见解，重新审视了与今天的程序开发尤为相关的问题，并强调了今于昔的异同。内容包括：作为社会行为、程序开发团队、大型工程中共同的社会性问题、智力水平，以及问题求解能力、积极性、培训以及经验，还有程序语言设计的一些原则等等。,清华大学出版社,¥30.80,0条评论,width: 0%;

巴斯, /2004-03-01,,清华大学出版社,¥46.60,0条评论,width: 0%;

,,,电子工业出版社,¥62.40,11条评论,width: 100%;

石冬凌, /2016-10-01,1.本书介绍了面向对象思想进行软件开发的思路，并详细讲述分析了在各阶段采用的系统分析设计的技术，包括构建用例模型、领域模型，体系结构的设计、用户界面设计及面向对象测试等主流技术。 2.在各个章节设置的知识的拓展，有利于读者开阔视野、扩充知识面。整个教材设定了一个贯穿始终的完整案例，在每个项目实施的阶段，都设定一个案例分析环节，剖析项目在实施过程中是如何一步步得到推进，贯彻分析设计技术的。书后有相应配套的习题，供读者进行练习。,清华大学出版社,¥34.70,14条评论,width: 0%;

易卜拉欣, /2015-09-01,,东南大学出版社,¥45.30,9条评论,width: 0%;

巴斯, /2004-03-01,本书在第1版的基础上，根据软件生命期的特点，分预想构架、创建构架、分析构架和从一个系统至多个系统进行阐述。本书对第1版某些内容进行了深入介绍，并增添了一些新内容：ATAM、质量需求、构架重构、用UML对构架编档和CBAM等。此外，本书还对一些新案例进行了分析，以帮助理解软件构架如何适应商业需求。,清华大学出版社,¥38.70,447条评论,width: 90%;

, /2017-12-27,,机械工业出版社,¥60.00,0条评论,width: 0%;

Riley, /2010-08-01,《测试之美》是优秀的“教师”，引导你发现和体会测试之美 讲述了漂亮的测试工具、完美的测试流程、颇具审美情趣的测试诀窍 《代码之美》 点击进入 《安全之美》点击进入 《数据之美》点击进入 《数据可视化之美》点击进入 《架构之美》点击进入 《项目管理之美》点击进入 《团队之美》点击进入,机械工业出版社,¥43.50,174条评论,width: 90%;

罗国庆, /2003-09-01,,机械工业出版社,¥23.70,0条评论,width: 0%;

罗辉, /2011-07-01,用“图”说话 本书少文字，多图表，充分调动右脑参与认知加工，减少左脑认知负荷，提高理解效率；在各种线条、色彩、图标的辅助之下，更轻松、更高效地掌握知识。 易学易懂 本书对理论知识的介绍，力求深入浅出，拒绝深奥晦涩；对方法层面的介绍，力求简明易懂，拒绝故作神秘；对应用案例的介绍，力求生动具体，拒绝枯燥乏味。 实用性强 本书不仅适用于不同职业的读者阅读，而且适用于不同身份的读者阅读——本书使用专用图标对知识点进行分级标示，管理者可以提纲挈领阅读，执行者可以深入每个细节。 受众面广 本书案例涵盖管理、营销、教学、培训、技术等各个应用领域，对不同职业不同身份的读者都有实用价值，在工作、学习、生活中皆有重要意义。 附赠多媒体光盘 本书配,清华大学出版社,¥36.80,308条评论,width: 90%;

张杨, /2009-10-01,详细讲解VxWorks内核、设备驱动、BSP开发的关键技术，实例丰富，操作步骤详细，提供关键操作的操作视频，方便读者学习。,人民邮电出版社,¥38.70,17条评论,width: 80%;

史亮, /2012-08-01,《探索式测试实践之路》是一种重要的软件测试思想。随着测试行业的发展，其高效性、机动性和实用性受到了广泛的关注、讨论和实证，但是仍有许多测试人员对探索式测试充满疑问，甚至误解。《探索式测试实践之路》的目标就是回答疑问，澄清误解，分享作者们在探索式测试领域的实战经验和反思总结，并介绍业界专家的相关见解,电子工业出版社,¥39.00,232条评论,width: 90%;

孙玖凡, /2013-08-01,《设备部(12大维度细化部门管理)/弗布克部门精细化管理系列》编著者孙玖凡。本系列图书从企业各个职能部门组织结构出发，详细介绍了各个部门目标分解、部门岗位职责、部门主要业务、部门工作流程、部门绩效考核、部门薪酬体系、部门培训体系、部门风险规避、部门问题解决。在此基础上，后附两个附录，给出各个部门在开展各项业务需要掌握的关键业务术语和重要的法律法规。,电子工业出版社,¥29.30,63条评论,width: 100%;

曹桂平, /2011-03-01,,电子工业出版社,¥38.70,227条评论,width: 90%;

刘相, /2015-02-01,编辑推荐 国内首本全面解析Spring Batch 批处理框架的中文原创图书！ 轻松引领进入数据批处理世界：基本特性和新特性，快速入门的Hello World。 深度探索Spring Batch 批处理框架的核心概念：作业配置、作业步配置，以及Spring Batch 框架中经典的三步走策略。 快速提升数据批处理的能力：高性能、高可靠性、并行处理。,电子工业,¥50.40,0条评论,width: 0%;

杨莉, /2012-10-01,,电子工业出版社,¥41.40,122条评论,width: 100%;

, /2016-03-12,,人民邮电出版社,¥97.80,0条评论,width: 0%;

张桂元, /2006-01-01,本书通过深入浅出的讲解和丰富的案例，引领读者学习Eclipse3.1中各种不同Java应用程序的开发技术和技巧。为了读者能够正确配置Eclipse开发环境，并正确使用本书提供的案例，本书光盘添加了讲解环境配置的视频。,人民邮电出版社,¥37.90,10条评论,width: 80%;

瞿中, /2016-09-01,,人民邮电出版社,¥49.90,7条评论,width: 0%;

廖昕, /2014-06-01,,清华大学出版社,¥30.80,37条评论,width: 100%;

许晓斌, /2011-01-01,,机械工业出版社,¥42.20,19条评论,width: 100%;

迪恩·莱芬韦尔, /2018-02-26,,电子工业出版社,¥162.60,1条评论,width: 0%;

诺特伯格, /2011-01-01,,人民邮电出版社,¥46.00,0条评论,width: 0%;

白云, /2009-03-01,,西安电子科技大学出版社,¥13.80,470条评论,width: 90%;

赵飞, /2015-02-01,赵飞编著的《基于全生命周期的主数据管理：MDM详解与实践》通过对主数据管理的背景、概念、模型、技术、实施、产品、案例、发展等内容的全面介绍，为读者揭开主数据管理这一新兴概念的神秘面纱，为读者进行数据治理、主数据管理实践提供重要参考。全书共分9章。第1章引入数据资产的概念以及数据治理的概念、内容和重点；第2章讨论主数据管理的基本概念，为读者揭示主数据体系的内涵和主数据管理的任务；第3章讨论主数据管理过程中的关键基础技术，系统地介绍了数据标准、IT架构、信息系统应用等相关的技术知识；第4章讨论主数据全生命周期管理的概念、模型、方法和技术；第5章讨论为企业进行主数据体系架构设计的步骤和方法；第6章说明主数据管理系统实施阶段的主要任务和流程；第7章介绍目前国内主流的主数据管理解决方案和产品；第8,清华大学出版社,¥54.50,137条评论,width: 100%;

比斯利, /2015-05-01,如果你在编写Python 3程序时需要帮助，或者想更新老的Python 2代码，本书正是你所需要的。本书包含了大量使用Python 3.3编写并测试过的实用编程技巧。对于那些关注现代工具和惯用技巧的有经验的Python程序员来说，本书无可替代。 本书包含了12个以上的完整主题，其范围涵盖了Python语言的核心以及多个应用领域中的常见任务。每一节中包含的示例代码都可以立刻应用到你自己的项目中去，而每节的讨论部分则告诉你解决方案是如何以及为什么能够工作。 本书主题包括： 数据结构和算法； 字符串和文本； 数字、日期和时间； 迭代器和生成器； 文件和I/O； 数据编码与处理； 函数； 类与对象； 元编程； 模块和包； 网络和Web编程； 并发； 实用脚本和系统管理； 测试、调试以及异常； C语言,人民邮电出版社,¥73.40,0条评论,width: 0%;

斯卡皮诺, /2014-07-01,涵盖OpenCL v. 1.1 学习如何加速图形和计算 不管你的系统如何，计算能力总有富裕，可以挖掘。OpenCL就是这样一门高性能编程语言，通过在多核CPU、图像处理器以及不同的计算设备上运行，来**发挥系统的计算能力。OpenCL非常适用于对处理速度要求很高的任务，例如矢量计算、矩阵运算以及图形加速等等。 本书通过OpenCL将并行计算理论和高性能应用程序实践完美融合在一起。首先直观介绍基本的数据结构。然后，再引入高速排序、图像处理、矩阵运算以及快速傅里叶变换等编程实例。此外，本书还对图像加速的所有重要主题做了深入的介绍。大量富有挑战性的例子也让你通过不同的方面来编程实践，加深理解。 本书具有以下特色： ● 循序渐进学习OpenCL； ● 大量注释详尽的代码； ● 经过测试的高性能算法。 如果读者具有C,人民邮电出版社,¥61.40,79条评论,width: 100%;

温特斯, /2007-07-01,,水利水电出版社,¥77.40,54条评论,width: 90%;

Zuzana, /2018-01-01,Zuzana ochov 在实现敏捷和Scrum方面，以及帮助他人实现敏捷和Scrum方面拥有15年的资深经验。在任何情况下，她都会逐步引导你，让你了解作为ScrumMaster取得成功的所有关键方面。在书中， ochov 回顾了ScrumMaster的职责，引入了强大的State ofMind模型和#ScrumMasterWay方法，并讲授了每个ScrumMaster所需掌握的关键元技能。你可以了解如何建立更高效的团队，如何管理敏捷环境中的变革，以及如何充分利用功能强大的ScrumMaster工具箱。在整本书中， ochov 通过已得到实践证明的实例阐明了每个概念，展示了如何成功地将想法付诸实践。,清华大学出版社,¥48.00,0条评论,width: 0%;

龙连春, /2018-05-01,,科学出版社,¥133.50,0条评论,width: 0%;

黄韬, /2016-09-01,1. 内容新颖、技术思想凝练。 2. 本书上一版是国内头本系统介绍软件定义网络的书籍，几乎涵盖了所有相关软件定义网络的重要内容，第二版基于上一版之后SDN领域又涌现出的新思想新技术，对上一版进行内容的补充和更新。 3. 本书作者长期在网络领域从事研究，精通传统IP网络、覆盖网以及未来新型网络，对软件定义网络有着国内前沿的研究，在此基础上对该书编写投入巨大精力，使得本书语言精练、思想深刻，便于读者在较短时间内对软件定义网络有一个全面把握。,人民邮电出版社,¥77.40,11条评论,width: 100%;

海史密斯, /2006-01-01,,机械工业出版社,¥27.60,19条评论,width: 90%;

迪马可,,,清华大学出版社,¥27.70,542条评论,width: 90%;

沙赫, /2011-06-01,,机械工业出版社,¥54.50,40条评论,width: 100%;

许京荆, /2015-03-11,,人民邮电出版社,¥92.00,0条评论,width: 0%;

杨焰, /2016-09-01,导语_点评_推荐词,人民邮电出版社,¥27.40,37条评论,width: 100%;

Bruce, /2018-05-14,,机械工业出版社,¥210.00,0条评论,width: 0%;

黎连业, /2011-06-01,,机械工业出版社,¥38.70,79条评论,width: 90%;

郭晓红, /2016-03-01,关联推荐 计算机新技术英语，包括移动计算、云计算、大数据等内容,人民邮电,¥25.20,0条评论,width: 0%;

陈松乔, /2004-06-01,从软件工程概念正式提出至今，已经经历了将近40年的发展，取得在大量的理论和应用研究成果，形成和促进了软件产业的飞速发展，在社地作画活中扮演着愈来愈重要的角色。正是由于学术界和产业界的不懈努力，软件工程正逐步发展成为一门成熟的专业学科。本教材正是为了适应软件工程高等教育的需要，组织具有多年软件工程教学和实践经验的教师编写而成的。,清华大学出版社,¥24.70,81条评论,width: 100%;

荷尔曼, /2012-05-01,,机械工业出版社发行室,¥108.40,0条评论,width: 0%;

雷蒙德, /2014-06-01,,机械工业,¥44.30,0条评论,width: 0%;

帕姆, /2013-04-01,,清华大学出版社,¥30.80,427条评论,width: 100%;

李松林, /2007-06-01,,电子工业出版社,¥46.60,3条评论,width: 80%;

亨特, /2014-03-12,,人民邮电出版社,¥156.00,0条评论,width: 0%;

布莱克, /2012-01-01,（1）是目前市面上唯一完整的完全按照国际软件测试认证委员会（ISTQB）的测试人员认证高级大纲撰写的专业书籍系列之一。 （2）每一章都提供与ISTQB高级大纲一致的、充足的认证考试模拟题。 （3）每一章节的课堂练习都结合实际案例。 【相关图书】 【中文名】高级软件测试 卷1：高级软件测试分析师 【书号】9787302244172,清华大学出版社,¥34.00,287条评论,width: 90%;

周新, /2015-02-01,《轻松学会FPGA设计与开发》 从FPGA开发入门和工程实践角度出发，深入浅出，使读者快速、全面地掌握FPGA的设计思路和设计细节。,化学工业出版社,¥54.50,15条评论,width: 100%;

杨少波, /2011-01-01,,清华大学出版社,¥34.00,33条评论,width: 90%;

Alex, /2017-01-01,一本让你真正学会|用好Node高级技术的进阶读物 本书精心组织115 个已通过测试的例子，并细致剖析保障这些Node应用良好运行的实用技术；采用提出问题/解决问题模式，囊括基于事件的编程、流、集成外部应用和发布等重要话题。 ■ 从基础到进阶的常见使用例子 ■ 设计和编写模块 ■ 测试和调试 Node 应用 ■ Node 和现有的系统集成,电子工业出版社,¥60.40,0条评论,width: 0%;

, /2014-08-01,《Zabbix监控系统深度实践（第2版）》链接： http://product.dangdang.com/24017479.html 国内**规模Zabbix集群负责人力作 全面讲解Zabbix配置应用，深入剖析Zabbix内部原理 用真实工作需求驱动，以独家实践案例指引，助您监控利器出鞘 Zabbix是目前*流行的分布式图形化开源监控系统解决方案，它有健全灵活的监控数据采集、存储、告警规则配置以及图形化展示界面。丰富的功能背后是极高的复杂性，特别在国内缺乏相关的中文资料的背景下，系统管理人员很难参透工具内在的精髓和局限，从而高效地将其用于大规模监控场景。本书作者曾参与大规模Zabbix集群应用项目，系统覆盖了当时5000多台主机和几十万个监控点，近百万的监控点记录，修改了Zabbix多处源码，实现了很多自动化的监控部署和Proxy-Master 的分布式监控，以及通过Zabbix Trigger自动分析等，从实践中总结了极具价值,电子工业出版社,¥54.50,170条评论,width: 100%;

埃德森, /2013-08-01,点击查看： 深刻解读苹果公司产品设计的真谛与精髓，揭示了苹果公司创造伟大的产品所遵循的7大设计原则。,机械工业出版社,¥54.50,337条评论,width: 90%;

福勒, /2004-05-01,许多新技术的涌现使企业应用开发实践从中受益。多层面向对象平台，例如Java、.NET，已是十分普通的技术。这些新工具和新技术能够构建强有力的应用，但是实现它们并不容易。企业应用开发失败，经常是由于他们的开发人员不理解有经验的对象开发人员已经获取的架构方面的经验教训所造成的。,中国电力出版社,¥37.40,3条评论,width: 80%;

, /2014-11-18,,机械工业出版社,¥48.30,0条评论,width: 0%;

普雷斯曼, /2010-10-01,本书自1982年发行第1版以来，一直受到软件工程界的高度重视，成为高等院校计算机相关专业软件工程课程的重要教学参考书。近30年来，它的各个后继版本一直都是软件专业人士熟悉的读物，在国际软件工程界享有无可质疑的权威地位。它在全面而系统地介绍软件工程的有关概念、原则、方法和工具方面获得了广大读者的好评。,机械工业出版社,¥59.20,99条评论,width: 90%;

邹欣, /2014-09-01,“做中学(Learning By Doing)”的授课方式和面向实战超大量的项目实践给学生带来了明显的帮助。基础好能力强的学生如虎添翼，基础一般的学生更是从中获益，能力得到显著提升。——李未院士力荐,人民邮电出版社,¥38.60,627条评论,width: 90%;

尼尔森, /2004-09-01,本书的目在在于帮助非技术人员改善系统，使这些系统不仅不出差错，而且更易于使用，本书告诉人们对不满意的事物不要去怨天忧人，而要努力去改变世界，去创造更完美的世界。,机械工业出版社,¥22.10,9条评论,width: 80%;

徐雷, /2016-07-01,NFV是目前业界关注的热点，许多技术也还在发展和探讨之中，NFV是否是未来的移动通信网络改革创新的一种思路？NFV能否为电信运营商提升网络部署的灵活性、有效性、缩短部署时间？是否能提高网络对业务的开放程度？网络功能虚拟化之后，对于硬件资源、虚拟资源、虚拟功能网元如何进行有效管理？等等一系列问题在本书中将给出独到之解。,人民邮电出版社,¥46.60,78条评论,width: 100%;

廖明生, /2014-05-19,,科学出版社,¥63.20,30条评论,width: 100%;

阿博特, /2013-01-01,可扩展性的权威指南，全面涵盖组织、人员、流程、架构、技术等多方面，总结三十多年实战经验，经eBay、PayPal等公司实践检验，适于技术以及非技术类的管理人员和工程师阅读,人民邮电出版社,¥62.40,70条评论,width: 90%;

连洪武, /2007-06-01,,清华大学出版社,¥47.20,12条评论,width: 80%;

亨布尔, /2015-10-01,- 第21届Jolt大奖获奖作品 - Martin Fowler作序推荐 - 软件开发领域新经典 软件发布是一个令人头痛的过程，非常耗时且风险很高。本书独特而有条理地阐述了以快速、高效、可靠的方式向用户交付新功能的原则和技术实践。通过实现自动化的构建、部署和测试过程，并改进开发人员、测试人员、运维人员之间的协作，交付团队可以在几小时（甚至几分钟）内发布软件变更，而这不受项目大小和代码复杂性的影响。 本书首先给出了实现快速、可靠、低风险交付过程的基础知识，然后介绍了部署流水线，即从签入到发布的过程中管理所有变更的一个自动化过程。书中探讨了支撑持续交付的“交付生态圈”，内容涉及基础设施、数据和配置的管理，以及组织治理。 作者为我们呈现了新的技术，包括自动化的基础设施管理和数据迁移，以及虚拟化的使用，并分别探讨了各,人民邮电出版社,¥70.30,29条评论,width: 100%;

杰弗·约翰逊, /2009-01-01,“本书对于任何软件开发人员或交互设计师来说都是一本非常有益的书。如果你从不曾犯这些错误，那么只能是因为你从未设计过用户界面。如果说这些禁忌发生了改变，那也是它们比本书第1版时变得更常见了，因此对本书的需求是有增无减的。” —Jakob Nielsen，Nielsen Norman Group 总裁（www.nngroup.com） “这是我读过的*有趣的设计书籍。Jeff Johnson再次以他出色的工作提醒我们可能会出现的所有愚蠢的设计错误，并针对如何在我们自己的设计中避免这些错误给出了极好的建议。” —Jared M. Spool， User Interface Engineering公司创始者、总裁（www.uie.com） “本书是一部真正的精品，是在其第1版基础上升华的力作（堪比电影《教父2》）。本书是一部青出于蓝的佳作。” —Steve Krug，《点石成金：访,机械工业出版社,¥38.70,47条评论,width: 80%;

Stephen, /2015-05-25,,人民邮电出版社,¥58.90,2条评论,width: 0%;

杨晔, /2011-11-01,本书将标准软件工程知识体系中的测试内容与企业实际技术应用相结合，深入浅出地介绍了软件测试的基础理论、测试工具使用、项目实施测试框架等内容，全面地覆盖了核心测试技能。 本书由5个学习情境组成，分别是软件测试管理、单元测试、集成测试、系统测试、VSTEST测试应用。教学内容设计采用情境方式，打破以知识传授为主要特征的传统学科课程模式，转变为以工作任务为中心组织课程内容。通过以软件测试工作过程为载体，让读者在完成具体项目的过程中学会完成相应工作任务，并领会理解相关理论知识。本书由浙江警官职业学院杨哗老师和浙大网新科技股份有限公司王申康工程师共同主编。,华中科技大学出版社,¥39.60,10条评论,width: 100%;

, /2017-04-01,,无,¥168.00,0条评论,width: 0%;

朱金海, /2015-07-01,,上海交通大学出版社,¥66.00,8条评论,width: 100%;

达斯廷, /2011-03-01,,电子工业出版社,¥38.70,26条评论,width: 90%;

文杰, /2013-09-01,,中国电力出版社,¥33.80,0条评论,width: 0%;

刘瑜, /2016-01-01,本书作者经过高度概括、高度提炼，将自己20多年软件项目工作实战经验浓缩于这本书中，本书将软件项目管理的知识通过故事推理、案例实证及动漫效果的方式展现给广大读者。全文独立案例剖析达到了80余处，每处都是一个生动的软件项目管理故事，不仅经典，而且通俗易懂，读起来也不乏味。,电子工业出版社,¥51.40,95条评论,width: 90%;

梁旭, /2011-01-01,,电子工业出版社,¥28.40,18条评论,width: 90%;

