author,date,introduce,location,price,review,star

Excel, /2013-05-01,新版同步热销中 Excel 2010高效办公——会计实务 Excel Home网站的财会专家为会计人员量身订做， “职业工作方法+Excel办公应用”相结合， 帮助读者迅速掌握所在职业的Excel高效办公方法。,人民邮电出版社,¥47.80,970条评论,width: 90%;

龙马高新教育, /2016-11-01,本书特色 （1）零基础、入门级的讲解 无论读者是否从事相关行业，是否使用过Windows 7和Office 2016，都能从本书中找到合适的起点。本书入门级的讲解，可以帮助读者快速地进入高手的行列。 （2）精心排版，实用至上 双色印刷既美观大方，又能够突出重点、难点。精心编排的内容能够帮助读者深入理解所学知识并实现触类旁通。 （3）实例为主，图文并茂 在介绍的过程中，每一个知识点均配有实例辅助讲解，每一个操作步骤均配有对应的插图加深认识。这种图文并茂的方法，能够使读者在学习过程中直观、清晰地看到操作过程和效果，便于深刻理解和掌握相关知识。 （4）高手指导，扩展学习 本书以 高手私房菜 的形式为读者提炼了各种高级操作技巧，在全书后的 高手秘籍篇 中还总结了大量系统实用的操作方法，以便读者学习到更多的内容。 （5）双栏,人民邮电出版社,¥56.60,41条评论,width: 90%;

张运明, /2018-05-08,高级教师多年实践经验结晶，聚焦Excel数据处理和分析六项关键技术实战技巧，专注讲透讲全,清华大学出版社,¥75.70,1条评论,width: 0%;

德胜书坊, /2015-09-01,假如你—— 因为不会应付老板的复杂要求而焦头烂额？ Excel用了好多年却只会数据的加加减减？ 以为把数据输入Excel小格子就万事大吉？ 面对Excel纷繁复杂的各种功能不知道如何下手学习？ 不用担心，《Excel 图表.公式.函数.数据分析从新手到高手（畅销升级版）》教您怎样玩转Excel！累计销量数十万册的办公力作再升级！2013版本横空出世！Excel四大功能详细讲解，办公秘技招招实用，步步制敌，更配有精美彩图，跟枯燥的教科书文字说Byebye~亲眼见证自己从办公“菜鸟”到高手的进化历程~ Excel也称为电子表格，是MicrosoftOffice套装软件的一个重要组成部分。利用它除了可以进行各种数据的混合运算外，还可以将其应用于财务会计、统计分析、证券管理、决策管理、市场营销等众多领域。正因为它具有如此广泛的应用，所以才得,中国青年出版社,¥42.90,285条评论,width: 100%;

姚锰, /2012-01-01,"说服力：让你的PPT会说话（秋叶老师隆重推荐，懂设计更懂演讲，让你成为PPT高手） 创意职场系列第二本书—— 《你早该这么玩Excel》 上市，敬请关注！ 以一敌百的Excel心法，教你职场“偷懒”的秘诀！ 谁说菜鸟不会数据分析（深入浅出讲解数据分析，灵活应用EXCEL,让你的工作更出彩）火爆热销 别告诉我你懂PPT（加强版）——当当独家赠送价值39元作者授课视频光盘，栗子PPT花絮给力出版！授课视频+动画揭秘+压箱底的PPT存货，早抢早得到！ 边用边学——PowerPoint 2007幻灯片制作（全程图解、实例丰富，情景式教学） 姚锰编著的这本《职场牛人的PPT逻辑、设计、版式与演说》共分5章，主要内容包括国际化PPT是怎样炼成的、国际上*受欢迎的PPT逻辑、PPT的设计实用技巧、PPT的演说之道、PPT制作赏",北京希望电子出版社,¥29.80,436条评论,width: 90%;

韩雪涛, /2013-04-01,为了使读者能够快速掌握打印机的维修技术，我们根据打印机的结构特征和工作特点，将打印机划分成针式打印机、喷墨打印机和激光打印机三大类。针对不同类型的打印机，分别采用将实际样机“分步拆解”、“实测”及“实修”的演示方式讲述，并将全部操作和检修过程进行“记录”，以实物图解照片的形式体现在书中，力求在书中模拟出现场维修的感觉，读者可以跟着学，试着修。《打印机常见故障检修》形象、生动、直观、易懂易学，真正实现轻松入门。本书由韩雪涛、韩广兴、吴瑛等编著。,金盾出版社,¥34.80,32条评论,width: 100%;

宋强, /2013-01-01,,清华大学出版社,¥34.20,3717条评论,width: 90%;

赛贝尔资讯, /2015-10-01,超级详尽：442个Excel实用技巧，日常问题，一网打尽。 实例讲述：技巧+实例，范例典型，易掌握，上手快！ 全程图解：图解方式，方法简单，轻松好看。 即学即用：行业案例，行业数据，拿来就用。 Excel实用技巧精粹、Excel技巧 应用大全 类图书，涵盖Excel函数、Excel财务、Excel等内容，既可一本随手查的手册，也可作为实用技巧类 Excel教程。,清华大学出版社,¥42.80,365条评论,width: 100%;

徐日, /2018-07-07,本书采用全景式跟踪步骤图解序列，图文结合，高效准确，详细讲述MOS Office 2016涉及的知识和技术，是备考的必备教程。根据微软办公软件认证考试MOS Outlook 2016的考点编制案例，使备考有的放矢，有助于读者集中精力学习，大大提高学习备考效率。本书有广泛的适用范围，可作为微软办公软件认证考试MOS Outlook 2016的培训教材，也可以作为Outlook 2016教学及培训的教材、实验教材、教辅资料等，广泛适用于Outlook 2016的教学或实践环节。,清华大学出版社,¥76.50,0条评论,width: 0%;

神龙工作室, /2015-02-01,《Office 2013办公应用从入门到精通》提供10小时与本书内容同步的视频讲解，同时赠送8小时精通Windows 7视频讲解，帮您轻松运用主流操作系统。 《Office 2013办公应用从入门到精通》赠送900套涵盖各个办公领域的实用模板 1200个不可不知的Office 2013应用技巧电子书，助您提高办公效率，提升办公室人气！ 超值赠送300个电脑常见问题解答电子书，视频讲解打印机/扫描仪等常用办公设备及工具软件的使用，全面提升办公技能！,人民邮电出版社,¥47.00,486条评论,width: 100%;

Excel, /2012-03-01,《Excel 2007应用大全》由多位微软全球*有价值专家通力打造，是一部大型、全面、深入、系统的实战手册！ 《Excel 2007应用大全》是一部学习Excel的心法秘笈，它的威力在于： 1. 《Excel2007应用大全》详尽而又系统的介绍了Excel所有的技术特点和应用方法，全面覆盖Excel各相关知识点； 2. 大量源自实际工作的典型案例，通过细致地讲解，生动地展示各种应用技巧； 3. 来自专家多年研究结果的知识扩展点，独家首次揭秘； 4. 对一些常常困扰学习者的功能特性进行深入剖析，让读知其然，还能知其所以然。 《Excel2007应用大全》一书适合各个层次的Excel用户，即可作为初学者的入门指南，又可作为中、高级用户的参考手册。书中大量的实例还适合读者直接在工作中借鉴。,人民邮电出版社,¥95.00,3842条评论,width: 90%;

文杰书院, /2016-09-02,本书是学习电脑知识的新起点，是您迈向成功的开始！本书免费赠送多媒体全景立体视频教学光盘，倾囊相赠4套图书视频教程，可享受在线实时技术支持与全程学习指导，更可加盟实战技术群与作者和网友面对面交流。教师购书免费提供PPT课件资源。,清华大学出版社,¥48.10,103条评论,width: 100%;

龙马高新教育, /2017-04-01,*从零开始，循序渐进 无论读者是否从事计算机相关行业的工作，是否接触过PowerPoint 2016，都能从本书中找到学习起点，循序渐进地完成学习过程。 *紧贴实际，案例教学 全书内容均以实例为主线，在此基础上适当扩展知识点，真正实现学以致用。 *紧凑排版，图文并茂 紧凑排版既美观大方又能够突出重点、难点。所有实例的每一步操作，均配有对应的插图和注释，以便读者在学习过程中能够直观、清晰地看到操作过程和效果，提高学习效率。 *单双混排，超大容量 本书采用单、双栏混排的形式，大大扩充了信息容量，在300多页的篇幅中容纳了传统图书600多页的内容，从而在有限的篇幅中为读者奉送了更多的知识和实战案例。 *秘技，扩展学习 本书在每章以 高手私房菜 的形式为读者提炼了各种高级操作技巧，而 举一反三 栏目更是为知识点的扩展应用提供了思路。,人民邮电出版社,¥38.20,26条评论,width: 90%;

李治, /2015-11-01,畅销350万册《别告诉我你懂PPT》2015全新升级版，新增3万字、20张PPT、10个新案例，从零开始，教会你构思、设计、制作并演示PPT，为你争取更多资金与机会，改变职场命运！ 必读此书的4个理由： ◎做听众 肚子里的蛔虫 ，争取更多机会、更多资金 ◎站在对方的角度思考，让投资者、老板眼前一亮 ◎生动有趣地在演示中揪住观众的心，增强你的个人魅力 ◎简洁而系统地表达你的思想、绽放你的价值，改变职场命运,湖南文艺出版社,¥20.90,132条评论,width: 100%;

李永, /2014-01-01,,清华大学出版社,¥42.10,257条评论,width: 100%;

五笔教学研究组, /2017-11-05,不知道笔顺就学不好五笔！ 为什么五笔字典要收录笔顺？ 按笔顺拆字和末笔识别码是五笔字型的基本拆字、编码规则，笔顺不对，字根和末笔识别码就容易错，字就打不出来。 看书太难懂？视频教程免费下！ 购书可免费下载“超级五笔训练营”视频教程，五笔打字轻松上手！ 机工版五笔词典，品质保证，畅销全国17年！ ●检索：新华字典的查询方式，部首检索含86版编码 ●正文：含86\98版编码、字根拆分及常用词 ●附录：含超值五笔字型自学教程与学习五笔必备图表,机械工业出版社,¥17.10,21条评论,width: 0%;

德胜书坊, /2017-08-01,《从零开始学电脑 上网、办公、理财、维护一本通（Windows 10 Office 2016）》电脑小白入门宝典！内容搭载全新Windows 10系统和Office 2016，当下潮流实用软件功能介绍，电脑上网、办公、理财、维护四大功能覆盖讲解，图文搭配，分步教学，简单易学！附赠15G学习礼包，丰富超值！ 本书精选260条操作技巧，配合*版本操作系统和办公软件，完全覆盖电脑常见操作应用。读者交流QQ群：74200601。电脑操作入门、操作系统、电脑办公、网上冲浪、系统维护与优化几大模块精彩讲解，全程彩图讲解，操作方法、参数设置一目了然。知识点分步讲解，图文对照，理解更轻松，学习更快乐！赠送包含本书教学视频和实例文件，边看边学，乐趣无穷；更有操作系统和办公软件教学视频、办公软件模板和素材、实用PDF电子书和电脑小软件/插件，用一份价钱，获得双倍资源学习效果更加,中国青年出版社,¥60.10,56条评论,width: 100%;

朱维, /2016-08-01,,电子工业出版社,¥56.60,44条评论,width: 100%;

答得喵学院, /2017-04-01,为了把成为PPT高手的真相公诸于众，让大家真的能够受用，从内容安排上，本书打破常规软件教学以功能为本位的模式，而是以职场真实的PPT新手成长阶段为线索，将内容分为三大部分，帮助职场新人一步步从成为好帮手做起，逐渐成为PPT小能手，进而成为职场幻灯片 一哥 （一姐）！ 为了让大家能够真正掌握精髓知识，本书还专门提供了一些 特别服务 ，为你成为PPT高 保驾护航 。 ★ 闯关游戏：每学完一部分内容，就可以使用微信扫描书上的二维码，进行在线答题，检测学习效果；或者获取一份 秘籍 ，方便记忆相应的知识点。 ★ 拓展内容：书籍的篇幅是有限的，本书还提供了非常丰富的扩展内容。要用微信扫一扫书上的二维码，就能习得更多独家绝招！ ★ 便捷工具：PPT传送门，专门为本书开发的配套便捷工具，通过这扇大门，你将便捷地获得更多PPT资源！,电子工业出版社,¥57.40,146条评论,width: 100%;

龙马高新教育, /2017-03-01,#写作特色# *从零开始，循序渐进 无论读者是否从事计算机相关行业的工作，是否接触过Word 2010、Excel 2010、PowerPoint 2010，都能从本书中找到学习起点，循序渐进地完成学习过程。 *紧贴实际，案例教学 全书内容均以实例为主线，在此基础上适当扩展知识点，真正实现学以致用。 *紧凑排版，图文并茂 紧凑排版既美观大方又能够突出重点、难点。所有实例的每一步操作，均配有对应的插图和注释，以便读者在学习过程中能够直观、清晰地看到操作过程和效果，提高学习效率。 *单双混排，超大容量 本书采用单、双栏混排的形式，大大扩充了信息容量，从而在有限的篇幅中为读者奉送了更多的知识和实战案例。 *秘技，扩展学习 本书在每章以 高手私房菜 的形式为读者提炼了各种高级操作技巧，为知识点的扩展应用提供了思路。 *书盘结合，互动教学 本书配套,人民邮电出版社,¥30.70,16条评论,width: 100%;

吴华, /2010-08-01,,清华大学出版社,¥38.70,1309条评论,width: 90%;

龙马工作室, /2014-10-01,（1）精选实际案例，满足实战应用需要。 （2）图书、光盘、手机阅读及视频演示，全方位立体化教学。 （3）利用手机等移动终端即可进行学习。 （4）全彩印刷，重点突出，版式清爽。 （5）随光盘赠送大量辅助学习资料。 （6）超低售价，超高性价比。,人民邮电出版社,¥38.20,42条评论,width: 100%;

龙马高新教育, /2017-03-01,#写作特色# *从零开始，循序渐进 无论读者是否从事计算机相关行业的工作，是否接触过Windows 10操作系统和Office 2010办公软件，都能从本书中找到学习起点，循序渐进地完成学习过程。 *紧贴实际，案例教学 全书内容均以实例为主线，在此基础上适当扩展知识点，真正实现学以致用。 *紧凑排版，图文并茂 紧凑排版既美观大方又能够突出重点、难点。所有实例的每一步操作，均配有对应的插图和注释，以便读者在学习过程中能够直观、清晰地看到操作过程和效果，提高学习效率。 *单双混排，超大容量 本书采用单、双栏混排的形式，大大扩充了信息容量，从而在有限的篇幅中为读者奉送了更多的知识和实战案例。 *秘技，扩展学习 本书在每章以 高手私房菜 的形式为读者提炼了各种高级操作技巧，为知识点的扩展应用提供了思路。 *书盘结合，互动教学 本书,人民邮电出版社,¥30.70,23条评论,width: 100%;

龙马工作室, /2014-02-01,（1）双色印刷，重点突出。 （2）同步全高清视频教学，如名师在侧，高手相伴。 （3）超值赠送相关图书视频教学文件和电子书，花一本书的钱，买几本书的内容。 （4）大量赠送实用软件工具、办公模板，便于读者随时扩展学习应用。 （4）随书赠送纸质技巧手册，与图书配合使用，实现系统学习和技巧突破。 （5）双线学习法 光盘演示体验 高清视频教学 + 互动体验操作 → 高手指导，名师相伴，手把手快速掌握 系统学习实践 图书案例 + 小手册实操技巧 + 电子版速查宝典排忧解难 → 坚固基础，面向应用，疑难问题随时解决,人民邮电出版社,¥56.60,224条评论,width: 100%;

于冬梅, /2016-08-05,编辑推荐： 随书附赠教学光盘 18小时图书同步视频 100多本电子书免费视频 24小时QQ群实时答疑 海量实例视频、素材文件 图书精讲PPT便于要点掌握 本书特色： 1.章首导读：以言简意赅的语言表述本章介绍的主要内容 2.教学视频：紧密结合光盘，列出本章有同步教学视频的操作案例 3.实例概述：简要描述实例内容，同时让读者明确该实例是否附带教学视频或源文件 4.实用技巧：讲述软件在实际应用中的操作技巧，让读者少走弯路、事半功倍 5.知识点滴：插入大量的知识要点，或者本节知识的重点解析以及难点提示 6.操作步骤：图文并茂，详略得当，让读者对实例操作过程轻松上手,清华大学出版社,¥38.70,41条评论,width: 60%;

龙马高新教育, /2017-03-01,#写作特色# *从零开始，循序渐进 无论读者是否从事计算机相关行业的工作，是否接触过Word 20*、Excel 20*、PPT 20*，都能从本书中找到学习起点，循序渐进地完成学习过程。 *紧贴实际，案例教学 全书内容均以实例为主线，在此基础上适当扩展知识点，真正实现学以致用。 *紧凑排版，图文并茂 紧凑排版既美观大方又能够突出重点、难点。所有实例的每一步操作，均配有对应的插图和注释，以便读者在学习过程中能够直观、清晰地看到操作过程和效果，提高学习效率。 *单双混排，超大容量 本书采用单、双栏混排的形式，大大扩充了信息容量，从而在有限的篇幅中为读者奉送了更多的知识和实战案例。 *秘技，扩展学习 本书在每章以 高手私房菜 的形式为读者提炼了各种高级操作技巧，为知识点的扩展应用提供了思路。 *书盘结合，互动教学 本书配套的多媒体,人民邮电出版社,¥30.70,18条评论,width: 100%;

@PPT, /2017-09-01,独特的PPT外观设计思路与技法 高颜值PPT的内在逻辑思维方法 高颜值PPT版式设计的独门技巧 附赠 100 套可编辑的高颜值PPT模板,电子工业出版社,¥56.60,181条评论,width: 100%;

刘玉红, /2017-01-01,《实战从入门到精通》系列图书是专门为职场办公初学者量身定做的一套学习用书，整套书涵盖办公、网页设计等方面。整套书具有以下特点： 前沿科技 无论是Office办公，还是Dreamweaver CC、Photoshop CC，我们都精选较为前沿或者用户群*的领域推进，帮助大家认识和了解*动态 权威的作者团队 组织国家重点实验室和资深应用专家联手编著该套图书，融合丰富的教学经验与优秀的管理理念 学习型案例设计 以技术的实际应用过程为主线，全程采用图解和同步多媒体结合的教学方式，生动、直观、全面地剖析使用过程中的各种应用技能，降低难度提升学习效率,清华大学出版社,¥53.30,82条评论,width: 100%;

龙马高新教育, /2017-08-01,写作特色 *从零开始，快速上手 无论读者是否接触过Excel 2013，都能从本书获益，快速掌握软件操作方法。 *面向实际，精选案例 全部内容均以真实案例为主线，在此基础上适当扩展知识点，真正实现学以致用。 *全彩展示，一步一图 本书通过全彩排版，有效突出了重点、难点。所有实例的每一步操作，均配有对应的插图和注释，以便读者在学习过程中能够直观、清晰地看到操作过程和效果，提高学习效率。 *单双混排，超大容量 本书采用单、双栏混排的形式，大大扩充了信息容量，在有限的篇幅中为读者奉送了更多的知识和实战案例。 *高手支招，举一反三 本书在每章的zui后有两个特色栏目。其中， 高手私房菜 提炼了各种高级操作技巧，而 举一反三 则为知识点的扩展应用提供了思路。 *书盘结合，互动教学 本书配套的多媒体教学光盘内容与书中知识紧密结合并,人民邮电出版社,¥57.40,31条评论,width: 100%;

金永清, /2014-12-01,,金盾出版社,¥18.10,14条评论,width: 0%;

徐日, /2016-01-01,★体系完整 涵盖微软 Office 2010 大师级国际认证 Word 2010 Expert 、 Excel 2010 Expert 、 PowerPoint 2010 、 Access 2010 、 Outlook 2010 五个考试科目，是上述科目五合一全集大师级通关教程。 ★瞄准考点 紧紧围绕考试大纲，瞄准微软 Office 2010 大师级国际认证的考点分类，以真题模拟形式编写，有助于读者全面完整了解各科目的考试关键点，顺利通过考试。 ★图解步骤 图文结合，清晰明了，图中直接给出题解的步骤序列，通俗易懂，高效准确，使读者通过读图并结合简单文字即可轻松掌握考点，提高学习效率。 ★实训提速 为节约备考时间，避免长篇累牍的理论讲解，全部以实训案例方式展开，使读者迅速提高国际认证考试成绩。,清华大学出版社,¥46.90,125条评论,width: 100%;

神龙工作室, /2015-10-01,买书就送 10 套PPT高质量模板！ 高质量模板就是： 总结思路清晰！框架完整！实用易用！ 完美的 PPT 总结，祝您 2016 升职加薪！ 模板获取方法：请发邮件至本书前言所提供的邮箱，请务必将邮件主题设置为 PPT 下载 。 本书的三大特点 1.专业的设计理念 让你知道什么是好的PPT，让你在PPT学习的道路上不走冤枉路！ 2. 高效的PPT编辑技法 PPT中的文字、图片、表格、线条、动画，想要什么效果，分分钟get! 3. 完整的PPT设计制作流程 完全掌握母版设计，准确理解完整的商务PPT制作过程，方法正确，自然高效！,人民邮电出版社,¥47.00,474条评论,width: 100%;

龙马高新教育, /2017-03-01,#写作特色# *从零开始，循序渐进 无论读者是否从事计算机相关行业的工作，是否接触过Excel 20*，都能从本书中找到学习起点，循序渐进地完成学习过程。 *紧贴实际，案例教学 全书内容均以实例为主线，在此基础上适当扩展知识点，真正实现学以致用。 *紧凑排版，图文并茂 紧凑排版既美观大方又能够突出重点、难点。所有实例的每一步操作，均配有对应的插图和注释，以便读者在学习过程中能够直观、清晰地看到操作过程和效果，提高学习效率。 *单双混排，超大容量 本书采用单、双栏混排的形式，大大扩充了信息容量，从而在有限的篇幅中为读者奉送了更多的知识和实战案例。 *秘技，扩展学习 本书在每章以 高手私房菜 的形式为读者提炼了各种高级操作技巧，为知识点的扩展应用提供了思路。 *书盘结合，互动教学 本书配套的多媒体教学光盘内容与,人民邮电出版社,¥28.60,13条评论,width: 100%;

龙马高新教育, /2016-06-01,本书特色（1）零基础、入门级的讲解无论读者是否从事相关行业，是否使用过Excel 2016，都能从本书中找到起点。本书入门级的讲解，可以帮助读者快速地进入高手的行列。（2）精心排版，实用至上双色印刷既美观大方，又能够突出重点、难点。精心编排的内容能够帮助读者深入理解所学知识并实现触类旁通。（3）实例为主，图文并茂在介绍的过程中，每一个知识点均配有实例辅助讲解，每一个操作步骤均配有对应的插图加深认识。这种图文并茂的方法，能够使读者在学习过程中直观、清晰地看到操作过程和效果，便于深刻理解和掌握相关知识。（4）高手指导，扩展学习本书以 高手私房菜 的形式为读者提炼了各种高级操作技巧，在全书的 高手秘籍篇 中还总结了大量系统实用的操作方法，以便读者学习到更多的内容。（5）双栏排版，超大容量本书采用双栏排版的,人民邮电出版社,¥56.60,52条评论,width: 100%;

龙马高新教育, /2016-10-01,导语_点评_推荐词,人民邮电出版社,¥56.60,53条评论,width: 100%;

前沿文化, /2012-06-01,Word/Excel/PPT 2010商务办公从新手到高手（第2版）(DVD) 本书针对初学者的需求，全面、详细地讲解了Word/Excel/PPT 2010商务办公应用的基本方法、疑难问题与操作技巧。图书在讲解上图文并茂，重视操作技巧的传授，并在图片中清晰地标注出要进行操作的位置与操作内容，并对重点、难点操作均配有视频教程，以求您能高效、完整地掌握本书内容。 本书共分为12章，包括Word文档的编辑与排版功能，Word的图文混排功能应用，Word表格的编辑与应用，Word样式与模板功能应用，Word文档处理的高级应用技巧，Excel表格编辑与公式计算，Excel表格数据的排序、筛选与汇总，Excel统计图表和透视图表的应用，Excel数据的模拟分析与预算，Excel数据的共享与高级应用，PPT幻灯片的编辑与设计，PPT幻灯片的动画制作与放映等知识，并介绍了劳动合同、员工手册、招聘流程图,科学出版社,¥49.80,28807条评论,width: 90%;

潘禄生, /2016-01-05,定位商务办公领域，适用于行政、人资、市场营销等领域 全实例形式展示软件使用功能，全部案例均配*终效果图 特别介绍三大软件协同办公，以及配合打印机的使用技巧 配备60个达人秘笈，以及标注框、疑难解惑等辅助板块 普通职员、技术人员和行政管理人员的数字化办公一本通,机械工业出版社,¥51.50,114条评论,width: 100%;

文渊阁工作室, /2018-05-31,100个超实用案例，省事高效的职场急救包。 从数据整理到数据美化，再到主题式图表和图表的综合应用，配色美观，布局灵活，步骤清晰，手把手教你轻而易举地将复杂的数据转换为简单漂亮、轻松易懂的图表。 家庭收支记录、员工业绩统计、产品营销与优势分析 财务会计、市场营销、人力资源、决策分析都能用到的必学图表，搭配函数、透视分析、宏及VBA的综合应用，人人都能成为数据分析高手！ 本书配有全部的图表案例，边学边练，效率翻倍！ 赠品：1、电子书《Windows Word Excel PowerPoint效率手册一本通》《效率工作术 Excel函数一本通》《跟孩子一起玩Word》《跟孩子一起玩PPT》《跟孩子一起玩Excel》 2、《excel公司考勤模板》60套 《行政财务办公表格模板》338套《效绩考核模板》60套《财务预算报表》60套 《可视化办公图表》211套,水利水电出版社,¥37.90,4条评论,width: 0%;

点金文化, /2017-07-01,还在为办公效率低下而烦恼吗？还在靠拼命加班完成工作吗？ 这本书帮你摆脱烦恼，升职加薪！ 让你的PPT引人入胜 ★ 幻灯片的设计与制作 ★ 动画的制作与应用 ★ 演示文稿的放映与演说 配套提供36节案例讲解视频微课，时长超过320分钟！ 额外赠送超值赠品！ ★ 900个Excel表格模板、800个PPT实用模板、500个Word文档模板！ ★ 众多精彩视频课程，总时长超过22小时！ ★ 数本电子书，总页数超过1200页，正式纸质出版物价值超过110元！,电子工业出版社,¥47.00,42条评论,width: 100%;

聂建铧, /2016-08-01,1.作者10多年数据分析经验的总结，对Excel在企业中的数据分析应用有独到见解。 2.案例丰富，助您快速掌握Excel图表自动化处理的各种应用场景。 3.全程图解式传授Excel图表高效处理之道，助您提高职场办公效率。,电子工业出版社,¥56.60,124条评论,width: 100%;

龙马高新教育, /2017-05-01,本书特色 （1）零基础、入门级的讲解 无论读者是否从事相关行业，是否使用过PowerPoint 2016，都能从本书中找到合适的起点。本书入门级的讲解，可以帮助读者快速地进入高手的行列。 （2）精心排版，实用至上 双色印刷既美观大方，又能够突出重点、难点。精心编排的内容能够帮助读者深入理解所学知识并实现触类旁通。 （3）实例为主，图文并茂 在介绍的过程中，每一个知识点均配有实例辅助讲解，每一个操作步骤均配有对应的插图加深认识。这种图文并茂的方法，能够使读者在学习过程中直观、清晰地看到操作过程和效果，便于深刻理解和掌握相关知识。 （4）高手指导，扩展学习 本书以 高手私房菜 的形式为读者提炼了各种高级操作技巧，在 高手秘籍篇 中还总结了大量系统实用的操作方法，以便读者学习到更多的内容。 （5）双栏排版，超大容量 本书采用,人民邮电出版社,¥57.40,43条评论,width: 100%;

五笔教学研究组, /2011-01-01,,机械工业出版社,¥5.80,50条评论,width: 80%;

王国胜, /2014-01-01,畅销书《Excel 2010公式与函数辞典》的全新升级版，全版本总销量突破10万册！ 适用于Windows 8/7/XP系统 翻阅间融智慧，实战中现精髓——祝您轻松晋升Excel高手！ 全面丰富：本书收录日常实用频率**的11类函数，对350多个函数进行了全面而彻底的解析，并提供了600多个函数的逆向查找技巧。 技巧实用：不仅按各函数的功能分门别类地进行讲解，同时融汇了各函数的组合应用技巧，通过各种函数组合实现更丰富的功能。,中国青年出版社,¥51.50,295条评论,width: 100%;

曹晓松, /2018-01-01,丛书特色： 双栏紧排，全彩印刷，图书内容量多实用 本丛书采用双栏紧排的格式，使图文排版紧凑实用，其中260多页的篇幅容纳了传统图书一倍以上的内容。从而在有限的篇幅内为读者奉献更多的电脑知识和实战案例，让读者的学习效率达到事半功倍的效果。结构合理，内容精炼，案例技巧轻松掌握 本丛书紧密结合自学的特点，由浅入深地安排章节内容，让读者能够一学就会、即学即用。书中的范例通过添加大量的 知识点滴 和 进阶技巧 的注释方式突出重要知识点，使读者轻松领悟每一个范例的精髓所在。书盘结合，互动教学，操作起来十分方便 丛书附赠一张精心开发的多媒体教学光盘，其中包含了18小时左右与图书内容同步的视频教学录像。光盘采用真实详细的操作演示方式，紧密结合书中的内容对各个知识点进行深入的讲解。光盘界面注重人性化设计，读,清华大学出版社,¥41.30,6条评论,width: 0%;

中华人民共和国国务院新闻办公室, /2010-06-01,,人民出版社,¥3.90,57条评论,width: 100%;

龙马工作室, /2014-10-01,（1）精选实际案例，满足实战应用需要。 （2）图书、光盘、手机阅读及视频演示，全方位立体化教学。 （3）利用手机等移动终端即可进行学习。 （4）全彩印刷，重点突出，版式清爽。 （5）随光盘赠送大量辅助学习资料。 （6）超低售价，超高性价比。,人民邮电出版社,¥38.20,153条评论,width: 100%;

赛贝尔资讯, /2015-04-01,本书提供了极为丰富的学习资源，清单如下：本书学习资源清单： 1 ． 222 节同步配套视频讲解，让读者以*快的方式学习 提供全书所有章节视频，先听视频讲解，再仿照书中实例实践，会大幅提高学习效率。 2 ．提供全书实例素材、源文件、效果图等，方便完全按照书中步骤操作 本书中所有例子的素材、源文件都在光盘中，读者不必自行输入或者制作，可直接复制或调用，完全按照书中步骤操作，并可对照效果图查看结果。 3 ．操作技巧视频讲解资源库 213个 Excel 技巧视频讲解、 225 个 PPT 技巧视频讲解、 179 个 Word 技巧视频讲解，寻找办公捷径，提高办公效率。 4 ．办公文档资源库 81个常见办公文档、 12 个公司管理流程文档、 129 个行政管理表格，模板改改拿来就能用，提高办公效率必备。 5 ．办,清华大学出版社,¥60.00,122条评论,width: 100%;

文杰书院, /2017-07-01,本书具有令人过目不忘的潜质！ 全新的阅读模式：看起来不累，学起来不繁琐，用起来更简单 进阶式学习体验：基础知识 专题课堂 实践经验与技巧 有问必答 多样化学习方式：看书学，上网学，用手机自学 全方位技术指导：PC网站 手机网站 微信公众号 QQ群交流 多元化知识拓展：免费赠送配套视频教学课程、素材文件、PPT课件 一站式VIP服务：在官方网站免费学习各类技术文章和更多的视频课程,清华大学出版社,¥49.90,22条评论,width: 90%;

龙马高新教育, /2017-04-01,#写作特色# *从零开始，循序渐进 无论老年读者是否从事计算机相关行业的工作，是否接触过电脑，都能从本书中找到合适的学习起点，循序渐进地完成学习过程。 *紧贴实际，案例教学 全书内容均以实例为主线，在此基础上适当扩展知识点，真正实现学以致用。 *全彩排版，图文并茂 全彩排版既美观大方又能够突出重点、难点。所有实例的每一步操作，均配有对应的插图和注释，以便读者在学习过程中能够直观、清晰地看到操作过程和效果，提高学习效率。 *单双混排，超大容量 本书采用单、双栏混排的形式，大大扩充了信息容量，从而在有限的篇幅中为读者奉送了更多的知识和实战案例。 *实用秘技，扩展学习 本书在每章以 高手私房菜 的形式为读者提炼了各种高级操作技巧，为知识点的扩展应用提供了思路。 *书盘结合，互动教学 本书配套的多媒体教学光,人民邮电出版社,¥47.80,35条评论,width: 100%;

