author,date,introduce,location,price,review,star

Karen, /2014-05-01,《精通Oracle SQL（第2版）》由Oracle 数据库领域**技术组织OakTable成员倾力打造，第1版热卖，读者好评如潮。书中主要介绍了如何掌握在Oracle数据库中实现的强大SQL特性，所涵盖的内容涉及SQL核心、SQL执行、分析函数、联结、测试与质量保证等，并提供了大量实用的建议，总结出方方面面的“技巧”，帮助读者快速消化重要知识点。新版将数据库版本升级到12c，对旧版进行了大幅修订，并阐述了很多新特性。 作为Oracle SQL经典著作，《精通Oracle SQL（第2版）》为SQL开发人员指明了前行方向，赋予了他们不断开拓的动力。,人民邮电出版社,¥77.90,725条评论,width: 90%;

王鹏, /2016-08-01,云计算与大数据时代，网络技术人员学习和参考的工具书。 本书是高等职业院校十二五规划教材； 内容系统讲解，深入浅出；采用项目任务式； 用实战教学，注重入门并提高，边做边学。,人民邮电出版社,¥25.40,97条评论,width: 80%;

张新华, /2016-04-01,零基础选手参加算法竞赛的必读书,清华大学出版社,¥33.10,209条评论,width: 100%;

文森特·莫斯可, /2017-02-01,破除 大数据 神话 带领我们从 云端 回到地面 著名传播学者文森特 莫斯可关于 大数据 的批判性力作,中国人民大学出版社,¥38.50,111条评论,width: 100%;

姚志勇, /2010-05-01,本系列丛书有： World Wind Java 三维地理信息系统 精通ASP.NET4.0 操作系统实现之路 SAS开发经典案例解析 wxWidgets跨平台程序开发 LDAP详解－－IBMTivoli Directory Server从入门到精通 商业智能深入浅出 QTP自动化测试与框架模型设计 GPGPU编程技术——从GLSL、CUDA到OpenCL,机械工业出版社,¥29.00,1675条评论,width: 90%;

亚历山大, /2017-08-15,,机械工业出版社,¥75.80,136条评论,width: 100%;

, /2015-01-01,为数不多全面介绍Spark及Spark生态圈相关技术的技术书籍 俯览未来大局，不失精细剖析，呈现一个现代大数据框架的架构原理和实现细节 透彻讲解Spark原理和架构，以及部署模式、调度框架、存储管理及应用监控等重要模块 Spark生态圈深度检阅：SQL处理Shark和Spark SQL、流式处理Spark Streaming、图计算Graphx及内存文件系统Tachyon 相关图书推荐： 《 PaaS实现与运维管理 》 基于Mesos +Docker+ELK的实战指南,电子工业出版社,¥51.30,713条评论,width: 90%;

谭磊, /2013-06-01,《数据掘金：电子商务运营突围》 电商竞争日益白热化，任一家企业，无论大小，都难以逃离生存或发展的困境。既然是数据的时代，摆脱困境也别无选择，需要从数据入手。从他处学习数据分析与数据挖掘，要么太难——起点高，力不从心；要么太远，很难用于电商业务。这本《数据掘金：电子商务运营突围》旨在帮助电商人摆脱眼下困境：运营乏力的困境，数据应用的困境，相关技术学习的困境…… √ 为电商业务量身定做，知识服务电商，案例来自电商，讲解针对电商，难度适于电商。 √ 资深数据分析与挖掘专业，长期从事电商数据与运营服务，一线经验，一手资料。 √ 为什么要用数据→有哪些数据可用→如何用好数据→针对特定需求的特定方法与技术。 √ 绝非脱离实战的纸上谈兵，大量数据分析的真实案例：有思路，有过,电子工业出版社,¥50.00,1646条评论,width: 90%;

文卡特·安卡姆, /2017-07-03,,机械工业出版社,¥56.60,174条评论,width: 10%;

方匡南, /2015-02-01,1.浓缩十年R统计分析、数据分析与R包开发经验。 2.统计分析理论与实践并重，知道怎么用，更懂其来龙去脉。 3.通俗易懂，注释一目了然，插图清新，双色阅读好体验。,电子工业出版社,¥54.50,456条评论,width: 100%;

Presto研发团队, /2016-07-01,《Presto技术内幕》由浅入深地详细介绍了Presto 的安装过程、内部运行原理机制、功能特性、性能优化方法，以及在应用过程中常见的问题及解决方案等，同时详细介绍了JD-Presto 版本的许多新功能及其适用的业务场景，这些功能的成功研发，使得JD-Presto 版本不仅仅可用于离线大数据分析计算来提升性能，还可用于多种数据源混合进行实时大数据分析计算，使一些使用其他大数据技术不能解决的业务场景有了一个全新有效的解决方案。 适合读者： Java 研发工程师； 在大数据技术领域从业的研发工程师、运维工程师、架构师； 对大数据研究方向感兴趣的大学老师和学生、以及大数据技术的入门学者； 从事海量数据分析应用的开发者、研究者。,电子工业出版社,¥54.50,122条评论,width: 100%;

张凤荔, /2012-09-01,1、教材配套资料全 2、教材实用性、实效性很强，适合学生需求。 3、与同类书籍相比，教材对基本概念的讲解透彻，条理清晰，步骤详细，非常适合自学。 4、本书由教师和企业开发人员共同编写，能保证教材质量,人民邮电出版社,¥36.30,208条评论,width: 90%;

谢邦昌, /2016-03-28,,厦门大学出版社,¥24.90,248条评论,width: 90%;

陈春宝, /2017-02-08,（1）从数据、基础平台、分析方法、行业应用4个维度，义场景化方式讲解数据从获取、预处理、挖掘、建模、结论分析与展现到系统应用的流程，以及机器学习的重要技术 （2）三位金融领域的大数据专家近10年行业实战经验总结，包含大量行业解决方案和案例，并公开源代码,机械工业出版社,¥66.20,319条评论,width: 100%;

西尔伯沙茨, /2013-01-01,,机械工业出版社,¥40.50,727条评论,width: 90%;

中国商业联合会数据分析专业委员会, /2016-04-01,,电子工业出版社,¥24.70,175条评论,width: 100%;

薛薇, /2017-07-01,,中国人民大学出版社,¥31.70,167条评论,width: 100%;

韩家炜, /2012-03-01,数据挖掘领域**里程碑意义的经典著作 完整全面阐述该领域的重要知识和技术创新,机械工业出版社,¥93.20,723条评论,width: 90%;

李贤荣, /2017-06-01,在互联网 时代，随着产业转型升级，工业大数据应用如火如荼，本书顺应产业发展需要，从美国WILEY引进的一本关于工业大数据的图书。本书从崭新的视角来认识大数据，结合典型的产业大数据案例，为读者构建数据网络分析、数据中有效信息提取模型。同时，还对实际应用中大数据分析方法与工具进行了详细的讲解。因此，本书是关于工业大数据研究与应用方面不可多得的参考书。,电子工业出版社,¥38.70,100条评论,width: 100%;

郑奇煌, /2017-11-01,图文详解Kafka的内部原理、设计与实现 全面分析以Kafka为中心的分布式流平台 Kafka新特性详解，包括连接器、流处理,人民邮电出版社,¥93.70,201条评论,width: 100%;

欧阳辰, /2017-01-01,精通实时大数据分析！ Druid项目主要创始人杨仿今、蚂蚁金服CTO鲁肃、饿了么CTO张雪峰、Testin云测总裁徐琨、 Druid中国用户组发起人陈冠诚、 TalkingData CTO肖文峰、 OneAPM创始人，董事长何晓阳、Cloudera大中华区技术总监刘隶放、神策数据公司创始人 CEO桑文锋、AdMaster（精硕科技）技术副总裁卢亿雷、微软中国研发中心，高级研发总监 Sherman Tong、AdHoc吆喝科技创始人CEO 王晔联合力荐！,电子工业出版社,¥62.40,243条评论,width: 100%;

闫书清, /2017-08-01,很多时候，核心模块的性能问题，很可能是数据库的问题。本书授人以鱼的同时 更授人以渔，不仅详细讲解了SQL调优的理论基础，更是通过10个实际案例，介绍了遇到性能问题时，SQL调优的分析思路、方法、步骤以及调优后的效果。 这些分析问题的思路、解决问题的方法一定能 内容简介 帮助读者打开思维的大门，解决自身工作中遇到的实际问题，这也是本书的写作初衷。,电子工业出版社,¥54.50,137条评论,width: 90%;

王飞, /2015-06-01,数据架构师无疑是计算机技术领域金字塔***的职位，技术门槛高，市场需求也旺盛，人才缺口很大，成熟的数据架构师**是人才市场上被疯抢的紧俏人才；而近年兴起的商业智能技术，其相关人才也是被广大HR青睐的对象。本书兼顾了计算机技术领域当前*热门的两种技术，作者在一线从业多年，给多个世界500强企业的IT系统做顶层设计，本书总结了作者这些年数据架构设计和商业智能实现的心得和技巧，特别适合那些希望提升自身价值的IT工作者和希望有更好就业前景的相关专业学生学习。 相关图书推荐 商业智能深入浅出——Cognos，Informatica技术与应用 完美软件开发：方法与逻辑 软件研发成本度量规范释义 Java代码与架构之完美优化 实战经典 SAP商务智能实用开发与高级功能详解,机械工业出版社,¥54.20,185条评论,width: 100%;

杜江, /2016-09-19,,机械工业出版社,¥66.20,203条评论,width: 80%;

张良均, /2015-12-11,,机械工业出版社,¥53.50,1084条评论,width: 100%;

韩家炜, /2012-08-01,数据挖掘领域*具里程碑意义的经典著作 完整全面阐述该领域的重要知识和技术创新,机械工业出版社,¥47.30,107条评论,width: 100%;

马秀麟, /2015-05-01,,人民邮电出版社,¥29.00,205条评论,width: 100%;

安托尼尼, /2016-06-01,"前端业务应用炙手可热之日，便是优化后端数据库性能之时。当此之际，身怀数据库优化绝技，可以让你平步职场，傲视群英。 本书是Oracle数据库优化专家Christian Antognini的一部继往开来的里程碑式著作。书中的*实践和诸多建议全部来源于作者在实战一线的丰富积累,不仅简单实用，而且发人深省，堪称一座 宝库 ，适合各层次读者研读和发掘。 与其他同类图书不同，本书不仅涵盖了当前可用的各种Oracle版本，还指明了各个版本独有的性能优化特性。全书以崭新的视角开篇立论，围绕查明问题真相和搜寻有效方略，透彻讲解了查询优化器的配置，表访问、连接和物理表布局的优化，以及加速SQL执行计划等重要主题，被读者誉为 *透彻，但又*通俗的性能优化好书 。 与本书*版相比，作者增加了关于Oracle Database 11g和Oracle Database 12c的内容，补充了层次剖析工具、ASH、",人民邮电出版社,¥93.70,161条评论,width: 90%;

Martin, /2017-10-01,,东南大学出版社,¥78.20,88条评论,width: 60%;

赵勇, /2015-06-01,本书从大数据架构的角度全面解析大数据技术及算法，探讨大数据的发展和趋势，全面介绍大数据的相关技术、算法和应用场景，帮助读者培养大数据的技术选型和系统架构能力。,电子工业出版社,¥46.90,360条评论,width: 100%;

凯西·斯特拉, /2018-06-19,,机械工业出版社,¥46.60,6条评论,width: 100%;

恒盛杰电商资讯, /2016-05-09,网店的运营有其自身的规律和特点，仅有好商品和低价格还远远不够，如果不懂得分析市场、不懂得选择款式、不懂得引流推广、不懂得数据分析、不懂得页面设计，纵然是经营经验丰富的实体店卖家，也会在 触网 后遭遇 水土不服 。本书正是为了系统解决网店运营方方面面的问题而编写的。书中几乎每一个小节都可以看成是网店运营的一个问题解决方案，几十个方案汇集在一起就成了一本网店运营宝典，为卖家的电商之路保驾护航。 此外，还赠送超值学习大礼包： 1. 网店管理与运营教学PPT4套 2. 网店美工实用模板100个 3. 数据化精准运营PPT1套 4. Excel数据分析视频教程1套,机械工业出版社,¥38.70,569条评论,width: 100%;

刘刚, /2016-04-19,SAP中国官方资深专家撰写。 囊括所有SAP HANA、XS、CDS、XSJS、OData高效服务开发及UI5数据集成重要技术细节，并通过一个完整实例，帮读者快速掌握在SAP HANA平台上进行高级应用开发的方法与技巧 至今SAP HANA已推出5年，全球客户应用规模已超过1万家。这和SAP HANA能够极速解决客户的海量数据运算难题有关，也和SAP最近这些年卯足了劲持续提升、每2个月发布一个新Revision、快速发布HANA新功能的投入密不可分。 从市场上客户应用HANA的案例来看，已从早期利用HANA做BI商务智能应用、加速ERP报表应用、加速BW数据仓库，进化到ERP on HANA、S/4 HANA这一新生态。 从技术平台角度来看，SAP HANA也从一个单纯的高性能内存数据库，慢慢演变成了一个新应用的开发和部署平台，即SAP HANA XS（Extended Application Server）。从一开始仅支持XSJS到现在支持XSJS、Node、Java、C 、,机械工业出版社,¥54.50,186条评论,width: 100%;

王宏志, /2015-07-01,系统介绍大数据算法设计与分析技术的教材，内容丰富，结构合理，旨在讲述和解决大数据处理和应用中相关算法设计与分析的理论和方法，切实培养读者设计、分析与应用算法解决大数据问题的能力,机械工业出版社,¥38.60,255条评论,width: 100%;

洛申, /2016-08-01,,国防工业出版社,¥68.30,79条评论,width: 100%;

龙华伟, /2016-07-01,,清华大学出版社,¥65.50,6条评论,width: 0%;

张小莉, /2014-04-01,,机械工业出版社,¥29.70,105条评论,width: 90%;

罗素, /2016-10-01,也许你未曾意识到，但你时常在与MySQL或其分支打交道。作为高效且稳定的开源数据库，MySQL备受各大电商网站和社会媒体网站青睐。若想快速并深入了解如何使用和维护MySQL，本书便是绝佳参考。这本注重实践的学习指南以简单明了、条理清晰的方式，教你安装、使用和维护MySQL及其重要分支MariaDB。 本书作者既是MySQL与MariaDB专家，也是小说家。他以生动的语言和翔实的示例分析带你领略数据库设计和数据管理的方方面面。章末精心设计的习题将有助于你温故而知新。 创建和修改MySQL表，并在其中声明字段和列 通过示例，掌握数据的插入、选取、更新、删除、连接和子查询 使用字符串函数对列中的文本进行查找、抽取、格式化和转换 学习用于数学或统计运算，以及日期和时间格式化的相关函数 执行管理任务，例如管理账号、备份数据库和批量,人民邮电出版社,¥62.20,98条评论,width: 100%;

索雷斯, /2014-06-01,桑尼尔·索雷斯的《大数据治理》是一个信息治理专家奉献的鸿篇巨制，作者以极其实用和通俗易懂的风格，倾心向读者解读大数据治理这一复杂主题。作为一家大公司的资深IT专家，我本人在面对数据窘境时，感觉不知所措。对数据领域的从业人员来说，面临的问题多过答案。我所在的组织是南非的主导电信运营商，我们拥有海量的电话详单、位置数据和社交媒体生成的数据。要明智地使用数据，就必须管理所有数据。本书匠心独运，揭开了大数据的迷人景致，为我们应对大数据领域的挑战，提供了必要的智力成果。,清华大学出版社,¥33.80,503条评论,width: 100%;

DAMA, /2012-07-01,本书由DAMA International组织众多数据管理领域的国际级资深专家编著。这是一项里程碑式的工作。数据管理是把业务和信息技术融合起来所必需的一整套技术、方法及相应的管理和治理过程。它的特殊定位决定了它涉及的知识体系面广且度深，而要把其中各知识领域和它们之间的相互关系梳理和解释清楚并不是一件容易的事情。本书是国际数据管理 协会（DAMA International）对过去20多年数据管理领域知识和实践的一个总结，由会员们花了多年时间和业界专家反复讨论撰写而成。它是市场上极少见的综合了数据管理方方面面的一部权威性著作，深入阐述了数据管理各领域的完整知识体系，而这正是本书的一个主要独特之处。,清华大学出版社,¥36.40,0条评论,width: 0%;

殷人昆, /2011-05-01,,清华大学出版社,¥40.10,699条评论,width: 90%;

瓦杰·考图, /2018-01-01,-以易于理解的方式梳理数据挖掘背后的基础知识 -全面展示预测分析领域广泛的实践案例和方法 -无需编写代码，即可解决数据分析问题,人民邮电出版社,¥78.10,58条评论,width: 100%;

钟景华, /2017-03-10,,机械工业出版社,¥173.70,80条评论,width: 80%;

史跃东, /2016-08-13,TJOUG发起人 DBA 社区成员 ITPUB名人堂嘉宾 Oracle 10g 、11g 双料OCM认证 史跃东 全新作品 初学者入门级必备 本书示例源码免费提供下载,清华大学出版社,¥31.40,161条评论,width: 100%;

钟景华, /2018-04-25,,机械工业出版社,¥151.80,12条评论,width: 0%;

牛琨, /2018-01-01,,北京邮电大学出版社有限公司,¥33.10,62条评论,width: 100%;

陈海滢, /2017-02-21,《大数据应用启示录》是《物联网应用启示录》的作者联合清华大学数据研究院和清华大学大数据产业联合会共同编写的一本 以案例为核心内容的图书，以近50余个应用案例向读者展示了大数据时代全行业的应用图景，以及依据真实存在的案例，像读者阐述了大数据是如何改变我们的生活。 本书超过一半的篇幅是彩色印刷。 涵盖了工业、科技、商业、民生四大板块的二十余个行业。集可读性、趣味性、知识性、启发性于一身。 Zara的衣服为什么卖得好？ 农夫山泉在经历了前几年的销售瓶颈后为什么突然异军突起？ 你知道你阅读的腾讯新闻有不少都是机器人写成的吗？ 你知道杀人犯周克华是如何通过大数据技术的帮助落入法网的吗？ 用大数据技术来对比《红楼梦》的前80回和后40回，会有什么发现？ 你有没想过自己在餐馆点菜的时候，通过大数据，店家都能猜,机械工业出版社,¥54.50,120条评论,width: 100%;

薛薇, /2014-10-01,,中国人民大学出版社,¥37.90,453条评论,width: 90%;

连德富, /2017-05-17,,机械工业出版社,¥54.50,92条评论,width: 100%;

尹志宇, /2017-01-01,本书内容翔实，体系完整，图文并茂，具有较强的系统性和实用性本书章节安排合理，理论与实际紧密结合，每章均配有理论和上机习题本书编者具有丰富的教学经验，深知数据库的主要知识点和重点、难点，什么样的教材适合教学使用，以及学生及各类读者对数据库的学习方式和兴趣所在,清华大学出版社,¥27.70,82条评论,width: 100%;

林盘生, /2011-08-01,Excel疑难千寻千解丛书 微软全球有价值专家力作 本丛书累计销售超过20万册 本书亮点： 引人入胜的疑难描述 实用详细的解决方案 多思路并举的操作方法 深入迁出的原理分析 贴切实际的知识拓展,电子工业出版社,¥54.50,1457条评论,width: 90%;

李春葆, /2014-11-01,,电子工业出版社,¥37.90,228条评论,width: 100%;

程效军, /2014-05-01,,同济大学出版社,¥31.10,184条评论,width: 100%;

约翰·杰伊·希尔菲杰, /2017-08-01,与其在茫茫表格中搜索数字，不如将数据图形化，让复杂数据关系一目了然。本书是数据分析和可视化入门首-选，以功能强大的R语言为工具，教你创建各种实用的数据图形，掌握高亮数据中的重要关系和趋势、简化数据形式、突出重点数字等技能。本书适合所有需要数据分析的读者，也可作为统计课程的补充教材，无需数学、统计学或计算机编程背景。 R语言基本知识 创建单变量图，如饼图、箱线图、直方图等 创建双变量图，如散点图、折线图、高密度图等 创建多变量图，如散点图矩阵、三维图、树状图、热图等 配套视频讲解，并可下载App观看AR视频：https: h5.arbook.io zhuanlan.html?book_id=30 status=bookdetail,人民邮电出版社,¥54.30,96条评论,width: 100%;

尚展垒, /2016-03-01,30小时慕课教学视频同步讲解，让学习更高效快捷； 80个精彩课堂案例，12个课堂实验，1个综合案例，Oracle学习从入门到精通； 66道习题，300道自测题，5套自测试卷，巩固所学知识； 提供免费教学资源，包括精品教学PPT、案例源代码、自测题库、拓展综合案例。,人民邮电出版社,¥39.30,145条评论,width: 90%;

奈特, /2013-08-01,,清华大学出版社,¥88.30,292条评论,width: 90%;

张良均, /2016-11-21,,机械工业出版社,¥38.00,401条评论,width: 90%;

刘鹏, /2018-06-19,数据清洗是大数据技术不可缺少的环节，用来发现并纠正数据中可能存在的错误，针对数据审查过程中发现的错误值、缺失值、异常值、可疑数据，选用适当方法进行 清理 ，把 脏 的数据变为 干净 的数据。本书详细讲解了ETL技术方法和常用工具、常用的数据清洗工具、数据抽取、数据转换与加载、对Web数据的采集、对RDBMS数据的清洗操作。目前市面上此类书还很少，对数据清洗从业人员是一本不可多得的技术参考书，也可以作为应用型院校的课程教材。,清华大学出版社,¥42.30,2条评论,width: 100%;

王英英, /2016-10-20,赠送配套源码、课件、视频下载地址（注意数字和字母大小写）如下：http://pan.baidu.com/s/1eRGq5KA内容全面：涵盖了所有SQL Server 2014的基础知识点，由浅入深地掌握SQL Server 2014开发技术。图文并茂：在介绍案例的过程中，每一个操作均有对应步骤和过程说明。这种图文结合的方式使读者在学习过程中能够直观、清晰地看到操作的过程以及效果，便于读者更快地理解和掌握。易学易用：颠覆传统 看 书的观念，变成一本能 操作 的图书。案例丰富：把知识点融汇于系统的案例实训当中，并且结合综合案例进行讲解和拓展，进而达到 知其然，并知其所以然 的效果。本书303个详细例题和大量经典习题，能让读者在实战应用中掌握SQL Server 2014的每一项技能。提示技巧：本书对读者在学习过程中可能会遇到的疑难问题以 提示 和 技巧 的形式进行了说明，以免读者在学习的过程中,清华大学出版社,¥54.50,101条评论,width: 100%;

李丰, /2016-07-01,导语_点评_推荐词,中国人民大学出版社,¥22.90,159条评论,width: 100%;

王家林, /2017-03-30,,机械工业出版社,¥45.70,25条评论,width: 100%;

孟强, /2013-12-01,（理论-实例-上机-习题）4阶段教学模式，任务驱动的讲解方式，方便学习和教学，众多典型的实例操作，注重培养动手能力，PPT电子教案及素材免费下载，专业的网上技术支持。,清华大学出版社,¥21.80,600条评论,width: 100%;

公彦德, /2018-02-01,,科学出版社有限责任公司,¥38.70,66条评论,width: 100%;

张玉宏, /2016-10-18,《品味大数据》与市面上图书不同的是从多维度对大数据的历史、内涵、哲学与技术四个方面对大数据进行了深入的探讨，用百位大牛的观点论辩来帮助读者形成自己的大数据认知体系。 图书行文幽默、结构完整、图文并茂通俗易懂，让读者寓学于乐。 率先采用正反辩论的方法对观点形成阐述，让读者可以从辩证的角度去品味大数据。,北京大学出版社,¥45.40,189条评论,width: 100%;

斯夸尔, /2016-04-01,理解数据清洗在整个数据科学过程中的作用 掌握数据清洗的基础知识，包括文件清洗、数据类型、字符编码等 发掘电子表格和文本编辑器中与数据组织和操作相关的重要功能 学会常见数据格式的相互转换，如JSON、CSV和一些特殊用途的格式 采用三种策略来解析和清洗HTML文件中的数据 揭开PDF文档的秘密，提取需要的数据 借助一系列解决方案来清洗存放在关系型数据库里的坏数据 创建自己的干净数据集，为其打包、添加授权许可并与他人共享 使用书中的工具以及Twitter和Stack Overflow数据，完成两个真实的项目,人民邮电出版社,¥33.80,193条评论,width: 100%;

恒盛杰电商资讯, /2016-08-01,,机械工业出版社,¥38.70,189条评论,width: 90%;

高扬, /2017-05-01,从哲学、数学、物理、统计，到测量、实验、辩证、分析，用谈天说地的方式激发思考，归纳总结数据科学的实质及成就一位数据科学家所需要的基本素养。,电子工业出版社,¥62.40,185条评论,width: 80%;

冯意刚, /2018-01-01,,中国建筑工业出版社,¥56.80,44条评论,width: 0%;

孙淑霞, /2013-02-01,,电子工业出版社,¥28.40,85条评论,width: 100%;

中科普开, /2016-06-21,本书针对初学者的知识体系，适当简化大数据学习的难度，使得学习更加容易上手；知识架构是在培训了多届学员的基础上总结整理得来的，已经经历了实践的考验，证实了其的科学性；本书凝聚了10余位技术大牛的研发和授课经验，教学资料完整；书中的案例都为企业实际开发的案例，通过学习这些大量的实际案例，使得学习者在进入企业后可以快速融入大数据技术相关工作岗位。,清华大学出版社,¥30.80,69条评论,width: 100%;

毕然, /2016-04-01,本书用轻松话语讲述一线数据分析技术，既有统计方法与分析技巧，更有奇闻趣事和哲学感悟，为你的数据分析之路指点迷津。,电子工业出版社,¥35.50,291条评论,width: 90%;

里克, /2017-08-15,,机械工业出版社,¥54.50,22条评论,width: 100%;

托马斯·埃尔, /2017-05-25,,机械工业出版社,¥38.00,97条评论,width: 90%;

路易斯·托尔戈, /2018-05-01,,机械工业出版社,¥78.20,8条评论,width: 100%;

吕天文, /2018-05-30,,机械工业出版社,¥101.00,3条评论,width: 90%;

黄德才, /2010-06-01,《数据库原理及其应用教程(第三版)》以计算机应用型人才培养为目标，以项目需求为导向，核心实例贯穿主要知识点，并按照“实践-理论-再实践-再理论”的顺序精心组织教学内容和知识模块，即以数据应用系统操作演示，数据库标准语言SQL及其在SQL Server 2008中的应用开始，导出数据模型、关系代数、关系演算、关系模式规范化设计理论、数据库安全与保护、数据库设计与实施等数据库系统原理知识，再介绍数据库连接技术及用C#．NET开发工具完成的数据库应用系统实例，最后介绍数据库的新理论和新进展，符合学生学习新知识的思维习惯，可激发学生学习的趣味性和主动性，整体上提高教学效率和教学质量。,科学出版社,¥28.70,203条评论,width: 100%;

斯坦巴克, /2010-09-01,,机械工业出版社,¥41.90,587条评论,width: 90%;

简祯富, /2015-12-01,,清华大学出版社,¥43.40,13条评论,width: 100%;

柳遵梁, /2016-02-23,,机械工业出版社,¥74.20,118条评论,width: 80%;

安晶, /2015-12-01,本书为教育部立项的“教育部—西门子”教育合作计划项目教材。（1）PDM基本模块理论知识深入浅出，取舍合理。（2）教材体系强调面向应用，注重培养应用能力。（3）围绕核心知识点，以企业实际项目为蓝本，设计教材实例。（4）本书为PDM方面**、*系统、*实用的教程。,电子工业出版社,¥25.20,173条评论,width: 100%;

周苏, /2016-11-21,大数据系列丛书 由多本既独立又有丰富内在联系的大数据时代思维、技术与应用的教材组成。《大数据可视化技术》是其中的一本。 我们已经进入大数据时代，人们用大数据来描述和定义信息爆炸时代产生的海量数据，并命名与之相关的技术发展与创新。企业内部的经营信息，互联网世界中的商品物流信息，人与人的交互信息、位置信息等，数量将远远超越现有企业的IT架构和基础设施的承载能力，实时性要求也将大大超越现有的计算能力。除了数据的数量，对于身处大数据时代的企业而言，成功的关键还在于找出大数据所隐含的真知灼见。以前，人们总说信息就是力量，如今，对数据进行分析、利用和挖掘才是力量所在。 大数据可视化这种新的视觉表达形式是随着信息社会的蓬勃发展而出现的 因为我们不仅要呈现世界，更重要的是通过呈现来处理更庞大,清华大学出版社,¥35.10,93条评论,width: 90%;

李少波, /2018-01-15,《制造业大数据与应用》一书紧扣当前制造业发展热点，并将理论研究与实际应用相结合，内容先进实用。,华中科技大学出版社,¥161.70,59条评论,width: 100%;

Yanchang, /2014-09-01,,机械工业出版社,¥38.70,541条评论,width: 100%;

曾剑平, /2017-04-01,导语_点评_推荐词,清华大学出版社,¥38.70,150条评论,width: 90%;

张延松, /2016-07-01,导语_点评_推荐词,中国人民大学出版社,¥36.30,153条评论,width: 100%;

张魁, /2016-09-01,我们为什么需要自己动手做大数据系统？本书从OpenStack云平台搭建、软件部署、需求开发实现到结果展示，以纵向角度讲解了生产性大数据项目上线的整个流程；以完成一个实际项目需求贯穿各章节，讲述了Hadoop生态圈中互联网爬虫技术、Sqoop、Hive、HBase组件协同工作流程，并展示了Spark计算框架、R制图软件和SparkRHive组件的使用方法。,电子工业出版社,¥38.70,264条评论,width: 100%;

福塔, /2009-01-01,MySQL作为开源软件的代表，已经成为世界上很受欢迎的数据库管理系统之一。 本书是经典畅销书《SQL必知必会》之后，作者应众多读者的请求编写的，专门针对MySQL用户。书中继承了《MySQL必知必会》的优点，没有过多阐述数据库基础理论，而是紧贴实战需要，直接从数据检索开始，逐步深入各种复杂的内容，包括联结的使用、子查询、正则表达式和基于全文本的搜索、存储过程、游标、触发器、表约束，等等。通过本书，读者能够掌握扎实的基本功，迅速成为MySQL高手。,人民邮电出版社,¥26.80,28条评论,width: 0%;

刘宪军, /2016-12-20,本书提供了Oracle数据库维护的全面指导，汇集了大型企事业单位的经典案例，是一线数据库专家的经验结晶，值得每一位Oracle数据库管理员仔细阅读。,机械工业出版社,¥55.10,91条评论,width: 100%;

麦思博, /2015-07-01,本书将Oracle日常部署和运维所用到的一些技能进行归类，极大地提高了工程师日常排除故障的效率，是一本非常难得的工具书。同时，准备OCP考证的同学们也可通过每个实例的练习，加深对Oracle的了解，是Oracle数据库管理人员的必备参考手册和应用系统开发人员的得力助手。,电子工业出版社,¥93.10,157条评论,width: 100%;

托马兹·卓巴斯, /2018-06-13,本书深入数据分析与建模的世界，使用多种方法、工具及算法，提供了丰富的技巧。 本书第 一部分会讲授一些实战技巧，用于读取、写入、清洗、格式化、探索与理解数据；第二部分由一些较深入的主题组成，比如分类、聚类和预测等。第三部分介绍更高深的主题，从图论到自然语言处理，到离散选择模型，再到模拟。 通过阅读本书，你将学到： - 使用Pandas与OpenRefine读取、清洗、转换与存储数据 - 使用Pandas与D3.js理解数据，探索变量间的关系 - 使用Pandas、mlpy、NumPy与Statsmodels，应用多种技法，分类、聚类银行的营销电话 - 使用Pandas、NumPy与mlpy减少数据集的维度，提取重要的特征 - 使用NetworkX和Gephi探索社交网络的交互，用图论的概念识别出欺诈行为 - 通过加油站的例子，学习代理人基建模的模拟技术,机械工业出版社,¥75.80,11条评论,width: 0%;

马俊, /2016-03-01,30小时慕课教学视频同步讲解，让学习更高效快捷； 80个精彩课堂案例，12个课堂实验，1个综合案例，Java学习从入门到精通； 66道习题，300道自测题，5套自测试卷，巩固所学知识； 提供免费教学资源，包括精品教学PPT、案例源代码、自测题库、拓展综合案例。,人民邮电出版社,¥39.20,158条评论,width: 90%;

赵刚, /2016-03-01,1、赵刚博士在信息化领域耕耘10余年，对大数据的认识深刻且系统。 2、阐述的视角放在了大数据的技术应用上，对于想利用大数据的读者非常具有参考价值。 3、结合应用实践，详细阐述了传统信息系统与大数据平台的整合策略，大数据应用实践的流程和方法，并介绍了主要的大数据应用产品和解决方案。 海报,电子工业出版社,¥46.60,166条评论,width: 100%;

